cluster,40
opt,
planning_horizon,2050
carrier,
AC,18.901192672816627
DC,47.93482901745076
H2 Electrolysis,-inf
PHS,473.22915099026267
battery charger,-inf
battery discharger,906.6708174512572
electricity distribution grid,-239517.2402070727
hydro,139.82799744029268
load,60.09090909090909
offwind-ac,73.69550861725175
offwind-dc,69.14398820485037
onwind,52.68658158691617
ror,49.52023720859061
solar,26.687877804273626
solar-hsat,33.542149354419536
