component,carrier,location,bus_carrier,0
Generator,offwind-ac,DK0 0,AC,465.8368
Generator,offwind-ac,DK1 0,AC,40714106.03959
Generator,offwind-ac,EE0 0,AC,941.79305
Generator,offwind-ac,ES0 0,AC,140.16909
Generator,offwind-ac,ES6 0,AC,78.88259
Generator,offwind-ac,FI1 0,AC,2572704.25567
Generator,offwind-ac,FR0 0,AC,548.29946
Generator,offwind-ac,FR5 0,AC,70.34112
Generator,offwind-ac,GB2 0,AC,527944302.83692
Generator,offwind-ac,GB3 0,AC,7062295.07629
Generator,offwind-ac,GR0 0,AC,134.90958
Generator,offwind-ac,HR0 0,AC,3506201.84761
Generator,offwind-ac,IE3 0,AC,41286114.63967
Generator,offwind-ac,IT0 0,AC,99.36458
Generator,offwind-ac,IT4 0,AC,176.1122
Generator,offwind-ac,LT0 0,AC,225.85778
Generator,offwind-ac,LV0 0,AC,393.91428
Generator,offwind-ac,ME0 0,AC,4918794.34119
Generator,offwind-ac,NL0 0,AC,17611028.24649
Generator,offwind-ac,NO1 0,AC,345675534.26081
Generator,offwind-ac,PL0 0,AC,28220254.02742
Generator,offwind-ac,PT0 0,AC,179.29984
Generator,offwind-ac,RO0 0,AC,5188633.95404
Generator,offwind-ac,SE1 0,AC,73395111.9609
Generator,offwind-ac,SI0 0,AC,54.70176
Generator,offwind-dc,AL0 0,AC,14307615.01736
Generator,offwind-dc,BE0 0,AC,4231407.2601
Generator,offwind-dc,BG0 0,AC,10052797.80139
Generator,offwind-dc,DE0 0,AC,110636575.0057
Generator,offwind-dc,DE0 1,AC,1268251.27541
Generator,offwind-dc,DK0 0,AC,1888.59481
Generator,offwind-dc,DK1 0,AC,13693971.13182
Generator,offwind-dc,EE0 0,AC,500.81638
Generator,offwind-dc,ES0 0,AC,220.6965
Generator,offwind-dc,ES6 0,AC,83.70235
Generator,offwind-dc,FI1 0,AC,150953689.0901
Generator,offwind-dc,FR0 0,AC,771719207.31577
Generator,offwind-dc,FR5 0,AC,123.58489
Generator,offwind-dc,GB2 0,AC,297.11628
Generator,offwind-dc,GB3 0,AC,22400853.71996
Generator,offwind-dc,GR0 0,AC,215.42845
Generator,offwind-dc,HR0 0,AC,2319.08005
Generator,offwind-dc,IE3 0,AC,80571840.9541
Generator,offwind-dc,IT0 0,AC,269803912.08456
