,0
AC,95.1429097383947
EV battery,80.49045009070299
battery,477.3624138265938
co2 sequestered,9107.905060166373
co2 stored,55890.7342549621
home battery,9.717384612283661
low voltage,101.43277136773892
residential rural heat,94.34134159184127
residential urban decentral heat,117.90717061760822
services rural heat,93.89205076053057
services urban decentral heat,118.24819287913326
urban central heat,88.03766344710866
