,0
co2_shadow,0.0
co2_storage_shadow,0.0
electricity_price_mean,58.718246039097636
electricity_price_std,351.41318147187803
electricity_price_zero_hours,0.8771917808219178
line_volume,601189132.6244296
line_volume_AC,221498266.806537
line_volume_DC,379690865.81789255
total costs,532725391567.9728
