cost,component,location,carrier,0
capital,Generator,LT0 0,solar-hsat,9942.27832
capital,Generator,LU0 0,load,0.0
capital,Generator,LU0 0,onwind,9966.58251
capital,Generator,LU0 0,solar,43349.38528
capital,Generator,LU0 0,solar rooftop,15107.0104
capital,Generator,LU0 0,solar-hsat,14292.92931
capital,Generator,LV0 0,load,0.0
capital,Generator,LV0 0,offwind-ac,35097.89988
capital,Generator,LV0 0,offwind-dc,140452.37089
capital,Generator,LV0 0,onwind,21146.46461
capital,Generator,LV0 0,ror,473380508.2809
capital,Generator,LV0 0,solar,15386.55049
capital,Generator,LV0 0,solar rooftop,11345.66699
capital,Generator,LV0 0,solar-hsat,9545.9131
capital,Generator,ME0 0,load,0.0
capital,Generator,ME0 0,offwind-ac,565076541.61702
capital,Generator,ME0 0,offwind-dc,451603620.89566
capital,Generator,ME0 0,onwind,3860.81958
capital,Generator,ME0 0,ror,1651793.1934
capital,Generator,ME0 0,solar,53686.73938
capital,Generator,ME0 0,solar rooftop,30299.92027
capital,Generator,ME0 0,solar-hsat,18269.7411
capital,Generator,MK0 0,load,0.0
capital,Generator,MK0 0,onwind,2493.71446
capital,Generator,MK0 0,ror,59045443.2567
capital,Generator,MK0 0,solar,406182410.04725
capital,Generator,MK0 0,solar rooftop,40090087.6527
capital,Generator,MK0 0,solar-hsat,23488.25477
capital,Generator,NL0 0,load,0.0
capital,Generator,NL0 0,offwind-ac,713042393.52397
capital,Generator,NL0 0,offwind-dc,795693213.56063
capital,Generator,NL0 0,onwind,824630346.48865
capital,Generator,NL0 0,solar,19565.08577
capital,Generator,NL0 0,solar rooftop,14736.77361
capital,Generator,NL0 0,solar-hsat,11637.54546
capital,Generator,NO1 0,load,0.0
capital,Generator,NO1 0,offwind-ac,20375398442.60802
capital,Generator,NO1 0,offwind-dc,74151.55214
capital,Generator,NO1 0,onwind,20506.58064
capital,Generator,NO1 0,ror,340682346.13927
capital,Generator,NO1 0,solar,5356.85791
capital,Generator,NO1 0,solar rooftop,5026.5584
capital,Generator,NO1 0,solar-hsat,4653.82301
capital,Generator,PL0 0,load,0.0
capital,Generator,PL0 0,offwind-ac,1295029116.47954
capital,Generator,PL0 0,offwind-dc,3584476305.98384
capital,Generator,PL0 0,onwind,4763444949.57074
capital,Generator,PL0 0,ror,56210389.48212
capital,Generator,PL0 0,solar,12832.70665
capital,Generator,PL0 0,solar rooftop,10954.40003
capital,Generator,PL0 0,solar-hsat,10062.07283
capital,Generator,PT0 0,load,0.0
capital,Generator,PT0 0,offwind-ac,16408.5724
capital,Generator,PT0 0,offwind-dc,12412.38435
capital,Generator,PT0 0,onwind,11406.4193
capital,Generator,PT0 0,ror,788238177.25466
capital,Generator,PT0 0,solar,14641.57518
capital,Generator,PT0 0,solar rooftop,15693.3182
capital,Generator,PT0 0,solar-hsat,11022.63093
capital,Generator,RO0 0,load,0.0
capital,Generator,RO0 0,offwind-ac,308108730.42441
capital,Generator,RO0 0,offwind-dc,4699501467.04649
capital,Generator,RO0 0,onwind,11094.60506
capital,Generator,RO0 0,ror,1085206556.13942
capital,Generator,RO0 0,solar,750548.34444
capital,Generator,RO0 0,solar rooftop,115188.32818
capital,Generator,RO0 0,solar-hsat,24095.02774
capital,Generator,RS0 0,load,0.0
capital,Generator,RS0 0,onwind,42720.31814
capital,Generator,RS0 0,ror,526478263.35986
capital,Generator,RS0 0,solar,43193.16976
capital,Generator,RS0 0,solar rooftop,30818.94751
capital,Generator,RS0 0,solar-hsat,16833.37696
capital,Generator,SE1 0,load,0.0
capital,Generator,SE1 0,offwind-ac,11361860929.62432
capital,Generator,SE1 0,offwind-dc,13886989881.99686
capital,Generator,SE1 0,onwind,42938.53492
capital,Generator,SE1 0,ror,428664987.31771
capital,Generator,SE1 0,solar,8566.89999
capital,Generator,SE1 0,solar rooftop,8052.82707
capital,Generator,SE1 0,solar-hsat,6607.7714
capital,Generator,SI0 0,load,0.0
capital,Generator,SI0 0,offwind-ac,13090.06467
capital,Generator,SI0 0,onwind,5567.2306
capital,Generator,SI0 0,ror,155445758.14368
capital,Generator,SI0 0,solar,11252.6758
capital,Generator,SI0 0,solar rooftop,10297.00261
capital,Generator,SI0 0,solar-hsat,8777.73213
capital,Generator,SK0 0,load,0.0
capital,Generator,SK0 0,onwind,49024.92211
capital,Generator,SK0 0,ror,375255980.16312
capital,Generator,SK0 0,solar,21706.37032
capital,Generator,SK0 0,solar rooftop,16524.9759
capital,Generator,SK0 0,solar-hsat,13252.8421
capital,Generator,XK0 0,load,0.0
capital,Generator,XK0 0,onwind,4021.60857
capital,Generator,XK0 0,ror,9306745.23148
capital,Generator,XK0 0,solar,48027.16785
capital,Generator,XK0 0,solar rooftop,53805.56615
capital,Generator,XK0 0,solar-hsat,19740.08115
capital,Line,AL0 0,AC,129862095.95225
capital,Line,AT0 0,AC,999262674.06943
capital,Line,BA0 0,AC,176745679.89891
capital,Line,BE0 0,AC,539732421.13336
capital,Line,BG0 0,AC,335849062.27026
capital,Line,CH0 0,AC,1491162138.03437
capital,Line,CZ0 0,AC,521590130.00942
capital,Line,DE0 0,AC,1580892216.51442
capital,Line,DE0 1,AC,155653860.3078
capital,Line,DK1 0,AC,151688033.81538
capital,Line,EE0 0,AC,78658769.56122
capital,Line,ES0 0,AC,500883607.13808
capital,Line,FI1 0,AC,282485681.92613
capital,Line,FR0 0,AC,217749359.77785
capital,Line,GB3 0,AC,47847251.60822
capital,Line,GR0 0,AC,94150454.46863
capital,Line,HR0 0,AC,288714139.09516
capital,Line,HU0 0,AC,639826094.18266
capital,Line,IT0 0,AC,50628441.02843
capital,Line,LT0 0,AC,155902648.55644
capital,Line,ME0 0,AC,71303849.47612
capital,Line,MK0 0,AC,66136107.05938
capital,Line,NO1 0,AC,417901036.1372
capital,Line,PL0 0,AC,182527459.4327
capital,Line,RO0 0,AC,110195172.14915
capital,Line,RS0 0,AC,39172377.41045
capital,Link,AL0 0,BEV charger,0.0
capital,Link,AL0 0,H2 Electrolysis,0.0
capital,Link,AL0 0,V2G,0.0
capital,Link,AL0 0,battery charger,7195.14649
capital,Link,AL0 0,battery discharger,0.0
capital,Link,AL0 0,electricity distribution grid,53081843.96089
capital,Link,AL0 0,home battery charger,7523.51587
capital,Link,AL0 0,home battery discharger,0.0
capital,Link,AL0 0,residential rural air heat pump,8614149.71781
capital,Link,AL0 0,residential rural ground heat pump,30216820.98569
capital,Link,AL0 0,residential urban decentral air heat pump,20025368.3756
capital,Link,AL0 0,services rural air heat pump,4295688.60135
capital,Link,AL0 0,services rural ground heat pump,13189373.12522
capital,Link,AL0 0,services urban decentral air heat pump,9084477.5025
capital,Link,AL0 0,urban central air heat pump,41061315.68916
capital,Link,AT0 0,BEV charger,0.0
capital,Link,AT0 0,H2 Electrolysis,2075.14489
capital,Link,AT0 0,V2G,0.0
capital,Link,AT0 0,battery charger,7450.96438
capital,Link,AT0 0,battery discharger,0.0
capital,Link,AT0 0,electricity distribution grid,960791266.95145
capital,Link,AT0 0,home battery charger,7671.75512
capital,Link,AT0 0,home battery discharger,0.0
capital,Link,AT0 0,residential rural air heat pump,66664154.47552
capital,Link,AT0 0,residential rural ground heat pump,733773317.89135
capital,Link,AT0 0,residential urban decentral air heat pump,343438041.66101
capital,Link,AT0 0,services rural air heat pump,21364523.65306
capital,Link,AT0 0,services rural ground heat pump,238657936.37528
capital,Link,AT0 0,services urban decentral air heat pump,111524990.16548
capital,Link,AT0 0,urban central air heat pump,641754715.09271
capital,Link,BA0 0,BEV charger,0.0
capital,Link,BA0 0,H2 Electrolysis,0.0
capital,Link,BA0 0,V2G,0.0
capital,Link,BA0 0,battery charger,7456.38847
capital,Link,BA0 0,battery discharger,0.0
capital,Link,BA0 0,electricity distribution grid,128959704.37588
capital,Link,BA0 0,home battery charger,7831.96519
capital,Link,BA0 0,home battery discharger,0.0
capital,Link,BA0 0,residential rural air heat pump,30741482.61736
capital,Link,BA0 0,residential rural ground heat pump,139640402.52378
capital,Link,BA0 0,residential urban decentral air heat pump,53619053.06723
capital,Link,BA0 0,services rural air heat pump,8717493.39819
capital,Link,BA0 0,services rural ground heat pump,38741568.23931
capital,Link,BA0 0,services urban decentral air heat pump,14950755.44088
capital,Link,BA0 0,urban central air heat pump,96722138.81504
capital,Link,BE0 0,BEV charger,0.0
capital,Link,BE0 0,DC,272716386.24503
capital,Link,BE0 0,H2 Electrolysis,2075.12555
capital,Link,BE0 0,V2G,0.0
capital,Link,BE0 0,battery charger,2393166.97993
capital,Link,BE0 0,battery discharger,0.0
capital,Link,BE0 0,electricity distribution grid,1470566540.00175
capital,Link,BE0 0,home battery charger,7209.7946
capital,Link,BE0 0,home battery discharger,0.0
capital,Link,BE0 0,residential rural air heat pump,240821.04556
capital,Link,BE0 0,residential rural ground heat pump,134438519.80232
capital,Link,BE0 0,residential urban decentral air heat pump,841203688.12535
capital,Link,BE0 0,services rural air heat pump,108593.39605
capital,Link,BE0 0,services rural ground heat pump,60099446.69975
capital,Link,BE0 0,services urban decentral air heat pump,376059346.56772
capital,Link,BE0 0,urban central air heat pump,1717028058.24896
capital,Link,BG0 0,BEV charger,0.0
capital,Link,BG0 0,H2 Electrolysis,2075.12405
capital,Link,BG0 0,V2G,0.0
capital,Link,BG0 0,battery charger,7484.15008
capital,Link,BG0 0,battery discharger,0.0
capital,Link,BG0 0,electricity distribution grid,406429345.25165
capital,Link,BG0 0,home battery charger,7748.67286
capital,Link,BG0 0,home battery discharger,0.0
capital,Link,BG0 0,residential rural air heat pump,27706944.4043
capital,Link,BG0 0,residential rural ground heat pump,111280230.97671
capital,Link,BG0 0,residential urban decentral air heat pump,136776511.54769
capital,Link,BG0 0,services rural air heat pump,10542918.32509
capital,Link,BG0 0,services rural ground heat pump,42007529.6031
capital,Link,BG0 0,services urban decentral air heat pump,51735366.74244
capital,Link,BG0 0,urban central air heat pump,265908172.67304
capital,Link,CH0 0,BEV charger,0.0
capital,Link,CH0 0,DC,0.0
capital,Link,CH0 0,H2 Electrolysis,2075.13171
capital,Link,CH0 0,V2G,0.0
capital,Link,CH0 0,battery charger,7686.13837
capital,Link,CH0 0,battery discharger,0.0
capital,Link,CH0 0,electricity distribution grid,717749478.58069
capital,Link,CH0 0,home battery charger,7695.6233
capital,Link,CH0 0,home battery discharger,0.0
capital,Link,CH0 0,residential rural air heat pump,29624999.90576
capital,Link,CH0 0,residential rural ground heat pump,291006865.07961
capital,Link,CH0 0,residential urban decentral air heat pump,383440215.13176
capital,Link,CH0 0,services rural air heat pump,13532305.72876
capital,Link,CH0 0,services rural ground heat pump,132979899.05143
capital,Link,CH0 0,services urban decentral air heat pump,175210409.78833
capital,Link,CH0 0,urban central air heat pump,788012754.78681
capital,Link,CZ0 0,BEV charger,0.0
capital,Link,CZ0 0,H2 Electrolysis,2075.13578
capital,Link,CZ0 0,V2G,0.0
capital,Link,CZ0 0,battery charger,39554980.97528
capital,Link,CZ0 0,battery discharger,0.0
capital,Link,CZ0 0,electricity distribution grid,1034533079.64483
