,0
co2_shadow,-106.6378805681155
co2_storage_shadow,0.03282887960876086
electricity_price_mean,49.830941595664356
electricity_price_std,136.61199839039506
electricity_price_zero_hours,0.3313013698630137
line_volume,411091359.39304286
line_volume_AC,190604380.27747923
line_volume_DC,220486979.11556363
total costs,686964690922.1989
