cost,component,location,carrier,0
capital,Generator,XK0 0,load,0.0
capital,Generator,XK0 0,onwind,359743.52099
capital,Generator,XK0 0,ror,9306745.23148
capital,Generator,XK0 0,solar,112654659.33438
capital,Generator,XK0 0,solar rooftop,7164463.83344
capital,Generator,XK0 0,solar-hsat,1315201.52991
capital,Line,AL0 0,AC,141741342.47456
capital,Line,AT0 0,AC,816213176.70771
capital,Line,BA0 0,AC,156272072.68339
capital,Line,BE0 0,AC,361190856.03501
capital,Line,BG0 0,AC,339523808.16341
capital,Line,CH0 0,AC,1231429089.72536
capital,Line,CZ0 0,AC,459813213.88971
capital,Line,DE0 0,AC,1520907970.54348
capital,Line,DE0 1,AC,265249535.57426
capital,Line,DK1 0,AC,151329398.75018
capital,Line,EE0 0,AC,60646684.03182
capital,Line,ES0 0,AC,500948259.24904
capital,Line,FI1 0,AC,241224733.50406
capital,Line,FR0 0,AC,209128077.83886
capital,Line,GB3 0,AC,70200745.21306
capital,Line,GR0 0,AC,80817359.75214
capital,Line,HR0 0,AC,189579395.66133
capital,Line,HU0 0,AC,396256003.01046
capital,Line,IT0 0,AC,58600877.83108
capital,Line,LT0 0,AC,168116241.64445
capital,Line,ME0 0,AC,73086549.43794
capital,Line,MK0 0,AC,80549060.1679
capital,Line,NO1 0,AC,128900115.66359
capital,Line,PL0 0,AC,168960939.50592
capital,Line,RO0 0,AC,110217849.7285
capital,Line,RS0 0,AC,44704976.49648
capital,Link,AL0 0,BEV charger,0.0
capital,Link,AL0 0,Fischer-Tropsch,280593.85282
capital,Link,AL0 0,H2 Electrolysis,227310869.1307
capital,Link,AL0 0,H2 pipeline,15691015.71455
capital,Link,AL0 0,Sabatier,306807.08979
capital,Link,AL0 0,V2G,0.0
capital,Link,AL0 0,battery charger,373125.79587
capital,Link,AL0 0,battery discharger,0.0
capital,Link,AL0 0,electricity distribution grid,54260122.89291
capital,Link,AL0 0,home battery charger,381368.76595
capital,Link,AL0 0,home battery discharger,0.0
capital,Link,AL0 0,methanolisation,744454.90388
capital,Link,AL0 0,residential rural air heat pump,9034663.49044
capital,Link,AL0 0,residential rural ground heat pump,29661064.06195
capital,Link,AL0 0,residential urban decentral air heat pump,20025368.3756
capital,Link,AL0 0,services rural air heat pump,4540776.46002
capital,Link,AL0 0,services rural ground heat pump,14144979.04577
capital,Link,AL0 0,services urban decentral air heat pump,9084477.5025
capital,Link,AL0 0,urban central air heat pump,36081288.60302
capital,Link,AT0 0,BEV charger,0.0
capital,Link,AT0 0,Fischer-Tropsch,1434589.59677
capital,Link,AT0 0,H2 Electrolysis,56922507.06572
capital,Link,AT0 0,H2 pipeline,63365589.52487
capital,Link,AT0 0,Sabatier,3818201.5838
capital,Link,AT0 0,V2G,0.0
capital,Link,AT0 0,battery charger,396428.73706
capital,Link,AT0 0,battery discharger,0.0
capital,Link,AT0 0,electricity distribution grid,1036932570.35925
capital,Link,AT0 0,home battery charger,408350.69367
capital,Link,AT0 0,home battery discharger,0.0
capital,Link,AT0 0,methanolisation,687614.82272
capital,Link,AT0 0,residential rural air heat pump,96340388.58813
capital,Link,AT0 0,residential rural ground heat pump,694103992.70817
capital,Link,AT0 0,residential urban decentral air heat pump,343438041.66101
capital,Link,AT0 0,services rural air heat pump,31421659.78523
capital,Link,AT0 0,services rural ground heat pump,280066148.97827
capital,Link,AT0 0,services urban decentral air heat pump,111524990.16548
capital,Link,AT0 0,urban central air heat pump,621329975.63972
capital,Link,BA0 0,BEV charger,0.0
capital,Link,BA0 0,Fischer-Tropsch,23126437.1489
capital,Link,BA0 0,H2 Electrolysis,135027228.74401
capital,Link,BA0 0,H2 pipeline,12193624.81505
capital,Link,BA0 0,Sabatier,11381074.97383
capital,Link,BA0 0,V2G,0.0
capital,Link,BA0 0,battery charger,381051.2094
capital,Link,BA0 0,battery discharger,0.0
capital,Link,BA0 0,electricity distribution grid,142843333.93414
capital,Link,BA0 0,home battery charger,387441.70115
