component,carrier,location,bus_carrier,0
Generator,ror,ES6 0,AC,290464.33528
Generator,ror,FI1 0,AC,6437100.19405
Generator,ror,FR0 0,AC,27432345.52398
Generator,ror,FR5 0,AC,491804.38778
Generator,ror,GB2 0,AC,2318571.71129
Generator,ror,GB3 0,AC,1479849.96483
Generator,ror,GR0 0,AC,202205.45471
Generator,ror,HR0 0,AC,1066947.9034
Generator,ror,HU0 0,AC,57689.77011
Generator,ror,IE3 0,AC,499741.30917
Generator,ror,IT0 0,AC,29470848.08685
Generator,ror,IT4 0,AC,388509.43886
Generator,ror,LT0 0,AC,439654.37373
Generator,ror,LV0 0,AC,2548026.77165
Generator,ror,ME0 0,AC,21500.92047
Generator,ror,MK0 0,AC,391065.14244
Generator,ror,NO1 0,AC,4183682.3262
Generator,ror,PL0 0,AC,1030745.20161
Generator,ror,PT0 0,AC,6074242.54906
Generator,ror,RO0 0,AC,5674288.25853
Generator,ror,RS0 0,AC,6262677.20875
Generator,ror,SE1 0,AC,6055066.55569
Generator,ror,SI0 0,AC,1791532.76692
Generator,ror,SK0 0,AC,3118452.96769
Generator,ror,XK0 0,AC,48862.05251
Generator,solar,AL0 0,AC,61994629.59102
Generator,solar,AT0 0,AC,177301917.50654
Generator,solar,BA0 0,AC,13684651.40937
Generator,solar,BE0 0,AC,99999613.72361
Generator,solar,BG0 0,AC,70312366.71485
Generator,solar,CH0 0,AC,146992114.77986
Generator,solar,CZ0 0,AC,7901561.14241
