component,location,carrier,0
Line,AL0 0,AC,0.41465533226700274
Line,AT0 0,AC,0.34349443164942633
Line,BA0 0,AC,0.3823120014391548
Line,BE0 0,AC,0.37617652561696163
Line,BG0 0,AC,0.4547090314284316
Line,CH0 0,AC,0.3649255911214386
Line,CZ0 0,AC,0.2979315702873506
Line,DE0 0,AC,0.33875988669992246
Line,DE0 1,AC,0.3909838662792576
Line,DK1 0,AC,0.5882796938977878
Line,EE0 0,AC,0.38479800010211784
Line,ES0 0,AC,0.42973450692794346
Line,FI1 0,AC,0.4382758372229388
Line,FR0 0,AC,0.41125837339636895
Line,GB3 0,AC,0.44566447451240365
Line,GR0 0,AC,0.5541303634385255
Line,HR0 0,AC,0.3361437118342237
Line,HU0 0,AC,0.39956231801345576
Line,IT0 0,AC,0.38265559871756644
Line,LT0 0,AC,0.42720025161327796
Line,ME0 0,AC,0.4033923275557607
Line,MK0 0,AC,0.48167614663057545
Line,NO1 0,AC,0.43711457049609237
Line,PL0 0,AC,0.34306771350823956
Line,RO0 0,AC,0.31504519606759973
Line,RS0 0,AC,0.477776482858115
Generator,AL0 0,load,0.0
Generator,AL0 0,offwind-ac,0.19123141863087956
Generator,AL0 0,offwind-dc,0.316581083743375
Generator,AL0 0,onwind,0.052236473028418155
Generator,AL0 0,residential rural solar thermal,0.023333714493270284
Generator,AL0 0,residential urban decentral solar thermal,0.0235789670277995
Generator,AL0 0,ror,0.34893195020746887
Generator,AL0 0,services rural solar thermal,0.02342557917030309
Generator,AL0 0,services urban decentral solar thermal,0.022823810500572663
Generator,AL0 0,solar,0.14313590906380966
Generator,AL0 0,solar rooftop,0.14611152137295552
Generator,AL0 0,solar-hsat,0.1312335722987704
Generator,AL0 0,urban central solar thermal,0.015091776652904345
Generator,AT0 0,load,0.0
Generator,AT0 0,onwind,0.1251203344455655
Generator,AT0 0,residential rural solar thermal,0.019356341207987588
Generator,AT0 0,residential urban decentral solar thermal,0.019175347903607434
Generator,AT0 0,ror,0.4742915871050011
Generator,AT0 0,services rural solar thermal,0.018173166734222725
Generator,AT0 0,services urban decentral solar thermal,0.016973069946952416
Generator,AT0 0,solar,0.10945958214351457
Generator,AT0 0,solar rooftop,0.11508879601773588
Generator,AT0 0,solar-hsat,0.11308308337814062
Generator,AT0 0,urban central solar thermal,0.019286484806861497
Generator,BA0 0,load,0.0
Generator,BA0 0,offwind-ac,0.10521057576802768
Generator,BA0 0,onwind,0.043421685946129364
Generator,BA0 0,residential rural solar thermal,0.01998471510165326
Generator,BA0 0,residential urban decentral solar thermal,0.019359612999595734
Generator,BA0 0,services rural solar thermal,0.01864829867232476
Generator,BA0 0,services urban decentral solar thermal,0.018505534858073314
Generator,BA0 0,solar,0.1260468080216147
Generator,BA0 0,solar rooftop,0.12723101694156047
Generator,BA0 0,solar-hsat,0.12055612528443817
Generator,BA0 0,urban central solar thermal,0.01851658944876005
Generator,BE0 0,load,0.0
Generator,BE0 0,nuclear,0.6336080360776924
Generator,BE0 0,offwind-ac,0.49230011495269255
Generator,BE0 0,offwind-dc,0.5235903813738549
Generator,BE0 0,onwind,0.28146721780358674
Generator,BE0 0,residential rural solar thermal,0.012732588020093616
Generator,BE0 0,residential urban decentral solar thermal,0.01664435117714207
Generator,BE0 0,ror,0.5303783728095102
Generator,BE0 0,services rural solar thermal,0.014999132138163606
Generator,BE0 0,services urban decentral solar thermal,0.015463703635399617
Generator,BE0 0,solar,0.10840207293471274
Generator,BE0 0,solar rooftop,0.08879796647737637
Generator,BE0 0,solar-hsat,0.10686338336641799
Generator,BE0 0,urban central solar thermal,0.012227079555196205
Generator,BG0 0,load,0.0
Generator,BG0 0,nuclear,0.5750435005375314
Generator,BG0 0,offwind-ac,0.2899636321903553
Generator,BG0 0,offwind-dc,0.3309715879013051
Generator,BG0 0,onwind,0.11940242714631617
Generator,BG0 0,residential rural solar thermal,0.02190362122337571
Generator,BG0 0,residential urban decentral solar thermal,0.023709259848037532
Generator,BG0 0,ror,0.19884827898550725
Generator,BG0 0,services rural solar thermal,0.02218179746961617
Generator,BG0 0,services urban decentral solar thermal,0.021914259041052302
Generator,BG0 0,solar,0.14336606812154035
Generator,BG0 0,solar rooftop,0.14266666103587106
Generator,BG0 0,solar-hsat,0.12937977469286818
Generator,BG0 0,urban central solar thermal,0.01844691468966545
Generator,CH0 0,load,0.0
Generator,CH0 0,nuclear,0.5426005303792357
Generator,CH0 0,onwind,0.03654104780345637
Generator,CH0 0,residential rural solar thermal,0.018873201972739773
Generator,CH0 0,residential urban decentral solar thermal,0.02215886061565927
Generator,CH0 0,ror,0.2535073542680796
Generator,CH0 0,services rural solar thermal,0.01708688774282213
Generator,CH0 0,services urban decentral solar thermal,0.01990319892900943
Generator,CH0 0,solar,0.12814099426478245
Generator,CH0 0,solar rooftop,0.1322121685171332
Generator,CH0 0,solar-hsat,0.12722968230378146
Generator,CH0 0,urban central solar thermal,0.01985067204571257
Generator,CZ0 0,load,0.0
Generator,CZ0 0,nuclear,0.6549653099062013
Generator,CZ0 0,onwind,0.16407396152774809
Generator,CZ0 0,residential rural solar thermal,0.015055054384739747
Generator,CZ0 0,residential urban decentral solar thermal,0.016239642806458305
Generator,CZ0 0,ror,0.4023866925137186
Generator,CZ0 0,services rural solar thermal,0.015102691477070529
Generator,CZ0 0,services urban decentral solar thermal,0.014448360713478903
Generator,CZ0 0,solar,0.10679705082553052
Generator,CZ0 0,solar rooftop,0.08834994599571429
Generator,CZ0 0,solar-hsat,0.10845216292638184
Generator,CZ0 0,urban central solar thermal,0.017111430484558477
Generator,DE0 0,load,0.0
Generator,DE0 0,nuclear,0.7194139312687399
Generator,DE0 0,offwind-ac,0.4863896182234665
Generator,DE0 0,offwind-dc,0.5830816527759997
Generator,DE0 0,onwind,0.24504977530257946
Generator,DE0 0,residential rural solar thermal,0.016035358300520396
Generator,DE0 0,residential urban decentral solar thermal,0.01879462927297673
Generator,DE0 0,ror,0.4677587696826662
Generator,DE0 0,services rural solar thermal,0.017081618220392766
Generator,DE0 0,services urban decentral solar thermal,0.017150937993661654
Generator,DE0 0,solar,0.10650008351850336
Generator,DE0 0,solar rooftop,0.0882622604551212
Generator,DE0 0,solar-hsat,0.10674683650723531
Generator,DE0 0,urban central solar thermal,0.01913352684226371
Generator,DE0 1,load,0.0
Generator,DE0 1,nuclear,0.7078345108973787
Generator,DE0 1,offwind-ac,0.46920276107022135
Generator,DE0 1,offwind-dc,0.5220375137482646
Generator,DE0 1,onwind,0.19459556591997998
Generator,DE0 1,residential rural solar thermal,0.017286910560720202
Generator,DE0 1,residential urban decentral solar thermal,0.018004801777552436
Generator,DE0 1,ror,0.47235081016294933
Generator,DE0 1,services rural solar thermal,0.017093608138902015
Generator,DE0 1,services urban decentral solar thermal,0.016038525025594472
Generator,DE0 1,solar,0.10956840809986186
Generator,DE0 1,solar rooftop,0.09174484646427489
Generator,DE0 1,solar-hsat,0.10577961251101166
Generator,DE0 1,urban central solar thermal,0.018451025589474323
Generator,DK0 0,load,0.0
Generator,DK0 0,offwind-ac,0.47195642739304383
Generator,DK0 0,offwind-dc,0.4829106441250114
Generator,DK0 0,onwind,0.3932741990383194
Generator,DK0 0,residential rural solar thermal,0.013557420540183131
Generator,DK0 0,residential urban decentral solar thermal,0.0162857477327347
Generator,DK0 0,services rural solar thermal,0.014446586604168723
Generator,DK0 0,services urban decentral solar thermal,0.013934852280117956
Generator,DK0 0,solar,0.10108183344197917
Generator,DK0 0,solar rooftop,0.08490691976773347
Generator,DK0 0,solar-hsat,0.10941810872405935
Generator,DK0 0,urban central solar thermal,0.013575754300314961
Generator,DK1 0,load,0.0
Generator,DK1 0,offwind-ac,0.4900290642052535
Generator,DK1 0,offwind-dc,0.4532589403992376
Generator,DK1 0,onwind,0.45121955710255185
Generator,DK1 0,residential rural solar thermal,0.013918997627605017
Generator,DK1 0,residential urban decentral solar thermal,0.01664191865201193
Generator,DK1 0,services rural solar thermal,0.014967254053292741
Generator,DK1 0,services urban decentral solar thermal,0.01446872892025267
Generator,DK1 0,solar,0.10983259153039605
Generator,DK1 0,solar rooftop,0.09647308243880275
Generator,DK1 0,solar-hsat,0.11911100474317363
Generator,DK1 0,urban central solar thermal,0.013800550052839203
Generator,EE0 0,load,0.0
Generator,EE0 0,offwind-ac,0.36662510278742055
Generator,EE0 0,offwind-dc,0.40312521882221136
Generator,EE0 0,onwind,0.28532189110374107
Generator,EE0 0,residential rural solar thermal,0.014672627556988017
Generator,EE0 0,residential urban decentral solar thermal,0.01498082183522603
Generator,EE0 0,services rural solar thermal,0.014634583574391107
Generator,EE0 0,services urban decentral solar thermal,0.013992516721485175
Generator,EE0 0,solar,0.1056515411349
Generator,EE0 0,solar rooftop,0.1083263420575737
Generator,EE0 0,solar-hsat,0.119835284128546
Generator,EE0 0,urban central solar thermal,0.014987530260378338
Generator,ES0 0,load,0.0
Generator,ES0 0,nuclear,0.488195030827352
Generator,ES0 0,offwind-ac,0.3015229502900622
Generator,ES0 0,offwind-dc,0.4395596120915325
Generator,ES0 0,onwind,0.1700146152969744
Generator,ES0 0,residential rural solar thermal,0.03407001494162711
Generator,ES0 0,residential urban decentral solar thermal,0.040231824304909326
Generator,ES0 0,ror,0.23463976923076924
Generator,ES0 0,services rural solar thermal,0.036644223321217896
Generator,ES0 0,services urban decentral solar thermal,0.03496802798672425
Generator,ES0 0,solar,0.1565303771574735
Generator,ES0 0,solar rooftop,0.1721830763034737
Generator,ES0 0,solar-hsat,0.14031877803712217
Generator,ES0 0,urban central solar thermal,0.03100789135850523
Generator,ES6 0,load,0.0
Generator,ES6 0,nuclear,0.48180533961931515
Generator,ES6 0,offwind-ac,0.2436420050772968
Generator,ES6 0,offwind-dc,0.2915206149915974
Generator,ES6 0,onwind,0.241563054758843
Generator,ES6 0,residential rural solar thermal,0.025865643790172088
Generator,ES6 0,residential urban decentral solar thermal,0.02674166059711259
Generator,ES6 0,ror,0.23722886300598775
Generator,ES6 0,services rural solar thermal,0.026371498964385134
Generator,ES6 0,services urban decentral solar thermal,0.025738603106978706
Generator,ES6 0,solar,0.125230837901307
Generator,ES6 0,solar rooftop,0.155374654642088
Generator,ES6 0,solar-hsat,0.13651982850886213
Generator,ES6 0,urban central solar thermal,0.010191041374833029
Generator,EU,biogas,0.0
Generator,EU,coal,0.9999933108152474
Generator,EU,gas,0.23881471477866312
Generator,EU,load,0.0
Generator,EU,oil primary,0.5220730105397381
Generator,EU,solid biomass,7.585243273957921e-05
Generator,FI1 0,load,0.0
Generator,FI1 0,nuclear,0.7622525931276628
Generator,FI1 0,offwind-ac,0.45030833982309937
Generator,FI1 0,offwind-dc,0.5310971452507205
Generator,FI1 0,onwind,0.21118766565564343
Generator,FI1 0,residential rural solar thermal,0.004798298424600743
Generator,FI1 0,residential urban decentral solar thermal,0.005620923904660246
Generator,FI1 0,ror,0.5393103767169862
