cost,component,location,carrier,0
capital,Generator,HR0 0,services rural solar thermal,146191.53993
capital,Generator,HR0 0,services urban decentral solar thermal,140496.34914
capital,Generator,HR0 0,solar,193136621.81567
capital,Generator,HR0 0,solar rooftop,33982107.9669
capital,Generator,HR0 0,solar-hsat,1361555.0375
capital,Generator,HR0 0,urban central solar thermal,160727.17703
capital,Generator,HU0 0,load,0.0
capital,Generator,HU0 0,nuclear,1431363985.60066
capital,Generator,HU0 0,onwind,30414512.07388
capital,Generator,HU0 0,residential rural solar thermal,135434.12113
capital,Generator,HU0 0,residential urban decentral solar thermal,144525.46435
capital,Generator,HU0 0,ror,6070956.3265
capital,Generator,HU0 0,services rural solar thermal,144774.33806
capital,Generator,HU0 0,services urban decentral solar thermal,140397.39248
capital,Generator,HU0 0,solar,76204144.23198
capital,Generator,HU0 0,solar rooftop,43410798.43289
capital,Generator,HU0 0,solar-hsat,1310118.09013
capital,Generator,HU0 0,urban central solar thermal,138918.56281
capital,Generator,IE3 0,load,0.0
capital,Generator,IE3 0,offwind-ac,334876228.27586
capital,Generator,IE3 0,offwind-dc,1216763343.85051
capital,Generator,IE3 0,onwind,447603014.08122
capital,Generator,IE3 0,residential rural solar thermal,128645.66212
capital,Generator,IE3 0,residential urban decentral solar thermal,139304.14268
capital,Generator,IE3 0,ror,66564800.33115
capital,Generator,IE3 0,services rural solar thermal,123406.73068
capital,Generator,IE3 0,services urban decentral solar thermal,130726.81214
capital,Generator,IE3 0,solar,228190420.75172
capital,Generator,IE3 0,solar rooftop,48310836.14576
capital,Generator,IE3 0,solar-hsat,2489796.26757
capital,Generator,IE3 0,urban central solar thermal,114451.84542
capital,Generator,IT0 0,load,0.0
capital,Generator,IT0 0,nuclear,1109570948.79556
capital,Generator,IT0 0,offwind-ac,5564494.84241
capital,Generator,IT0 0,offwind-dc,25327369.43881
capital,Generator,IT0 0,onwind,901792716.96776
capital,Generator,IT0 0,residential rural solar thermal,333490.99687
capital,Generator,IT0 0,residential urban decentral solar thermal,367517.70565
capital,Generator,IT0 0,ror,2385990614.24019
capital,Generator,IT0 0,services rural solar thermal,242714.36121
capital,Generator,IT0 0,services urban decentral solar thermal,244403.29211
capital,Generator,IT0 0,solar,21289413491.62628
capital,Generator,IT0 0,solar rooftop,3673684537.36872
capital,Generator,IT0 0,solar-hsat,2193844.65705
capital,Generator,IT0 0,urban central solar thermal,367544.07498
capital,Generator,IT4 0,load,0.0
capital,Generator,IT4 0,offwind-ac,1047579.42637
capital,Generator,IT4 0,offwind-dc,2646750.77848
capital,Generator,IT4 0,onwind,2671329022.88908
capital,Generator,IT4 0,residential rural solar thermal,345820.47035
capital,Generator,IT4 0,residential urban decentral solar thermal,346416.73198
capital,Generator,IT4 0,ror,39784795.01274
capital,Generator,IT4 0,services rural solar thermal,344629.59288
capital,Generator,IT4 0,services urban decentral solar thermal,315686.39652
capital,Generator,IT4 0,solar,1142198521.54246
capital,Generator,IT4 0,solar rooftop,93382369.76127
capital,Generator,IT4 0,solar-hsat,1374993.93741
capital,Generator,IT4 0,urban central solar thermal,533247.51647
capital,Generator,LT0 0,load,0.0
capital,Generator,LT0 0,nuclear,1959874745.50021
capital,Generator,LT0 0,offwind-ac,8460111.57268
capital,Generator,LT0 0,offwind-dc,353988612.55911
capital,Generator,LT0 0,onwind,112517800.76109
capital,Generator,LT0 0,residential rural solar thermal,101597.135
capital,Generator,LT0 0,residential urban decentral solar thermal,105149.85611
capital,Generator,LT0 0,ror,31125207.56225
capital,Generator,LT0 0,services rural solar thermal,100196.83701
capital,Generator,LT0 0,services urban decentral solar thermal,98137.26909
capital,Generator,LT0 0,solar,145578470.17469
capital,Generator,LT0 0,solar rooftop,2410779.12206
capital,Generator,LT0 0,solar-hsat,1929753.19797
capital,Generator,LT0 0,urban central solar thermal,95653.19118
capital,Generator,LU0 0,load,0.0
capital,Generator,LU0 0,onwind,14382078.21823
capital,Generator,LU0 0,residential rural solar thermal,79103.87769
capital,Generator,LU0 0,residential urban decentral solar thermal,83630.81376
capital,Generator,LU0 0,services rural solar thermal,78497.90221
capital,Generator,LU0 0,services urban decentral solar thermal,81918.22259
capital,Generator,LU0 0,solar,173868777.00785
capital,Generator,LU0 0,solar rooftop,8175561.29483
capital,Generator,LU0 0,solar-hsat,1458556.97674
capital,Generator,LU0 0,urban central solar thermal,67398.13574
capital,Generator,LV0 0,load,0.0
capital,Generator,LV0 0,offwind-ac,1701464.12946
capital,Generator,LV0 0,offwind-dc,3537585.04639
capital,Generator,LV0 0,onwind,9531244.03622
capital,Generator,LV0 0,residential rural solar thermal,115620.86244
capital,Generator,LV0 0,residential urban decentral solar thermal,117062.07829
capital,Generator,LV0 0,ror,473380508.2809
capital,Generator,LV0 0,services rural solar thermal,104265.57751
capital,Generator,LV0 0,services urban decentral solar thermal,100408.10532
capital,Generator,LV0 0,solar,465961962.52935
capital,Generator,LV0 0,solar rooftop,28620474.87984
capital,Generator,LV0 0,solar-hsat,2074523.78109
capital,Generator,LV0 0,urban central solar thermal,113472.43965
capital,Generator,ME0 0,load,0.0
capital,Generator,ME0 0,offwind-ac,590451.94631
capital,Generator,ME0 0,offwind-dc,1545373.33285
capital,Generator,ME0 0,onwind,11111256.44121
capital,Generator,ME0 0,residential rural solar thermal,221748.64826
capital,Generator,ME0 0,residential urban decentral solar thermal,239723.62342
capital,Generator,ME0 0,ror,1651793.1934
capital,Generator,ME0 0,services rural solar thermal,159453.15538
capital,Generator,ME0 0,services urban decentral solar thermal,191819.07927
capital,Generator,ME0 0,solar,370258511.67645
capital,Generator,ME0 0,solar rooftop,13622071.4857
capital,Generator,ME0 0,solar-hsat,1233525.13106
capital,Generator,ME0 0,urban central solar thermal,243680.56737
capital,Generator,MK0 0,load,0.0
capital,Generator,MK0 0,onwind,6874667.02806
capital,Generator,MK0 0,residential rural solar thermal,150113.92923
capital,Generator,MK0 0,residential urban decentral solar thermal,151665.87322
capital,Generator,MK0 0,ror,59045443.2567
capital,Generator,MK0 0,services rural solar thermal,201692.58629
capital,Generator,MK0 0,services urban decentral solar thermal,202113.37186
capital,Generator,MK0 0,solar,730902994.56847
capital,Generator,MK0 0,solar rooftop,48226965.2093
capital,Generator,MK0 0,solar-hsat,1200524.03917
capital,Generator,MK0 0,urban central solar thermal,217852.81197
capital,Generator,NL0 0,load,0.0
capital,Generator,NL0 0,nuclear,45239586.85816
capital,Generator,NL0 0,offwind-ac,1067399499.81026
capital,Generator,NL0 0,offwind-dc,4121923.50923
capital,Generator,NL0 0,onwind,4410062535.59318
capital,Generator,NL0 0,residential rural solar thermal,105918.16685
capital,Generator,NL0 0,residential urban decentral solar thermal,137189.1178
capital,Generator,NL0 0,services rural solar thermal,140117.55852
capital,Generator,NL0 0,services urban decentral solar thermal,128777.14701
capital,Generator,NL0 0,solar,2140761008.17592
capital,Generator,NL0 0,solar rooftop,1527177.26383
capital,Generator,NL0 0,solar-hsat,1827427.50866
capital,Generator,NL0 0,urban central solar thermal,125620.66069
capital,Generator,NO1 0,load,0.0
capital,Generator,NO1 0,offwind-ac,26634631.18282
capital,Generator,NO1 0,offwind-dc,109168737.10059
capital,Generator,NO1 0,onwind,520453781.81029
capital,Generator,NO1 0,residential rural solar thermal,93020.36541
capital,Generator,NO1 0,residential urban decentral solar thermal,112283.6449
capital,Generator,NO1 0,ror,340682346.13927
capital,Generator,NO1 0,services rural solar thermal,91890.54013
capital,Generator,NO1 0,services urban decentral solar thermal,109022.07283
capital,Generator,NO1 0,solar,4842899.79808
capital,Generator,NO1 0,solar rooftop,518368.62706
capital,Generator,NO1 0,solar-hsat,2736228.68423
capital,Generator,NO1 0,urban central solar thermal,107609.17283
capital,Generator,PL0 0,load,0.0
capital,Generator,PL0 0,offwind-ac,1294936288.66422
capital,Generator,PL0 0,offwind-dc,3584418317.41585
capital,Generator,PL0 0,onwind,4594925954.94856
capital,Generator,PL0 0,residential rural solar thermal,143540.09266
capital,Generator,PL0 0,residential urban decentral solar thermal,148204.14095
capital,Generator,PL0 0,ror,56210389.48212
capital,Generator,PL0 0,services rural solar thermal,152847.18277
capital,Generator,PL0 0,services urban decentral solar thermal,130736.99228
capital,Generator,PL0 0,solar,718198794.21926
capital,Generator,PL0 0,solar rooftop,1588517.65211
capital,Generator,PL0 0,solar-hsat,2753778.50639
capital,Generator,PL0 0,urban central solar thermal,146494.17873
capital,Generator,PT0 0,load,0.0
capital,Generator,PT0 0,offwind-ac,4883106.66932
capital,Generator,PT0 0,offwind-dc,2681883.51378
capital,Generator,PT0 0,onwind,501498710.83336
capital,Generator,PT0 0,residential rural solar thermal,175127.23795
capital,Generator,PT0 0,residential urban decentral solar thermal,188878.3333
capital,Generator,PT0 0,ror,788238177.25466
capital,Generator,PT0 0,services rural solar thermal,188536.61932
capital,Generator,PT0 0,services urban decentral solar thermal,190048.41592
capital,Generator,PT0 0,solar,1308027310.6747
capital,Generator,PT0 0,solar rooftop,446241474.91892
capital,Generator,PT0 0,solar-hsat,2273666.24262
capital,Generator,PT0 0,urban central solar thermal,264616.54985
capital,Generator,RO0 0,load,0.0
capital,Generator,RO0 0,nuclear,979953037.59343
capital,Generator,RO0 0,offwind-ac,308097346.75908
capital,Generator,RO0 0,offwind-dc,4863749006.69654
capital,Generator,RO0 0,onwind,518763994.39589
capital,Generator,RO0 0,residential rural solar thermal,181756.89131
capital,Generator,RO0 0,residential urban decentral solar thermal,185968.46905
capital,Generator,RO0 0,ror,1085206556.13942
capital,Generator,RO0 0,services rural solar thermal,176246.61193
capital,Generator,RO0 0,services urban decentral solar thermal,168340.68111
capital,Generator,RO0 0,solar,873478695.11746
capital,Generator,RO0 0,solar rooftop,2934654.00887
capital,Generator,RO0 0,solar-hsat,1551587.12098
capital,Generator,RO0 0,urban central solar thermal,183566.55041
capital,Generator,RS0 0,load,0.0
capital,Generator,RS0 0,onwind,72702211.76869
capital,Generator,RS0 0,residential rural solar thermal,139522.61559
capital,Generator,RS0 0,residential urban decentral solar thermal,141193.91944
capital,Generator,RS0 0,ror,526478263.35986
capital,Generator,RS0 0,services rural solar thermal,144664.21367
capital,Generator,RS0 0,services urban decentral solar thermal,145362.47808
capital,Generator,RS0 0,solar,30416282.0052
capital,Generator,RS0 0,solar rooftop,5259289.34346
capital,Generator,RS0 0,solar-hsat,1183453.34755
capital,Generator,RS0 0,urban central solar thermal,160783.01514
capital,Generator,SE1 0,load,0.0
capital,Generator,SE1 0,nuclear,7431583581.5593
capital,Generator,SE1 0,offwind-ac,38026978.50301
capital,Generator,SE1 0,offwind-dc,7016987.54859
capital,Generator,SE1 0,onwind,1561423544.1877
capital,Generator,SE1 0,residential rural solar thermal,102119.77811
capital,Generator,SE1 0,residential urban decentral solar thermal,120608.70799
capital,Generator,SE1 0,ror,428664987.31771
capital,Generator,SE1 0,services rural solar thermal,102046.18979
capital,Generator,SE1 0,services urban decentral solar thermal,107408.05388
capital,Generator,SE1 0,solar,861311084.81134
capital,Generator,SE1 0,solar rooftop,1889446.46194
capital,Generator,SE1 0,solar-hsat,7501907.38474
capital,Generator,SE1 0,urban central solar thermal,119165.75035
capital,Generator,SI0 0,load,0.0
capital,Generator,SI0 0,nuclear,524634222.64603
capital,Generator,SI0 0,offwind-ac,200392.74056
capital,Generator,SI0 0,onwind,327181.9742
capital,Generator,SI0 0,residential rural solar thermal,139551.39747
capital,Generator,SI0 0,residential urban decentral solar thermal,142153.23121
capital,Generator,SI0 0,ror,155445758.14368
capital,Generator,SI0 0,services rural solar thermal,113718.91734
capital,Generator,SI0 0,services urban decentral solar thermal,112963.02776
capital,Generator,SI0 0,solar,10855101.33247
capital,Generator,SI0 0,solar rooftop,713185.26025
capital,Generator,SI0 0,solar-hsat,418102.89857
capital,Generator,SI0 0,urban central solar thermal,137212.63173
capital,Generator,SK0 0,load,0.0
capital,Generator,SK0 0,nuclear,1462341526.49382
capital,Generator,SK0 0,onwind,858578.60544
capital,Generator,SK0 0,residential rural solar thermal,122925.86678
capital,Generator,SK0 0,residential urban decentral solar thermal,125892.96599
capital,Generator,SK0 0,ror,375255980.16312
capital,Generator,SK0 0,services rural solar thermal,119689.75166
capital,Generator,SK0 0,services urban decentral solar thermal,119931.86104
capital,Generator,SK0 0,solar,399476031.33053
capital,Generator,SK0 0,solar rooftop,9898447.8535
capital,Generator,SK0 0,solar-hsat,1491873.01808
capital,Generator,SK0 0,urban central solar thermal,112902.8486
capital,Generator,XK0 0,load,0.0
capital,Generator,XK0 0,onwind,12711357.23615
capital,Generator,XK0 0,residential rural solar thermal,134381.04616
capital,Generator,XK0 0,residential urban decentral solar thermal,137041.51451
capital,Generator,XK0 0,ror,9306745.23148
capital,Generator,XK0 0,services rural solar thermal,150564.68681
capital,Generator,XK0 0,services urban decentral solar thermal,152505.72108
capital,Generator,XK0 0,solar,5151856.77716
capital,Generator,XK0 0,solar rooftop,21024033.47502
capital,Generator,XK0 0,solar-hsat,868878.56694
capital,Generator,XK0 0,urban central solar thermal,134669.82561
capital,Line,AL0 0,AC,120085764.99637
capital,Line,AT0 0,AC,714301696.99598
capital,Line,BA0 0,AC,151707177.45982
capital,Line,BE0 0,AC,209396031.63993
capital,Line,BG0 0,AC,323190795.84697
capital,Line,CH0 0,AC,1249103306.28424
capital,Line,CZ0 0,AC,328214127.96405
capital,Line,DE0 0,AC,1213876719.78025
capital,Line,DE0 1,AC,181408151.18017
