carrier,0
H2 Electrolysis,-inf
H2 pipeline,-inf
battery charger,-inf
methanolisation,-inf
electricity distribution grid,-12993.139959839513
AC,6.974850828232064
DC,10.525904203796166
solar,26.596331708982337
solar-hsat,31.23048205402688
onwind,37.256027709280694
offwind-ac,44.70549070877154
battery discharger,45.16266283495363
ror,45.88522548523892
offwind-dc,48.83556114334466
load,50.38315789473685
PHS,61.128418131232415
nuclear,68.51386472690162
hydro,94.3996805499452
waste CHP CC,102.56709445533
waste CHP,153.74564050778267
CCGT,313.18358939949394
