component,location,carrier,0
Line,AL0 0,AC,0.3427488000827944
Line,AT0 0,AC,0.3184919394021296
Line,BA0 0,AC,0.33928753214150487
Line,BE0 0,AC,0.3596202799191423
Line,BG0 0,AC,0.3817082348024017
Line,CH0 0,AC,0.3552339659554368
Line,CZ0 0,AC,0.2920378751169129
Line,DE0 0,AC,0.3070973705000961
Line,DE0 1,AC,0.36639333747830244
Line,DK1 0,AC,0.5619754688965831
Line,EE0 0,AC,0.3910421035775326
Line,ES0 0,AC,0.4079841803980294
Line,FI1 0,AC,0.4519189430524867
Line,FR0 0,AC,0.4083730867440381
Line,GB3 0,AC,0.4265806229420262
Line,GR0 0,AC,0.49701565588991
Line,HR0 0,AC,0.3069464062301241
Line,HU0 0,AC,0.3628787364615981
Line,IT0 0,AC,0.31338994225104616
Line,LT0 0,AC,0.40600014883567825
Line,ME0 0,AC,0.3257502577762782
Line,MK0 0,AC,0.40597328940982125
Line,NO1 0,AC,0.470356551101697
Line,PL0 0,AC,0.3089232429616397
Line,RO0 0,AC,0.3245815837169608
Line,RS0 0,AC,0.4012983994307131
Generator,AL0 0,load,0.0
Generator,AL0 0,offwind-ac,0.201461970049429
Generator,AL0 0,offwind-dc,0.32252101539211464
Generator,AL0 0,onwind,0.048133617939407604
Generator,AL0 0,residential rural solar thermal,0.02570632394425047
Generator,AL0 0,residential urban decentral solar thermal,0.025379995376699136
Generator,AL0 0,ror,0.33111390041493777
Generator,AL0 0,services rural solar thermal,0.02389749671068987
Generator,AL0 0,services urban decentral solar thermal,0.020708768842383537
Generator,AL0 0,solar,0.14144080461947386
Generator,AL0 0,solar rooftop,0.14173068250806875
Generator,AL0 0,solar-hsat,0.15304791963401979
Generator,AL0 0,urban central solar thermal,0.017591240328555854
Generator,AT0 0,load,0.0
Generator,AT0 0,onwind,0.12455605434638123
Generator,AT0 0,residential rural solar thermal,0.021082435217498
Generator,AT0 0,residential urban decentral solar thermal,0.021236166024421632
Generator,AT0 0,ror,0.4662577365411178
Generator,AT0 0,services rural solar thermal,0.019813683444538904
Generator,AT0 0,services urban decentral solar thermal,0.018564983713184848
Generator,AT0 0,solar,0.11237256615248975
Generator,AT0 0,solar rooftop,0.11317022555766623
Generator,AT0 0,solar-hsat,0.12332619244266295
Generator,AT0 0,urban central solar thermal,0.02310611491180694
Generator,BA0 0,load,0.0
Generator,BA0 0,offwind-ac,0.10602540982180653
Generator,BA0 0,onwind,0.03996239966334828
Generator,BA0 0,residential rural solar thermal,0.02197531822062761
Generator,BA0 0,residential urban decentral solar thermal,0.021240721400183644
Generator,BA0 0,services rural solar thermal,0.02001597415875645
Generator,BA0 0,services urban decentral solar thermal,0.018372928251989887
Generator,BA0 0,solar,0.12826865737454146
Generator,BA0 0,solar rooftop,0.1300163405698375
Generator,BA0 0,solar-hsat,0.13689253596599077
Generator,BA0 0,urban central solar thermal,0.020392217548443385
Generator,BE0 0,load,0.0
Generator,BE0 0,nuclear,0.6596873918455388
Generator,BE0 0,offwind-ac,0.4908899062693429
Generator,BE0 0,offwind-dc,0.5292070111703343
Generator,BE0 0,onwind,0.2828728423116908
Generator,BE0 0,residential rural solar thermal,0.014404660938825179
Generator,BE0 0,residential urban decentral solar thermal,0.019036976310855613
Generator,BE0 0,ror,0.5005176620180448
Generator,BE0 0,services rural solar thermal,0.016832354758294126
Generator,BE0 0,services urban decentral solar thermal,0.017260669951394688
Generator,BE0 0,solar,0.10750041843257349
Generator,BE0 0,solar rooftop,0.0914412612150951
Generator,BE0 0,solar-hsat,0.11353018541035909
Generator,BE0 0,urban central solar thermal,0.020837051081298748
Generator,BG0 0,load,0.0
Generator,BG0 0,nuclear,0.6012797098516569
Generator,BG0 0,offwind-ac,0.2751371724685839
Generator,BG0 0,offwind-dc,0.3340340909236356
Generator,BG0 0,onwind,0.11389249771008483
Generator,BG0 0,residential rural solar thermal,0.024866757482235737
Generator,BG0 0,residential urban decentral solar thermal,0.026533546183358868
Generator,BG0 0,ror,0.18669710144927537
Generator,BG0 0,services rural solar thermal,0.025637697984206887
Generator,BG0 0,services urban decentral solar thermal,0.024426129655973603
Generator,BG0 0,solar,0.14268576666951635
Generator,BG0 0,solar rooftop,0.14308331269964408
Generator,BG0 0,solar-hsat,0.13595272893806654
Generator,BG0 0,urban central solar thermal,0.02805621610093978
Generator,CH0 0,load,0.0
Generator,CH0 0,nuclear,0.586526415011926
Generator,CH0 0,onwind,0.029259472437328734
Generator,CH0 0,residential rural solar thermal,0.020580679238576927
Generator,CH0 0,residential urban decentral solar thermal,0.023468917933967284
Generator,CH0 0,ror,0.2508377106019178
Generator,CH0 0,services rural solar thermal,0.018978623265778555
Generator,CH0 0,services urban decentral solar thermal,0.021161476729932564
Generator,CH0 0,solar,0.12215984127870191
Generator,CH0 0,solar rooftop,0.1267355427644099
Generator,CH0 0,solar-hsat,0.15990253927696657
Generator,CH0 0,urban central solar thermal,0.026222412869537852
Generator,CZ0 0,load,0.0
Generator,CZ0 0,nuclear,0.685206585764648
Generator,CZ0 0,onwind,0.15497677546440342
Generator,CZ0 0,residential rural solar thermal,0.016805712151114097
Generator,CZ0 0,residential urban decentral solar thermal,0.01822170295133151
Generator,CZ0 0,ror,0.3606446814254725
Generator,CZ0 0,services rural solar thermal,0.016838366680637974
Generator,CZ0 0,services urban decentral solar thermal,0.016044357673057
Generator,CZ0 0,solar,0.10945791957585824
Generator,CZ0 0,solar rooftop,0.09719129729035623
Generator,CZ0 0,solar-hsat,0.11517592468438297
Generator,CZ0 0,urban central solar thermal,0.019863905404861288
Generator,DE0 0,load,0.0
Generator,DE0 0,nuclear,0.7391203317434332
Generator,DE0 0,offwind-ac,0.48500255281242044
Generator,DE0 0,offwind-dc,0.5818076207053631
Generator,DE0 0,onwind,0.24411202908128685
Generator,DE0 0,residential rural solar thermal,0.018193191746871416
Generator,DE0 0,residential urban decentral solar thermal,0.021649800325121708
Generator,DE0 0,ror,0.46252362859494667
Generator,DE0 0,services rural solar thermal,0.01877039399347392
Generator,DE0 0,services urban decentral solar thermal,0.019433792795364724
Generator,DE0 0,solar,0.10684104428479062
Generator,DE0 0,solar rooftop,0.09029500269504621
Generator,DE0 0,solar-hsat,0.11319298061323918
Generator,DE0 0,urban central solar thermal,0.02421352290151256
Generator,DE0 1,load,0.0
Generator,DE0 1,nuclear,0.7297699774647836
Generator,DE0 1,offwind-ac,0.4711279093895847
Generator,DE0 1,offwind-dc,0.5196512767928988
Generator,DE0 1,onwind,0.19474856095147436
Generator,DE0 1,residential rural solar thermal,0.020120804253393385
Generator,DE0 1,residential urban decentral solar thermal,0.020619486926978774
Generator,DE0 1,ror,0.46797012730919185
Generator,DE0 1,services rural solar thermal,0.019261042837585243
Generator,DE0 1,services urban decentral solar thermal,0.018153084060112536
Generator,DE0 1,solar,0.10954082107810616
Generator,DE0 1,solar rooftop,0.09273026186316125
Generator,DE0 1,solar-hsat,0.11228949398180896
Generator,DE0 1,urban central solar thermal,0.023470330697327287
Generator,DK0 0,load,0.0
Generator,DK0 0,offwind-ac,0.4756119368410653
Generator,DK0 0,offwind-dc,0.4995031768560891
Generator,DK0 0,onwind,0.3940134813648159
Generator,DK0 0,residential rural solar thermal,0.01538570384866147
Generator,DK0 0,residential urban decentral solar thermal,0.01887950710179465
Generator,DK0 0,services rural solar thermal,0.016693407918070623
Generator,DK0 0,services urban decentral solar thermal,0.016068140241001217
Generator,DK0 0,solar,0.09732076135707705
