component,carrier,0
Generator,solar,2181218373.05375
Generator,onwind,1962623374.97786
Link,urban central air heat pump,1107352976.4077
Generator,solid biomass,1049092852.49522
Generator,offwind-dc,923723886.40635
Generator,offwind-ac,893947350.71786
Generator,solar-hsat,887148047.20612
Generator,nuclear,752484570.16879
Generator,gas,440884818.43275
Link,residential urban decentral air heat pump,418103245.20581
Link,residential rural ground heat pump,353647628.34194
Generator,solar rooftop,346752052.88054
StorageUnit,hydro,340445692.12175
Link,services rural ground heat pump,273458539.20665
Generator,oil primary,271381543.36766
Link,kerosene for aviation,191258478.77956
Link,services urban decentral air heat pump,161788441.14896
Generator,ror,161701200.28973
Link,shipping methanol,124741371.81696
Load,process emissions,123130000.0
Store,non-sequestered HVC,117504290.159
Generator,biogas,77392580.02781
Link,waste CHP CC,27155966.88876
Link,gas for industry CC,25184525.35751
Link,residential rural air heat pump,24562798.03588
Link,services rural air heat pump,20444392.03568
Link,agriculture machinery oil,13221058.74952
Link,naphtha for industry,10759999.41352
Link,industry methanol,2167600.14946
Link,waste CHP,556925.18036
Generator,urban central solar thermal,400062.38177
Generator,residential urban decentral solar thermal,229076.18494
Generator,services rural solar thermal,209067.22293
Generator,residential rural solar thermal,201496.60851
Generator,services urban decentral solar thermal,185587.59804
Link,gas for industry,16538.79354
Generator,load,4042.08116
Link,solid biomass for industry,0.0
Link,process emissions,0.0
Store,gas,-0.0
Store,home battery,0.0
Store,methanol,0.0
Store,H2 Store,-0.0
Store,battery,-0.0
Store,co2 stored,0.0
Link,process emissions CC,-0.0
Store,oil,-0.0
Link,co2 sequestered,0.0
Store,co2,-10.7658
Store,EV battery,-68.16019
Link,biomass to liquid,-11410.94757
Link,HVC to air,-20027.43165
Link,SMR,-460931.4758
Link,Sabatier,-1063765.4077
Link,home battery discharger,-1238663.00757
Link,home battery charger,-1264193.29561
Link,H2 pipeline,-5805786.97314
Load,industry methanol,-8740000.0
Link,oil refining,-10194171.65065
Link,SMR CC,-13010646.42969
Link,biogas to gas,-15323736.52683
Link,battery discharger,-17967625.7803
Link,battery charger,-18338119.96374
Load,agriculture machinery electric,-22038779.72332
Link,CCGT,-27615562.95254
StorageUnit,PHS,-32420138.57112
Load,agriculture electricity,-37525883.79874
Load,agriculture machinery oil,-51423819.35442
Load,low-temperature heat for industry,-59470000.0
Link,DC,-61085184.96125
Link,solid biomass for industry CC,-83131901.24773
Line,AC,-89317593.28873
Link,BEV charger,-108943416.68215
Link,electricity distribution grid,-173621534.30626
Load,H2 for industry,-179660000.0
Load,services rural heat,-204568447.88144
Load,agriculture heat,-214811742.63032
Link,electrobiofuels,-225856628.82029
Load,gas for industry,-231370000.0
Link,Fischer-Tropsch,-242442231.0215
Store,co2 sequestered,-249966645.13983
Load,naphtha for industry,-276860000.0
Load,services urban decentral heat,-290777053.14145
Link,methanolisation,-323813860.78617
Load,shipping methanol,-502969704.58577
Load,residential rural heat,-547909224.68024
Link,H2 Electrolysis,-591674706.35795
Load,kerosene for aviation,-743906976.62384
Load,solid biomass for industry,-748220000.0
Load,residential urban decentral heat,-750011223.64407
Load,land transport EV,-980491450.39726
Load,electricity,-1574967174.57493
Load,industry electricity,-1769410000.0
Load,urban central heat,-1795359777.45503
