carrier,0
H2 Electrolysis,-inf
H2 pipeline,-inf
battery charger,-inf
methanolisation,-inf
electricity distribution grid,-4285.782696442962
AC,8.17670025344901
DC,10.679815109089814
solar-hsat,21.534979175617288
solar,26.87446449202479
onwind,36.24304676551665
offwind-ac,43.467264624101766
battery discharger,48.38521049717902
ror,48.73624991538225
offwind-dc,49.24785355364309
load,53.05104961832061
PHS,62.110214171635036
nuclear,67.60514272888545
hydro,92.87335991491041
waste CHP CC,112.05401496541711
waste CHP,149.02694891869194
CCGT,364.3013267573192
