cost,component,location,carrier,0
capital,Generator,CZ0 0,residential rural solar thermal,366061.65728
capital,Generator,CZ0 0,residential urban decentral solar thermal,385260.34989
capital,Generator,CZ0 0,ror,12396579.18494
capital,Generator,CZ0 0,services rural solar thermal,357679.61414
capital,Generator,CZ0 0,services urban decentral solar thermal,347248.25406
capital,Generator,CZ0 0,solar,95509007.18572
capital,Generator,CZ0 0,solar rooftop,3571255.38994
capital,Generator,CZ0 0,solar-hsat,5865693.87784
capital,Generator,CZ0 0,urban central solar thermal,432984.80487
capital,Generator,DE0 0,load,0.0
capital,Generator,DE0 0,nuclear,11515214814.83589
capital,Generator,DE0 0,offwind-ac,1460336957.2813
capital,Generator,DE0 0,offwind-dc,4734039450.94298
capital,Generator,DE0 0,onwind,2827324785.05945
capital,Generator,DE0 0,residential rural solar thermal,444844.47526
capital,Generator,DE0 0,residential urban decentral solar thermal,506572.60076
capital,Generator,DE0 0,ror,506429478.63486
capital,Generator,DE0 0,services rural solar thermal,450884.47186
capital,Generator,DE0 0,services urban decentral solar thermal,460799.11225
capital,Generator,DE0 0,solar,2391992964.09507
capital,Generator,DE0 0,solar rooftop,6406766.61918
capital,Generator,DE0 0,solar-hsat,8021584.71764
capital,Generator,DE0 0,urban central solar thermal,598781.78758
capital,Generator,DE0 1,load,0.0
capital,Generator,DE0 1,nuclear,5895360799.59925
capital,Generator,DE0 1,offwind-ac,419651532.77714
capital,Generator,DE0 1,offwind-dc,55572232.37737
capital,Generator,DE0 1,onwind,2296120185.19724
capital,Generator,DE0 1,residential rural solar thermal,487184.03236
capital,Generator,DE0 1,residential urban decentral solar thermal,488470.57408
capital,Generator,DE0 1,ror,1107467645.73254
capital,Generator,DE0 1,services rural solar thermal,468473.40274
capital,Generator,DE0 1,services urban decentral solar thermal,442484.09891
capital,Generator,DE0 1,solar,5628830574.91305
capital,Generator,DE0 1,solar rooftop,7245965.19617
capital,Generator,DE0 1,solar-hsat,6352821.49672
capital,Generator,DE0 1,urban central solar thermal,576540.83013
capital,Generator,DK0 0,load,0.0
capital,Generator,DK0 0,offwind-ac,299798520.38419
capital,Generator,DK0 0,offwind-dc,12631023.70039
capital,Generator,DK0 0,onwind,6071833018.32497
capital,Generator,DK0 0,residential rural solar thermal,318582.19628
capital,Generator,DK0 0,residential urban decentral solar thermal,364996.46301
capital,Generator,DK0 0,services rural solar thermal,332199.50436
capital,Generator,DK0 0,services urban decentral solar thermal,326015.33291
capital,Generator,DK0 0,solar,48065825.15236
capital,Generator,DK0 0,solar rooftop,902372.40074
capital,Generator,DK0 0,solar-hsat,2217915.05208
capital,Generator,DK0 0,urban central solar thermal,379481.1558
capital,Generator,DK1 0,load,0.0
capital,Generator,DK1 0,offwind-ac,1640203716.18026
capital,Generator,DK1 0,offwind-dc,663513350.62184
capital,Generator,DK1 0,onwind,1509384945.87265
capital,Generator,DK1 0,residential rural solar thermal,303412.83917
capital,Generator,DK1 0,residential urban decentral solar thermal,341626.84235
capital,Generator,DK1 0,services rural solar thermal,319389.31068
capital,Generator,DK1 0,services urban decentral solar thermal,312520.32788
capital,Generator,DK1 0,solar,923445600.32574
capital,Generator,DK1 0,solar rooftop,2473088.42215
capital,Generator,DK1 0,solar-hsat,4696521.55154
capital,Generator,DK1 0,urban central solar thermal,349524.65022
capital,Generator,EE0 0,load,0.0
capital,Generator,EE0 0,offwind-ac,7411597.57737
capital,Generator,EE0 0,offwind-dc,5362534.85836
capital,Generator,EE0 0,onwind,1481607931.32449
capital,Generator,EE0 0,residential rural solar thermal,316718.90978
capital,Generator,EE0 0,residential urban decentral solar thermal,325590.19733
capital,Generator,EE0 0,services rural solar thermal,319261.38338
capital,Generator,EE0 0,services urban decentral solar thermal,309442.50038
capital,Generator,EE0 0,solar,50328137.1684
capital,Generator,EE0 0,solar rooftop,9311306.04755
capital,Generator,EE0 0,solar-hsat,4900694.54577
capital,Generator,EE0 0,urban central solar thermal,318580.23601
capital,Generator,ES0 0,load,0.0
capital,Generator,ES0 0,nuclear,3543089080.41521
capital,Generator,ES0 0,offwind-ac,5814132.10191
capital,Generator,ES0 0,offwind-dc,56357926.09821
capital,Generator,ES0 0,onwind,11664689199.89196
capital,Generator,ES0 0,residential rural solar thermal,557527.67549
capital,Generator,ES0 0,residential urban decentral solar thermal,615256.1431
capital,Generator,ES0 0,ror,40062148.34745
capital,Generator,ES0 0,services rural solar thermal,598970.66528
capital,Generator,ES0 0,services urban decentral solar thermal,557838.25741
capital,Generator,ES0 0,solar,5051751946.80392
capital,Generator,ES0 0,solar rooftop,2442212657.18801
capital,Generator,ES0 0,solar-hsat,6365574521.16983
capital,Generator,ES0 0,urban central solar thermal,732416.68474
capital,Generator,ES6 0,load,0.0
capital,Generator,ES6 0,nuclear,2286088954.35298
capital,Generator,ES6 0,offwind-ac,2172765.29226
capital,Generator,ES6 0,offwind-dc,5151512.20183
capital,Generator,ES6 0,onwind,238112426.75475
capital,Generator,ES6 0,residential rural solar thermal,422794.19271
capital,Generator,ES6 0,residential urban decentral solar thermal,454465.91333
capital,Generator,ES6 0,ror,45303586.30495
capital,Generator,ES6 0,services rural solar thermal,458797.9266
capital,Generator,ES6 0,services urban decentral solar thermal,438983.53167
capital,Generator,ES6 0,solar,7981571.76821
capital,Generator,ES6 0,solar rooftop,48405637.85279
capital,Generator,ES6 0,solar-hsat,4727346.3439
capital,Generator,ES6 0,urban central solar thermal,418351.22368
capital,Generator,EU,biogas,0.0
capital,Generator,EU,gas,0.0
capital,Generator,EU,load,0.0
capital,Generator,EU,oil primary,0.0
capital,Generator,EU,solid biomass,0.0
capital,Generator,FI1 0,load,0.0
capital,Generator,FI1 0,nuclear,3288007055.1912
capital,Generator,FI1 0,offwind-ac,13868135.27332
capital,Generator,FI1 0,offwind-dc,7879706717.8424
capital,Generator,FI1 0,onwind,891381429.34708
capital,Generator,FI1 0,residential rural solar thermal,289297.89989
capital,Generator,FI1 0,residential urban decentral solar thermal,329399.46765
capital,Generator,FI1 0,ror,453195348.92122
capital,Generator,FI1 0,services rural solar thermal,300760.42946
capital,Generator,FI1 0,services urban decentral solar thermal,293734.59558
capital,Generator,FI1 0,solar,9342832.14394
capital,Generator,FI1 0,solar rooftop,1921894.78775
capital,Generator,FI1 0,solar-hsat,2728815.12888
capital,Generator,FI1 0,urban central solar thermal,358569.29032
capital,Generator,FR0 0,load,0.0
capital,Generator,FR0 0,nuclear,48756270797.53902
capital,Generator,FR0 0,offwind-ac,466847508.99052
capital,Generator,FR0 0,offwind-dc,49518363188.57578
capital,Generator,FR0 0,onwind,2217051966.69771
capital,Generator,FR0 0,residential rural solar thermal,617749.20398
capital,Generator,FR0 0,residential urban decentral solar thermal,668327.13607
capital,Generator,FR0 0,ror,2104829751.47617
capital,Generator,FR0 0,services rural solar thermal,648640.70753
capital,Generator,FR0 0,services urban decentral solar thermal,622342.31231
capital,Generator,FR0 0,solar,4805533026.71997
capital,Generator,FR0 0,solar rooftop,1029303429.4278
capital,Generator,FR0 0,solar-hsat,13525424.86701
capital,Generator,FR0 0,urban central solar thermal,776674.49983
capital,Generator,FR5 0,load,0.0
capital,Generator,FR5 0,offwind-ac,2527003.63468
capital,Generator,FR5 0,offwind-dc,4287387.79242
capital,Generator,FR5 0,onwind,3456540.03854
capital,Generator,FR5 0,residential rural solar thermal,418234.33252
capital,Generator,FR5 0,residential urban decentral solar thermal,0.0
capital,Generator,FR5 0,ror,45627745.23532
capital,Generator,FR5 0,services rural solar thermal,412653.00805
capital,Generator,FR5 0,services urban decentral solar thermal,377804.8451
capital,Generator,FR5 0,solar,189972046.11827
capital,Generator,FR5 0,solar rooftop,18456027.61693
capital,Generator,FR5 0,solar-hsat,5536330.5119
capital,Generator,GB2 0,load,0.0
capital,Generator,GB2 0,nuclear,12019282104.29566
capital,Generator,GB2 0,offwind-ac,21553555935.66972
capital,Generator,GB2 0,offwind-dc,22795452.40618
capital,Generator,GB2 0,onwind,23023860998.93828
capital,Generator,GB2 0,residential rural solar thermal,482192.70664
capital,Generator,GB2 0,residential urban decentral solar thermal,556329.53017
capital,Generator,GB2 0,ror,678984076.15559
capital,Generator,GB2 0,services rural solar thermal,426457.27963
capital,Generator,GB2 0,services urban decentral solar thermal,492880.10363
capital,Generator,GB2 0,solar,387333906.02343
capital,Generator,GB2 0,solar rooftop,3991630.50069
capital,Generator,GB2 0,solar-hsat,4544557.32049
capital,Generator,GB2 0,urban central solar thermal,600445.01687
capital,Generator,GB3 0,load,0.0
capital,Generator,GB3 0,nuclear,2441546669.28119
capital,Generator,GB3 0,offwind-ac,1095244849.00383
capital,Generator,GB3 0,offwind-dc,451236737.56777
capital,Generator,GB3 0,onwind,1443799358.71165
capital,Generator,GB3 0,residential rural solar thermal,291516.4521
capital,Generator,GB3 0,residential urban decentral solar thermal,278128.25255
capital,Generator,GB3 0,ror,441577325.90046
capital,Generator,GB3 0,services rural solar thermal,277149.81969
capital,Generator,GB3 0,services urban decentral solar thermal,265907.10865
capital,Generator,GB3 0,solar,10379994.18715
capital,Generator,GB3 0,solar rooftop,1297084.65739
capital,Generator,GB3 0,solar-hsat,1333309.46859
capital,Generator,GB3 0,urban central solar thermal,264131.35656
capital,Generator,GR0 0,load,0.0
capital,Generator,GR0 0,offwind-ac,8229596.03012
capital,Generator,GR0 0,offwind-dc,18829391.87246
capital,Generator,GR0 0,onwind,1847042743.70135
capital,Generator,GR0 0,residential rural solar thermal,497006.49973
capital,Generator,GR0 0,residential urban decentral solar thermal,529138.55613
capital,Generator,GR0 0,ror,31772365.34325
capital,Generator,GR0 0,services rural solar thermal,513835.61533
capital,Generator,GR0 0,services urban decentral solar thermal,507809.83624
capital,Generator,GR0 0,solar,4194498542.64978
capital,Generator,GR0 0,solar rooftop,304351996.92999
capital,Generator,GR0 0,solar-hsat,14528484.39188
capital,Generator,GR0 0,urban central solar thermal,564874.90536
capital,Generator,HR0 0,load,0.0
capital,Generator,HR0 0,offwind-ac,8188320.75773
capital,Generator,HR0 0,offwind-dc,15082136.29167
capital,Generator,HR0 0,onwind,107313839.15463
capital,Generator,HR0 0,residential rural solar thermal,439582.78427
capital,Generator,HR0 0,residential urban decentral solar thermal,439950.9766
capital,Generator,HR0 0,ror,85877138.08148
capital,Generator,HR0 0,services rural solar thermal,435329.55727
capital,Generator,HR0 0,services urban decentral solar thermal,414627.59534
capital,Generator,HR0 0,solar,17615173.69712
capital,Generator,HR0 0,solar rooftop,64766239.71825
capital,Generator,HR0 0,solar-hsat,4556460.56759
capital,Generator,HR0 0,urban central solar thermal,456621.70936
capital,Generator,HU0 0,load,0.0
capital,Generator,HU0 0,nuclear,1431374096.09899
capital,Generator,HU0 0,onwind,4432531628.58021
capital,Generator,HU0 0,residential rural solar thermal,423172.28962
capital,Generator,HU0 0,residential urban decentral solar thermal,437954.40234
capital,Generator,HU0 0,ror,6070956.3265
capital,Generator,HU0 0,services rural solar thermal,423571.39375
capital,Generator,HU0 0,services urban decentral solar thermal,402797.94841
capital,Generator,HU0 0,solar,75884425.52272
capital,Generator,HU0 0,solar rooftop,25544088.26202
capital,Generator,HU0 0,solar-hsat,4599345.31452
capital,Generator,HU0 0,urban central solar thermal,471992.82202
capital,Generator,IE3 0,load,0.0
capital,Generator,IE3 0,offwind-ac,8882495778.66423
capital,Generator,IE3 0,offwind-dc,6145551709.26969
capital,Generator,IE3 0,onwind,447707921.78712
capital,Generator,IE3 0,residential rural solar thermal,354146.90624
capital,Generator,IE3 0,residential urban decentral solar thermal,358988.50191
capital,Generator,IE3 0,ror,66564800.33115
capital,Generator,IE3 0,services rural solar thermal,344042.18214
capital,Generator,IE3 0,services urban decentral solar thermal,336021.93321
capital,Generator,IE3 0,solar,35997145.18981
capital,Generator,IE3 0,solar rooftop,1346164.30393
capital,Generator,IE3 0,solar-hsat,2431809.44669
capital,Generator,IE3 0,urban central solar thermal,371788.36926
capital,Generator,IT0 0,load,0.0
capital,Generator,IT0 0,nuclear,1109590154.69766
capital,Generator,IT0 0,offwind-ac,6403234.57011
capital,Generator,IT0 0,offwind-dc,19359635223.02478
capital,Generator,IT0 0,onwind,901789312.42625
capital,Generator,IT0 0,residential rural solar thermal,619145.19039
capital,Generator,IT0 0,residential urban decentral solar thermal,653134.33462
capital,Generator,IT0 0,ror,2385990614.24019
capital,Generator,IT0 0,services rural solar thermal,632493.15815
capital,Generator,IT0 0,services urban decentral solar thermal,611124.34552
capital,Generator,IT0 0,solar,8524457692.66345
capital,Generator,IT0 0,solar rooftop,1042651167.69063
capital,Generator,IT0 0,solar-hsat,17663202.67121
capital,Generator,IT0 0,urban central solar thermal,769784.8978
capital,Generator,IT4 0,load,0.0
capital,Generator,IT4 0,offwind-ac,5669657.35761
capital,Generator,IT4 0,offwind-dc,20341279.10654
capital,Generator,IT4 0,onwind,1658876086.69923
capital,Generator,IT4 0,residential rural solar thermal,463890.36572
capital,Generator,IT4 0,residential urban decentral solar thermal,430845.38149
capital,Generator,IT4 0,ror,39784795.01274
capital,Generator,IT4 0,services rural solar thermal,456701.19425
capital,Generator,IT4 0,services urban decentral solar thermal,420380.41819
capital,Generator,IT4 0,solar,751236246.85518
capital,Generator,IT4 0,solar rooftop,72872070.58127
capital,Generator,IT4 0,solar-hsat,10365601.87417
capital,Generator,IT4 0,urban central solar thermal,406049.08022
capital,Generator,LT0 0,load,0.0
capital,Generator,LT0 0,nuclear,1960066584.28164
capital,Generator,LT0 0,offwind-ac,7413377.89159
capital,Generator,LT0 0,offwind-dc,20454351.01026
capital,Generator,LT0 0,onwind,112527564.40599
capital,Generator,LT0 0,residential rural solar thermal,315079.40865
capital,Generator,LT0 0,residential urban decentral solar thermal,322328.56822
capital,Generator,LT0 0,ror,31125207.56225
capital,Generator,LT0 0,services rural solar thermal,315976.86451
capital,Generator,LT0 0,services urban decentral solar thermal,306119.94649
capital,Generator,LT0 0,solar,287871545.45599
capital,Generator,LT0 0,solar rooftop,21208196.61319
capital,Generator,LT0 0,solar-hsat,5726914.0689
capital,Generator,LT0 0,urban central solar thermal,336205.77063
capital,Generator,LU0 0,load,0.0
capital,Generator,LU0 0,onwind,14381101.23367
capital,Generator,LU0 0,residential rural solar thermal,235879.72087
capital,Generator,LU0 0,residential urban decentral solar thermal,255091.13391
capital,Generator,LU0 0,services rural solar thermal,244428.45998
capital,Generator,LU0 0,services urban decentral solar thermal,251973.29335
capital,Generator,LU0 0,solar,171750824.18693
capital,Generator,LU0 0,solar rooftop,36283818.73086
capital,Generator,LU0 0,solar-hsat,3786363.9029
capital,Generator,LU0 0,urban central solar thermal,255684.00401
capital,Generator,LV0 0,load,0.0
capital,Generator,LV0 0,offwind-ac,10648774.87234
capital,Generator,LV0 0,offwind-dc,77571481.58907
capital,Generator,LV0 0,onwind,19994085.47107
capital,Generator,LV0 0,residential rural solar thermal,327848.07008
capital,Generator,LV0 0,residential urban decentral solar thermal,334872.80456
capital,Generator,LV0 0,ror,473380508.2809
capital,Generator,LV0 0,services rural solar thermal,330155.47946
capital,Generator,LV0 0,services urban decentral solar thermal,317137.74523
capital,Generator,LV0 0,solar,469009348.8356
capital,Generator,LV0 0,solar rooftop,110836641.92296
capital,Generator,LV0 0,solar-hsat,5499942.01504
capital,Generator,LV0 0,urban central solar thermal,349671.66286
capital,Generator,ME0 0,load,0.0
capital,Generator,ME0 0,offwind-ac,5135771.96802
capital,Generator,ME0 0,offwind-dc,317782967.22129
capital,Generator,ME0 0,onwind,11110828.21255
capital,Generator,ME0 0,residential rural solar thermal,379978.48142
capital,Generator,ME0 0,residential urban decentral solar thermal,383967.8732
capital,Generator,ME0 0,ror,1651793.1934
capital,Generator,ME0 0,services rural solar thermal,367187.68106
capital,Generator,ME0 0,services urban decentral solar thermal,370016.42973
capital,Generator,ME0 0,solar,231789939.90884
capital,Generator,ME0 0,solar rooftop,14472418.88764
capital,Generator,ME0 0,solar-hsat,6236147.32707
capital,Generator,ME0 0,urban central solar thermal,376119.02588
capital,Generator,MK0 0,load,0.0
capital,Generator,MK0 0,onwind,6876367.24141
capital,Generator,MK0 0,residential rural solar thermal,404304.38888
capital,Generator,MK0 0,residential urban decentral solar thermal,406025.30794
capital,Generator,MK0 0,ror,59045443.2567
capital,Generator,MK0 0,services rural solar thermal,390813.3245
capital,Generator,MK0 0,services urban decentral solar thermal,390881.61415
capital,Generator,MK0 0,solar,267152429.26843
capital,Generator,MK0 0,solar rooftop,29238446.57288
capital,Generator,MK0 0,solar-hsat,6017776.67604
capital,Generator,MK0 0,urban central solar thermal,398658.36451
capital,Generator,NL0 0,load,0.0
capital,Generator,NL0 0,nuclear,45260194.81367
capital,Generator,NL0 0,offwind-ac,1067399499.81026
capital,Generator,NL0 0,offwind-dc,31479092.84057
capital,Generator,NL0 0,onwind,4409170639.70901
capital,Generator,NL0 0,residential rural solar thermal,339396.65329
capital,Generator,NL0 0,residential urban decentral solar thermal,422850.36016
capital,Generator,NL0 0,services rural solar thermal,443883.84408
capital,Generator,NL0 0,services urban decentral solar thermal,394229.46648
capital,Generator,NL0 0,solar,3070335122.02994
capital,Generator,NL0 0,solar rooftop,5846372.09051
capital,Generator,NL0 0,solar-hsat,5841494.76692
capital,Generator,NL0 0,urban central solar thermal,479776.49499
capital,Generator,NO1 0,load,0.0
capital,Generator,NO1 0,offwind-ac,1978301768.25411
capital,Generator,NO1 0,offwind-dc,169499745.60378
capital,Generator,NO1 0,onwind,520527421.01828
capital,Generator,NO1 0,residential rural solar thermal,325513.43036
capital,Generator,NO1 0,residential urban decentral solar thermal,362398.92746
capital,Generator,NO1 0,ror,340682346.13927
capital,Generator,NO1 0,services rural solar thermal,322608.09348
capital,Generator,NO1 0,services urban decentral solar thermal,351561.76923
capital,Generator,NO1 0,solar,4705371.09237
capital,Generator,NO1 0,solar rooftop,971784.14905
capital,Generator,NO1 0,solar-hsat,3276525.31487
capital,Generator,NO1 0,urban central solar thermal,416191.25738
capital,Generator,PL0 0,load,0.0
capital,Generator,PL0 0,offwind-ac,1294093531.93082
capital,Generator,PL0 0,offwind-dc,3584118358.10154
capital,Generator,PL0 0,onwind,6269483087.40321
capital,Generator,PL0 0,residential rural solar thermal,460262.74411
capital,Generator,PL0 0,residential urban decentral solar thermal,457483.69752
capital,Generator,PL0 0,ror,56210389.48212
capital,Generator,PL0 0,services rural solar thermal,483016.07647
capital,Generator,PL0 0,services urban decentral solar thermal,404678.30867
capital,Generator,PL0 0,solar,1865902284.68076
capital,Generator,PL0 0,solar rooftop,5418993.16624
capital,Generator,PL0 0,solar-hsat,9113767.4379
capital,Generator,PL0 0,urban central solar thermal,553766.69664
capital,Generator,PT0 0,load,0.0
capital,Generator,PT0 0,offwind-ac,35607393.69847
capital,Generator,PT0 0,offwind-dc,19722263.92064
capital,Generator,PT0 0,onwind,501533213.8867
capital,Generator,PT0 0,residential rural solar thermal,474872.16427
capital,Generator,PT0 0,residential urban decentral solar thermal,482499.66388
capital,Generator,PT0 0,ror,788238177.25466
capital,Generator,PT0 0,services rural solar thermal,494765.25201
capital,Generator,PT0 0,services urban decentral solar thermal,476639.02655
capital,Generator,PT0 0,solar,278801010.83112
capital,Generator,PT0 0,solar rooftop,297972505.87901
capital,Generator,PT0 0,solar-hsat,78937334.73985
capital,Generator,PT0 0,urban central solar thermal,539042.1539
capital,Generator,RO0 0,load,0.0
capital,Generator,RO0 0,nuclear,979919805.59246
capital,Generator,RO0 0,offwind-ac,308037262.5344
capital,Generator,RO0 0,offwind-dc,4592908699.61354
capital,Generator,RO0 0,onwind,518751213.01833
capital,Generator,RO0 0,residential rural solar thermal,511964.21531
capital,Generator,RO0 0,residential urban decentral solar thermal,507303.89181
capital,Generator,RO0 0,ror,1085206556.13942
capital,Generator,RO0 0,services rural solar thermal,475482.11907
capital,Generator,RO0 0,services urban decentral solar thermal,452785.36469
capital,Generator,RO0 0,solar,679237240.79226
capital,Generator,RO0 0,solar rooftop,311401654.51751
capital,Generator,RO0 0,solar-hsat,6938302.49037
capital,Generator,RO0 0,urban central solar thermal,567154.00453
capital,Generator,RS0 0,load,0.0
capital,Generator,RS0 0,onwind,72705880.67615
capital,Generator,RS0 0,residential rural solar thermal,437188.92676
capital,Generator,RS0 0,residential urban decentral solar thermal,435238.86248
capital,Generator,RS0 0,ror,526478263.35986
capital,Generator,RS0 0,services rural solar thermal,408590.75385
capital,Generator,RS0 0,services urban decentral solar thermal,405565.50112
capital,Generator,RS0 0,solar,243176771.64494
capital,Generator,RS0 0,solar rooftop,18893455.02639
capital,Generator,RS0 0,solar-hsat,4779592.68634
capital,Generator,RS0 0,urban central solar thermal,455873.50592
capital,Generator,SE1 0,load,0.0
capital,Generator,SE1 0,nuclear,7432489781.24348
capital,Generator,SE1 0,offwind-ac,74816605.43991
capital,Generator,SE1 0,offwind-dc,12024423349.65832
capital,Generator,SE1 0,onwind,1561392971.81542
capital,Generator,SE1 0,residential rural solar thermal,355153.90638
capital,Generator,SE1 0,residential urban decentral solar thermal,417534.12084
capital,Generator,SE1 0,ror,428664987.31771
capital,Generator,SE1 0,services rural solar thermal,354575.98242
capital,Generator,SE1 0,services urban decentral solar thermal,364401.97503
capital,Generator,SE1 0,solar,221728758.4616
capital,Generator,SE1 0,solar rooftop,2520280.58922
capital,Generator,SE1 0,solar-hsat,6950949.84093
capital,Generator,SE1 0,urban central solar thermal,463988.26931
capital,Generator,SI0 0,load,0.0
capital,Generator,SI0 0,nuclear,524641229.90088
capital,Generator,SI0 0,offwind-ac,950011.31573
capital,Generator,SI0 0,onwind,1504270.9164
capital,Generator,SI0 0,residential rural solar thermal,361055.92454
capital,Generator,SI0 0,residential urban decentral solar thermal,361478.50862
capital,Generator,SI0 0,ror,155445758.14368
capital,Generator,SI0 0,services rural solar thermal,354286.84135
capital,Generator,SI0 0,services urban decentral solar thermal,343701.55224
capital,Generator,SI0 0,solar,10856010.25389
capital,Generator,SI0 0,solar rooftop,1656564.8421
capital,Generator,SI0 0,solar-hsat,1237026.83177
capital,Generator,SI0 0,urban central solar thermal,363227.89195
capital,Generator,SK0 0,load,0.0
capital,Generator,SK0 0,nuclear,1462373987.26189
capital,Generator,SK0 0,onwind,6082143.04258
capital,Generator,SK0 0,residential rural solar thermal,387550.07244
capital,Generator,SK0 0,residential urban decentral solar thermal,386299.10334
capital,Generator,SK0 0,ror,375255980.16312
capital,Generator,SK0 0,services rural solar thermal,379895.8449
capital,Generator,SK0 0,services urban decentral solar thermal,370677.11276
capital,Generator,SK0 0,solar,402537699.69444
capital,Generator,SK0 0,solar rooftop,88337014.44757
capital,Generator,SK0 0,solar-hsat,5501488.89751
capital,Generator,SK0 0,urban central solar thermal,412112.08897
capital,Generator,XK0 0,load,0.0
capital,Generator,XK0 0,onwind,12715803.50652
capital,Generator,XK0 0,residential rural solar thermal,368839.6145
capital,Generator,XK0 0,residential urban decentral solar thermal,372438.6881
capital,Generator,XK0 0,ror,9306745.23148
capital,Generator,XK0 0,services rural solar thermal,357834.23716
capital,Generator,XK0 0,services urban decentral solar thermal,356692.32918
capital,Generator,XK0 0,solar,19543430.08946
capital,Generator,XK0 0,solar rooftop,10956526.57541
capital,Generator,XK0 0,solar-hsat,3904284.74496
capital,Generator,XK0 0,urban central solar thermal,364955.86639
capital,Line,AL0 0,AC,121797849.33392
capital,Line,AT0 0,AC,1035545063.73209
capital,Line,BA0 0,AC,158645878.45114
capital,Line,BE0 0,AC,540230200.07748
capital,Line,BG0 0,AC,318671304.50391
capital,Line,CH0 0,AC,1531806792.94101
capital,Line,CZ0 0,AC,518374655.42338
capital,Line,DE0 0,AC,1612539647.59622
capital,Line,DE0 1,AC,237180449.6594
