cost,component,location,carrier,0
capital,Generator,GR0 0,residential urban decentral solar thermal,466516.90259
capital,Generator,GR0 0,ror,31772365.34325
capital,Generator,GR0 0,services rural solar thermal,395777.40858
capital,Generator,GR0 0,services urban decentral solar thermal,426979.06093
capital,Generator,GR0 0,solar,5579627517.53311
capital,Generator,GR0 0,solar rooftop,566725957.72932
capital,Generator,GR0 0,solar-hsat,2608276.52168
capital,Generator,GR0 0,urban central solar thermal,454807.75546
capital,Generator,HR0 0,load,0.0
capital,Generator,HR0 0,offwind-ac,2486940.3126
capital,Generator,HR0 0,offwind-dc,3094675.95376
capital,Generator,HR0 0,onwind,107331645.98566
capital,Generator,HR0 0,residential rural solar thermal,328687.18883
capital,Generator,HR0 0,residential urban decentral solar thermal,337318.00877
capital,Generator,HR0 0,ror,85877138.08148
capital,Generator,HR0 0,services rural solar thermal,297134.91422
capital,Generator,HR0 0,services urban decentral solar thermal,300802.46436
capital,Generator,HR0 0,solar,3282727.10514
capital,Generator,HR0 0,solar rooftop,722150.81738
capital,Generator,HR0 0,solar-hsat,971518.4354
capital,Generator,HR0 0,urban central solar thermal,340954.76665
capital,Generator,HU0 0,load,0.0
capital,Generator,HU0 0,nuclear,1431407146.13012
capital,Generator,HU0 0,onwind,1802342011.43641
capital,Generator,HU0 0,residential rural solar thermal,276025.05282
capital,Generator,HU0 0,residential urban decentral solar thermal,292321.7592
capital,Generator,HU0 0,ror,6070956.3265
capital,Generator,HU0 0,services rural solar thermal,251273.14746
capital,Generator,HU0 0,services urban decentral solar thermal,267482.82703
capital,Generator,HU0 0,solar,75879610.06453
capital,Generator,HU0 0,solar rooftop,981276.99171
capital,Generator,HU0 0,solar-hsat,1340619.67322
capital,Generator,HU0 0,urban central solar thermal,303308.36518
capital,Generator,IE3 0,load,0.0
capital,Generator,IE3 0,offwind-ac,4169185810.07124
capital,Generator,IE3 0,offwind-dc,22994480.20084
capital,Generator,IE3 0,onwind,447714066.02836
capital,Generator,IE3 0,residential rural solar thermal,245728.25266
capital,Generator,IE3 0,residential urban decentral solar thermal,262669.64034
capital,Generator,IE3 0,ror,66564800.33115
capital,Generator,IE3 0,services rural solar thermal,225146.57069
capital,Generator,IE3 0,services urban decentral solar thermal,240081.73874
capital,Generator,IE3 0,solar,36000171.29998
capital,Generator,IE3 0,solar rooftop,521779.23718
capital,Generator,IE3 0,solar-hsat,1021771.02494
capital,Generator,IE3 0,urban central solar thermal,204586.78063
capital,Generator,IT0 0,load,0.0
capital,Generator,IT0 0,nuclear,1109622368.10053
capital,Generator,IT0 0,offwind-ac,5621706.80742
capital,Generator,IT0 0,offwind-dc,6860115912.69067
capital,Generator,IT0 0,onwind,901795596.78113
capital,Generator,IT0 0,residential rural solar thermal,579022.12551
capital,Generator,IT0 0,residential urban decentral solar thermal,546249.86526
capital,Generator,IT0 0,ror,2385990614.24019
capital,Generator,IT0 0,services rural solar thermal,539306.36509
capital,Generator,IT0 0,services urban decentral solar thermal,605883.9717
capital,Generator,IT0 0,solar,21287730537.65665
capital,Generator,IT0 0,solar rooftop,3673458776.53001
capital,Generator,IT0 0,solar-hsat,2847624.39901
capital,Generator,IT0 0,urban central solar thermal,737829.2793
capital,Generator,IT4 0,load,0.0
capital,Generator,IT4 0,offwind-ac,2089973.14603
capital,Generator,IT4 0,offwind-dc,3591713.8319
capital,Generator,IT4 0,onwind,4466130163.79264
capital,Generator,IT4 0,residential rural solar thermal,438540.64676
capital,Generator,IT4 0,residential urban decentral solar thermal,412578.92776
capital,Generator,IT4 0,ror,39784795.01274
capital,Generator,IT4 0,services rural solar thermal,418682.74718
capital,Generator,IT4 0,services urban decentral solar thermal,384577.80086
capital,Generator,IT4 0,solar,1142019991.82863
capital,Generator,IT4 0,solar rooftop,93395039.45544
capital,Generator,IT4 0,solar-hsat,1466513.38062
capital,Generator,IT4 0,urban central solar thermal,410215.75132
capital,Generator,LT0 0,load,0.0
capital,Generator,LT0 0,nuclear,1959933208.54642
capital,Generator,LT0 0,offwind-ac,3091022.80607
capital,Generator,LT0 0,offwind-dc,801075151.75063
capital,Generator,LT0 0,onwind,112529748.59684
capital,Generator,LT0 0,residential rural solar thermal,202348.58759
capital,Generator,LT0 0,residential urban decentral solar thermal,208858.96232
capital,Generator,LT0 0,ror,31125207.56225
capital,Generator,LT0 0,services rural solar thermal,197240.81339
capital,Generator,LT0 0,services urban decentral solar thermal,200679.35594
capital,Generator,LT0 0,solar,9396498.96427
capital,Generator,LT0 0,solar rooftop,1535562.8508
capital,Generator,LT0 0,solar-hsat,2007780.40349
capital,Generator,LT0 0,urban central solar thermal,227511.48361
capital,Generator,LU0 0,load,0.0
capital,Generator,LU0 0,onwind,14389262.13672
capital,Generator,LU0 0,residential rural solar thermal,180966.70032
