,0
co2_shadow,0.0
co2_storage_shadow,0.0
electricity_price_mean,51.84913471445325
electricity_price_std,214.18369729320642
electricity_price_zero_hours,0.21452054794520548
line_volume,445314616.712641
line_volume_AC,197300361.49321356
line_volume_DC,248014255.21942747
total costs,62431822330709.0
