component,location,carrier,0
StorageUnit,AL0 0,hydro,0.35834770804992017
StorageUnit,AT0 0,PHS,0.6357815586521599
StorageUnit,AT0 0,hydro,0.46343406338442317
StorageUnit,BA0 0,PHS,0.04002747727272727
StorageUnit,BA0 0,hydro,0.4136835410205808
StorageUnit,BE0 0,PHS,0.16142326452599387
StorageUnit,BE0 0,hydro,0.4274623949898199
StorageUnit,BG0 0,PHS,0.5047871643518518
StorageUnit,BG0 0,hydro,0.20090118640722232
StorageUnit,CH0 0,PHS,0.5452554453700893
StorageUnit,CH0 0,hydro,0.24351350363308397
StorageUnit,CZ0 0,PHS,0.07393799480182948
StorageUnit,CZ0 0,hydro,0.38677666731700416
StorageUnit,DE0 0,PHS,0.1583911246061954
StorageUnit,DE0 1,PHS,0.17833818242267988
StorageUnit,ES0 0,PHS,0.7020044476451485
StorageUnit,ES0 0,hydro,0.2448761466862267
StorageUnit,ES6 0,PHS,0.5308761439813465
StorageUnit,ES6 0,hydro,0.24344264283933295
StorageUnit,FI1 0,hydro,0.490028949615713
StorageUnit,FR0 0,PHS,0.43544619292248343
StorageUnit,FR0 0,hydro,0.4606146513251979
StorageUnit,FR5 0,hydro,0.4418745377387713
StorageUnit,GB3 0,PHS,0.32342727272727273
StorageUnit,GB3 0,hydro,0.11963051918735891
StorageUnit,GR0 0,PHS,0.3578730042918455
StorageUnit,GR0 0,hydro,0.24300363600935307
StorageUnit,HR0 0,PHS,0.4566051689051689
StorageUnit,HR0 0,hydro,0.5047198560654379
StorageUnit,HU0 0,hydro,0.3956282142857143
StorageUnit,IE3 0,PHS,0.1831393112244898
StorageUnit,IE3 0,hydro,0.18399
StorageUnit,IT0 0,PHS,0.5270851315925889
StorageUnit,IT0 0,hydro,0.4441024677482408
StorageUnit,IT4 0,PHS,0.48478235365853656
StorageUnit,IT4 0,hydro,0.4218483333333334
StorageUnit,LT0 0,PHS,0.3031753555555556
StorageUnit,LU0 0,PHS,0.199375
StorageUnit,ME0 0,PHS,0.2814822149837134
StorageUnit,ME0 0,hydro,0.5328215363475871
StorageUnit,MK0 0,hydro,0.2640787331536388
StorageUnit,NO1 0,PHS,0.6317242851045668
StorageUnit,NO1 0,hydro,0.4068660004200493
StorageUnit,PL0 0,PHS,0.20551437598116168
StorageUnit,PL0 0,hydro,0.7130682559675219
StorageUnit,PT0 0,PHS,0.6132747106806016
StorageUnit,PT0 0,hydro,0.3213074550128534
StorageUnit,RO0 0,hydro,0.19242487988602094
