carrier,0
H2 Electrolysis,-inf
H2 pipeline,-inf
battery charger,-inf
methanolisation,-inf
electricity distribution grid,-3786.0340008740695
AC,8.026267098153099
DC,10.758243521503614
solar,25.642578986552877
solar-hsat,31.419697987806884
onwind,35.31012059195296
offwind-ac,43.5368475719816
battery discharger,46.808477043095415
offwind-dc,48.48282341870801
ror,48.98283160745299
load,52.15691569156916
PHS,61.220721392330354
nuclear,67.42359569504734
hydro,91.95104751191221
waste CHP CC,111.11245926407067
waste CHP,149.75194828206168
CCGT,369.7602657664289
