name,bus,control,type,p_nom,p_nom_mod,p_nom_extendable,p_nom_min,p_nom_max,p_nom_set,p_min_pu,p_max_pu,p_set,e_sum_min,e_sum_max,q_set,sign,carrier,marginal_cost,marginal_cost_quadratic,active,build_year,lifetime,capital_cost,efficiency,committable,start_up_cost,shut_down_cost,stand_by_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,weight,p_nom_opt
PL0 0 ror,PL0 0,PQ,,182.40036877954398,0.0,False,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,ror,0.009586104079604542,0.0,True,0,inf,308170.3719034552,0.9,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,182.40036877954398,182.40036877954398
PT0 0 ror,PT0 0,PQ,,2557.8,0.0,False,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,ror,0.009697854227857228,0.0,True,0,inf,308170.3719034552,0.9,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,2557.8,2557.8
RO0 0 ror,RO0 0,PQ,,3521.4500000000007,0.0,False,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,ror,0.010570886892509951,0.0,True,0,inf,308170.3719034552,0.9,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,3521.4500000000007,3521.4500000000007
RS0 0 ror,RS0 0,PQ,,1708.3999999999999,0.0,False,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,ror,0.00927466019642787,0.0,True,0,inf,308170.3719034552,0.9,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1708.3999999999999,1708.3999999999999
SE1 0 ror,SE1 0,PQ,,1391.0,0.0,False,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,ror,0.009123615145868192,0.0,True,0,inf,308170.3719034552,0.9,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1391.0,1391.0
SI0 0 ror,SI0 0,PQ,,504.41499999999996,0.0,False,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,ror,0.009773265200436386,0.0,True,0,inf,308170.3719034552,0.9,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,504.41499999999996,504.41499999999996
SK0 0 ror,SK0 0,PQ,,1217.69,0.0,False,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,ror,0.009259366441128907,0.0,True,0,inf,308170.3719034552,0.9,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1217.69,1217.69
XK0 0 ror,XK0 0,PQ,,30.2,0.0,False,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,ror,0.009159105510861508,0.0,True,0,inf,308170.3719034552,0.9,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,30.2,30.2
EU gas,EU gas,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,gas,24.578177456040432,0.0,True,0,inf,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,386736.2564310621
AL0 0 residential rural solar thermal collector,AL0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.009367949490860415,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,22.474653200620875
AT0 0 residential rural solar thermal collector,AT0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.009601802578975324,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,31.760556541385103
BA0 0 residential rural solar thermal collector,BA0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.010458177133145768,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,23.301389357580824
BE0 0 residential rural solar thermal collector,BE0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.009185991443895085,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,18.463961768438097
BG0 0 residential rural solar thermal collector,BG0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.010987936468961334,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,24.042705587407717
CH0 0 residential rural solar thermal collector,CH0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.009617513336088979,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,28.31895912430164
CZ0 0 residential rural solar thermal collector,CZ0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.010091258503698864,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,22.44232485430343
DE0 0 residential rural solar thermal collector,DE0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.010583698962807576,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,28.900545312570358
DE0 1 residential rural solar thermal collector,DE0 1 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.009474012994711655,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,31.666860171311043
DK0 0 residential rural solar thermal collector,DK0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.00968232751349814,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,18.406864373121536
DK1 0 residential rural solar thermal collector,DK1 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.009412537534268397,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,16.7743387349334
EE0 0 residential rural solar thermal collector,EE0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.00975715662351432,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,17.33792982843762
ES0 0 residential rural solar thermal collector,ES0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.010469873344997114,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,34.69616906619649
ES6 0 residential rural solar thermal collector,ES6 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.010428853787618994,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,22.119188078032646
FI1 0 residential rural solar thermal collector,FI1 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.009364038357396286,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,15.695678425761267
FR0 0 residential rural solar thermal collector,FR0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.009953847924140141,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,40.02458683301666
FR5 0 residential rural solar thermal collector,FR5 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.010376413533323995,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,23.22163039578228
GB2 0 residential rural solar thermal collector,GB2 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.010476299789044085,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,31.188389553052293
GB3 0 residential rural solar thermal collector,GB3 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.010272073943667727,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,17.0022089378304
GR0 0 residential rural solar thermal collector,GR0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.009389645424393843,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,27.891335617414207
HR0 0 residential rural solar thermal collector,HR0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.010736158110819053,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,25.66618371063869
HU0 0 residential rural solar thermal collector,HU0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.009576895548275495,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,25.444083849228214
IE3 0 residential rural solar thermal collector,IE3 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.009739843606003395,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,21.192271715271627
IT0 0 residential rural solar thermal collector,IT0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.010116995603859796,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,41.84167494510005
IT4 0 residential rural solar thermal collector,IT4 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.01071875700982778,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,28.446277951630538
LT0 0 residential rural solar thermal collector,LT0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.010299300624132306,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,17.654113970119944
LU0 0 residential rural solar thermal collector,LU0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.010403375408957827,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,13.049082170443306
LV0 0 residential rural solar thermal collector,LV0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.009432736559373784,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,18.06890300925017
ME0 0 residential rural solar thermal collector,ME0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.00970512364829331,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,20.37759053840015
MK0 0 residential rural solar thermal collector,MK0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.009273786836083119,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,21.790511998717374
NL0 0 residential rural solar thermal collector,NL0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.010473806832614976,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,19.90077859872651
NO1 0 residential rural solar thermal collector,NO1 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.010897515613121767,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,18.139044706004217
PL0 0 residential rural solar thermal collector,PL0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.01046973652297375,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,29.508813034003108
PT0 0 residential rural solar thermal collector,PT0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.009249357432073056,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,27.420721660158076
RO0 0 residential rural solar thermal collector,RO0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.010386730704722444,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,32.121093423568844
RS0 0 residential rural solar thermal collector,RS0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.009866450382250857,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,25.451842460652028
SE1 0 residential rural solar thermal collector,SE1 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.009184228363997073,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,20.732425345560152
SI0 0 residential rural solar thermal collector,SI0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.010998948346593696,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,20.436123835362658
SK0 0 residential rural solar thermal collector,SK0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.010448250581474802,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,23.109766661954666
XK0 0 residential rural solar thermal collector,XK0 0 residential rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,residential rural solar thermal,0.010244875938513445,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,19.92749014433857
AL0 0 services rural solar thermal collector,AL0 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.010746195746737651,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,21.590966679871403
AT0 0 services rural solar thermal collector,AT0 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.00965068218896148,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,28.45647264910369
BA0 0 services rural solar thermal collector,BA0 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.010333690180634432,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,20.973295448255588
BE0 0 services rural solar thermal collector,BE0 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.0099365608649324,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,22.567850514368473
BG0 0 services rural solar thermal collector,BG0 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.009247899535460437,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,24.057845502358543
CH0 0 services rural solar thermal collector,CH0 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.010082139427442327,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,24.9138272536085
CZ0 0 services rural solar thermal collector,CZ0 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.010263818975441935,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,21.51589161830781
DE0 0 services rural solar thermal collector,DE0 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.009946499807740648,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,30.51719831228535
DE0 1 services rural solar thermal collector,DE0 1 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.009250543114087286,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,30.916873217086476
DK0 0 services rural solar thermal collector,DK0 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.009150566349560229,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,20.019512216758862
DK1 0 services rural solar thermal collector,DK1 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.010329676929516515,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,18.343360596698552
EE0 0 services rural solar thermal collector,EE0 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.010675816327979079,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,17.39115946997483
ES0 0 services rural solar thermal collector,ES0 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.010848188090839952,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,39.6989134822246
ES6 0 services rural solar thermal collector,ES6 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.009776371707187294,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,26.267016267890753
FI1 0 services rural solar thermal collector,FI1 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.010876631669426186,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,17.24606463340456
FR0 0 services rural solar thermal collector,FR0 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.01063960694419537,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,43.952355047614375
FR5 0 services rural solar thermal collector,FR5 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.009848083336726635,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,22.77437072301604
GB2 0 services rural solar thermal collector,GB2 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.009812640065741745,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,27.086301432249854
GB3 0 services rural solar thermal collector,GB3 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.00966695760533178,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,15.05167875091609
GR0 0 services rural solar thermal collector,GR0 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.009138233212076333,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,29.547978099868708
HR0 0 services rural solar thermal collector,HR0 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.009019452271797061,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,24.45038153207897
HU0 0 services rural solar thermal collector,HU0 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.009490997326976374,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,25.533280973603112
IE3 0 services rural solar thermal collector,IE3 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.009509234698092039,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,19.828713866887387
IT0 0 services rural solar thermal collector,IT0 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.010459322091825424,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,43.92280510455667
IT4 0 services rural solar thermal collector,IT4 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.009314741354655987,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,27.232543503979457
LT0 0 services rural solar thermal collector,LT0 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.01038484326793988,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,17.291202996020477
LU0 0 services rural solar thermal collector,LU0 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.01046067059991015,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,13.800763115685491
LV0 0 services rural solar thermal collector,LV0 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.009919434321821907,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,18.375560055251913
ME0 0 services rural solar thermal collector,ME0 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.009235307008774923,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,19.02341634326538
MK0 0 services rural solar thermal collector,MK0 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.010439019223923254,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,20.63131124710258
NL0 0 services rural solar thermal collector,NL0 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.010827294502573689,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,30.682759318056036
NO1 0 services rural solar thermal collector,NO1 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.009732358908354301,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,17.78751287047485
PL0 0 services rural solar thermal collector,PL0 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.010517479554604053,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,32.14624090689628
PT0 0 services rural solar thermal collector,PT0 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.010483837435934121,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,29.56522639422012
RO0 0 services rural solar thermal collector,RO0 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.009108084335039223,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,28.337393885320704
RS0 0 services rural solar thermal collector,RS0 0 services rural heat,PQ,,0.0,0.0,True,0.0,inf,,0.0,1.0,,-inf,inf,0.0,1.0,services rural solar thermal,0.009111415331186572,0.0,True,0,20.0,27211.93616922942,1.0,False,0.0,0.0,0.0,0,0,1,0,,,1.0,1.0,1.0,21.951941276854917
