carrier,0
H2 Electrolysis,-inf
H2 pipeline,-inf
battery charger,-inf
methanolisation,-inf
electricity distribution grid,-8390.127118964467
AC,6.551979637390444
DC,10.707176602991453
battery discharger,22.511470080537872
solar,26.945777687137372
solar-hsat,30.249633735472024
onwind,35.99044892137318
ror,41.995108421757344
offwind-ac,44.478966402815004
load,46.065677966101696
offwind-dc,50.40132526377233
nuclear,73.65653071596024
PHS,84.07716213537961
hydro,91.57309822348905
waste CHP CC,108.31394923076
waste CHP,166.50227695981533
CCGT,302.6876808745102
