component,location,carrier,0
Line,AL0 0,AC,0.4894372984010757
Line,AT0 0,AC,0.38493753733380864
Line,BA0 0,AC,0.4233424606903418
Line,BE0 0,AC,0.36017783838379147
Line,BG0 0,AC,0.47535111709042327
Line,CH0 0,AC,0.38523181833826603
Line,CZ0 0,AC,0.3063563223256311
Line,DE0 0,AC,0.3269461613266075
Line,DE0 1,AC,0.34764197892235904
Line,DK1 0,AC,0.5794961235630061
Line,EE0 0,AC,0.3814608567687668
Line,ES0 0,AC,0.5272205785134537
Line,FI1 0,AC,0.39104992712724823
Line,FR0 0,AC,0.4057957259763609
Line,GB3 0,AC,0.5869049508536724
Line,GR0 0,AC,0.5378453122118869
Line,HR0 0,AC,0.34602203717161045
Line,HU0 0,AC,0.44797533150459873
Line,IT0 0,AC,0.3855024759335458
Line,LT0 0,AC,0.4118250499549882
Line,ME0 0,AC,0.4672203798444445
Line,MK0 0,AC,0.5397204797120794
Line,NO1 0,AC,0.4383444781230717
Line,PL0 0,AC,0.34374241254987603
Line,RO0 0,AC,0.31893264605494587
Line,RS0 0,AC,0.5376977110394977
Generator,AL0 0,load,0.0
Generator,AL0 0,offwind-ac,0.1913652536702851
Generator,AL0 0,offwind-dc,0.2754475322564417
Generator,AL0 0,onwind,0.050349609553338046
Generator,AL0 0,residential rural solar thermal,0.021681876275930278
Generator,AL0 0,residential urban decentral solar thermal,0.022102955032448978
Generator,AL0 0,ror,0.31759356846473025
Generator,AL0 0,services rural solar thermal,0.020632395034676558
Generator,AL0 0,services urban decentral solar thermal,0.020473055186945407
Generator,AL0 0,solar,0.14397348968194604
Generator,AL0 0,solar rooftop,0.1300850505155232
Generator,AL0 0,solar-hsat,0.12907549250290656
Generator,AL0 0,urban central solar thermal,0.012650294383383474
Generator,AT0 0,load,0.0
Generator,AT0 0,onwind,0.1213778744488938
Generator,AT0 0,residential rural solar thermal,0.019367582895922532
Generator,AT0 0,residential urban decentral solar thermal,0.019661847740857635
Generator,AT0 0,ror,0.4628062565490514
Generator,AT0 0,services rural solar thermal,0.018624371001316732
Generator,AT0 0,services urban decentral solar thermal,0.01683063752880137
Generator,AT0 0,solar,0.11975676542079222
Generator,AT0 0,solar rooftop,0.10279084166937481
Generator,AT0 0,solar-hsat,0.11209240118515433
Generator,AT0 0,urban central solar thermal,0.0191954778229157
Generator,BA0 0,load,0.0
Generator,BA0 0,offwind-ac,0.1009317796330154
Generator,BA0 0,onwind,0.04171905848924483
Generator,BA0 0,residential rural solar thermal,0.018769218991234227
Generator,BA0 0,residential urban decentral solar thermal,0.018473296822450518
Generator,BA0 0,services rural solar thermal,0.01680370742850212
Generator,BA0 0,services urban decentral solar thermal,0.01648716977842316
Generator,BA0 0,solar,0.11497586502201985
Generator,BA0 0,solar rooftop,0.12378338590361881
Generator,BA0 0,solar-hsat,0.1201004899862249
Generator,BA0 0,urban central solar thermal,0.014169627991352103
Generator,BE0 0,load,0.0
Generator,BE0 0,nuclear,0.6159147984781932
Generator,BE0 0,offwind-ac,0.4923065213546733
Generator,BE0 0,offwind-dc,0.48842805168615977
Generator,BE0 0,onwind,0.28420727232181947
Generator,BE0 0,residential rural solar thermal,0.012075931055166451
Generator,BE0 0,residential urban decentral solar thermal,0.017196752026746188
Generator,BE0 0,ror,0.5290502435468473
Generator,BE0 0,services rural solar thermal,0.015521097788806141
Generator,BE0 0,services urban decentral solar thermal,0.015571077280911316
Generator,BE0 0,solar,0.10890769617739615
Generator,BE0 0,solar rooftop,0.09114812253112305
Generator,BE0 0,solar-hsat,0.11077264480724254
Generator,BE0 0,urban central solar thermal,0.013353240719501872
Generator,BG0 0,load,0.0
Generator,BG0 0,nuclear,0.41116266375742666
Generator,BG0 0,offwind-ac,0.25037802996746655
Generator,BG0 0,offwind-dc,0.30755539492365874
Generator,BG0 0,onwind,0.11136365611160315
Generator,BG0 0,residential rural solar thermal,0.020888648839838157
Generator,BG0 0,residential urban decentral solar thermal,0.02335977283726428
Generator,BG0 0,ror,0.1735923007246377
Generator,BG0 0,services rural solar thermal,0.021590203106332143
Generator,BG0 0,services urban decentral solar thermal,0.020613430964632445
Generator,BG0 0,solar,0.14305013681462841
Generator,BG0 0,solar rooftop,0.10027503520220599
Generator,BG0 0,solar-hsat,0.11360729937362452
Generator,BG0 0,urban central solar thermal,0.015177321720210926
Generator,CH0 0,load,0.0
Generator,CH0 0,nuclear,0.4233316723311053
Generator,CH0 0,onwind,0.034991495944175346
Generator,CH0 0,residential rural solar thermal,0.019249349472310176
Generator,CH0 0,residential urban decentral solar thermal,0.02285001822732383
Generator,CH0 0,ror,0.24883330658811764
Generator,CH0 0,services rural solar thermal,0.017093609779395957
Generator,CH0 0,services urban decentral solar thermal,0.020692308617186277
Generator,CH0 0,solar,0.13594449484171936
Generator,CH0 0,solar rooftop,0.13375070823052448
Generator,CH0 0,solar-hsat,0.12393711600398548
Generator,CH0 0,urban central solar thermal,0.01984771501010262
Generator,CZ0 0,load,0.0
Generator,CZ0 0,nuclear,0.5439591444182662
Generator,CZ0 0,onwind,0.16144394429827882
Generator,CZ0 0,residential rural solar thermal,0.014902390393185265
Generator,CZ0 0,residential urban decentral solar thermal,0.016383055231732002
Generator,CZ0 0,ror,0.3945353770336779
Generator,CZ0 0,services rural solar thermal,0.015491998083060843
Generator,CZ0 0,services urban decentral solar thermal,0.013900819597578601
Generator,CZ0 0,solar,0.10446675077708194
Generator,CZ0 0,solar rooftop,0.0869821527446418
Generator,CZ0 0,solar-hsat,0.10179402994376496
Generator,CZ0 0,urban central solar thermal,0.0165195936036502
Generator,DE0 0,load,0.0
Generator,DE0 0,nuclear,0.6840818925112396
Generator,DE0 0,offwind-ac,0.4872591320946806
Generator,DE0 0,offwind-dc,0.5202620631163073
Generator,DE0 0,onwind,0.24482568816812345
Generator,DE0 0,residential rural solar thermal,0.016365277016475163
Generator,DE0 0,residential urban decentral solar thermal,0.019420443633197948
Generator,DE0 0,ror,0.4668934783790936
Generator,DE0 0,services rural solar thermal,0.01798741492356266
Generator,DE0 0,services urban decentral solar thermal,0.01759057416181743
Generator,DE0 0,solar,0.10681797576920386
Generator,DE0 0,solar rooftop,0.08833445123321278
Generator,DE0 0,solar-hsat,0.10744802221611531
Generator,DE0 0,urban central solar thermal,0.01945328174166063
Generator,DE0 1,load,0.0
Generator,DE0 1,nuclear,0.6303855949764084
Generator,DE0 1,offwind-ac,0.46789580954059723
Generator,DE0 1,offwind-dc,0.5139714812047406
Generator,DE0 1,onwind,0.1938586044589846
Generator,DE0 1,residential rural solar thermal,0.01801075841373745
Generator,DE0 1,residential urban decentral solar thermal,0.018980608540872173
Generator,DE0 1,ror,0.4720705130214885
Generator,DE0 1,services rural solar thermal,0.017943802775890517
Generator,DE0 1,services urban decentral solar thermal,0.016356991563088896
Generator,DE0 1,solar,0.11020365388469276
Generator,DE0 1,solar rooftop,0.08936033168176646
Generator,DE0 1,solar-hsat,0.10698749192277407
Generator,DE0 1,urban central solar thermal,0.01929439756124763
Generator,DK0 0,load,0.0
Generator,DK0 0,offwind-ac,0.4790291119812345
Generator,DK0 0,offwind-dc,0.4728716565980636
Generator,DK0 0,onwind,0.3959523606456694
