,0
co2_shadow,-243.52249845962814
co2_storage_shadow,117.31074661739272
electricity_price_mean,46.27322991938113
electricity_price_std,131.3622354978458
electricity_price_zero_hours,0.215
line_volume,356183728.5308454
line_volume_AC,169544210.09551102
line_volume_DC,186639518.43533438
total costs,808096648356.664
