carrier,0
AC,46.27322991938114
EV battery,59.541929963839735
H2,83.37293610145804
agriculture machinery oil,121.7014227129884
battery,46.20180072093794
biogas,0.0
co2,-243.51210552125696
co2 sequestered,-147.4007599132952
co2 stored,-147.40854579254508
coal,9.562355612431768
coal for industry,91.41722681731012
gas,24.57780454622345
gas for industry,66.04279264517528
home battery,53.50902964873386
industry methanol,110.3929669536874
kerosene for aviation,121.7012033970377
land transport oil,121.70240002190278
low voltage,53.62426908892719
methanol,49.99011797869002
naphtha for industry,64.7218843280257
non-sequestered HVC,-53.044114074099724
none,0.0
oil,59.0846603773073
oil primary,52.92171792791668
process emissions,-176.01921336676216
residential rural heat,31.014054517581748
residential urban decentral heat,35.79500084089612
services rural heat,31.0537709442571
services urban decentral heat,36.59629916779609
shipping methanol,110.39358081340352
shipping oil,121.7020146556212
solid biomass,13.659328268148322
solid biomass for industry,-12.315701514498688
urban central heat,-21.08937776628841
