component,carrier,location,bus_carrier,0
Generator,load,XK0 0,AC,0.02369
Generator,load,XK0 0,EV battery,0.02414
Generator,load,XK0 0,H2,0.0102
Generator,load,XK0 0,battery,0.02362
Generator,load,XK0 0,home battery,0.02361
Generator,load,XK0 0,low voltage,0.02359
Generator,load,XK0 0,residential rural heat,0.0
Generator,load,XK0 0,residential urban decentral heat,0.0
Generator,load,XK0 0,services rural heat,0.0
Generator,load,XK0 0,services urban decentral heat,0.0
Generator,load,XK0 0,urban central heat,0.0
Generator,offwind-ac,AL0 0,AC,6093654.59939
Generator,offwind-ac,BA0 0,AC,45.76151
Generator,offwind-ac,BE0 0,AC,3745675.00889
Generator,offwind-ac,BG0 0,AC,187.84134
Generator,offwind-ac,DE0 0,AC,9088234.76167
Generator,offwind-ac,DE0 1,AC,9538585.40887
Generator,offwind-ac,DK0 0,AC,464.01447
Generator,offwind-ac,DK1 0,AC,21044310.63989
Generator,offwind-ac,EE0 0,AC,907.73284
Generator,offwind-ac,ES0 0,AC,157.997
Generator,offwind-ac,ES6 0,AC,81.64039
Generator,offwind-ac,FI1 0,AC,9381573.92971
Generator,offwind-ac,FR0 0,AC,577.47615
Generator,offwind-ac,FR5 0,AC,70.09194
Generator,offwind-ac,GB2 0,AC,476507979.36618
Generator,offwind-ac,GB3 0,AC,5002281.20503
Generator,offwind-ac,GR0 0,AC,155.5702
Generator,offwind-ac,HR0 0,AC,2659146.9145
Generator,offwind-ac,IE3 0,AC,55524368.60253
Generator,offwind-ac,IT0 0,AC,114.87247
Generator,offwind-ac,IT4 0,AC,179.68119
Generator,offwind-ac,LT0 0,AC,177.02967
Generator,offwind-ac,LV0 0,AC,353.01976
Generator,offwind-ac,ME0 0,AC,4579151.59263
Generator,offwind-ac,NL0 0,AC,17600675.77593
Generator,offwind-ac,NO1 0,AC,256975169.4844
Generator,offwind-ac,PL0 0,AC,28185436.29259
Generator,offwind-ac,PT0 0,AC,204.68046
Generator,offwind-ac,RO0 0,AC,3881627.71035
Generator,offwind-ac,SE1 0,AC,214933705.86511
Generator,offwind-ac,SI0 0,AC,59.48421
Generator,offwind-dc,AL0 0,AC,15110829.24119
Generator,offwind-dc,BE0 0,AC,4224327.13884
Generator,offwind-dc,BG0 0,AC,9930633.94919
Generator,offwind-dc,DE0 0,AC,110608871.31876
Generator,offwind-dc,DE0 1,AC,1258798.30517
Generator,offwind-dc,DK0 0,AC,1976.82873
Generator,offwind-dc,DK1 0,AC,9081602.52682
Generator,offwind-dc,EE0 0,AC,454.16028
Generator,offwind-dc,ES0 0,AC,242.63212
Generator,offwind-dc,ES6 0,AC,94.3332
Generator,offwind-dc,FI1 0,AC,141543233.87297
Generator,offwind-dc,FR0 0,AC,841139460.73928
Generator,offwind-dc,FR5 0,AC,124.25206
Generator,offwind-dc,GB2 0,AC,305.30094
Generator,offwind-dc,GB3 0,AC,34931139.93506
Generator,offwind-dc,GR0 0,AC,233.36673
Generator,offwind-dc,HR0 0,AC,996.26823
Generator,offwind-dc,IE3 0,AC,25303542.0271
Generator,offwind-dc,IT0 0,AC,244207382.43813
Generator,offwind-dc,IT4 0,AC,306.54273
Generator,offwind-dc,LT0 0,AC,582.68031
Generator,offwind-dc,LV0 0,AC,1564.70241
Generator,offwind-dc,ME0 0,AC,4648955.07578
Generator,offwind-dc,NL0 0,AC,12534.73665
Generator,offwind-dc,NO1 0,AC,776.4258
Generator,offwind-dc,PL0 0,AC,80315765.56415
Generator,offwind-dc,PT0 0,AC,161.47337
Generator,offwind-dc,RO0 0,AC,51881980.59024
Generator,offwind-dc,SE1 0,AC,135113707.16633
Generator,onwind,AL0 0,AC,25.80121
Generator,onwind,AT0 0,AC,56.73119
Generator,onwind,BA0 0,AC,10.98693
Generator,onwind,BE0 0,AC,1187.75597
Generator,onwind,BG0 0,AC,75.00276
Generator,onwind,CH0 0,AC,6.3091
Generator,onwind,CZ0 0,AC,121.34568
Generator,onwind,DE0 0,AC,268.70283
Generator,onwind,DE0 1,AC,98.75361
Generator,onwind,DK0 0,AC,19857027.53954
Generator,onwind,DK1 0,AC,43982611.40687
Generator,onwind,EE0 0,AC,36407050.5514
Generator,onwind,ES0 0,AC,59180593.56039
Generator,onwind,ES6 0,AC,2712146.46614
Generator,onwind,FI1 0,AC,3372.78957
Generator,onwind,FR0 0,AC,159.77714
Generator,onwind,FR5 0,AC,69.84628
Generator,onwind,GB2 0,AC,97647935.66792
Generator,onwind,GB3 0,AC,28928562.86843
Generator,onwind,GR0 0,AC,6867623.70415
Generator,onwind,HR0 0,AC,141.60247
Generator,onwind,HU0 0,AC,80607823.59771
Generator,onwind,IE3 0,AC,611.88999
Generator,onwind,IT0 0,AC,193.39169
Generator,onwind,IT4 0,AC,4262107.52882
Generator,onwind,LT0 0,AC,165.34237
Generator,onwind,LU0 0,AC,84.79564
Generator,onwind,LV0 0,AC,294.04084
Generator,onwind,ME0 0,AC,9.42758
Generator,onwind,MK0 0,AC,4.03732
Generator,onwind,NL0 0,AC,36428277.87086
Generator,onwind,NO1 0,AC,239.94216
Generator,onwind,PL0 0,AC,97537462.34396
Generator,onwind,PT0 0,AC,114.01687
Generator,onwind,RO0 0,AC,91.27719
Generator,onwind,RS0 0,AC,345.27227
Generator,onwind,SE1 0,AC,492.16854
Generator,onwind,SI0 0,AC,18.48812
Generator,onwind,SK0 0,AC,243.50767
Generator,onwind,XK0 0,AC,8.92812
Generator,ror,AL0 0,AC,149582.49181
Generator,ror,AT0 0,AC,19498601.49112
Generator,ror,BE0 0,AC,277844.73257
Generator,ror,BG0 0,AC,197884.02619
Generator,ror,CH0 0,AC,9939384.78423
Generator,ror,CZ0 0,AC,135575.0148
Generator,ror,DE0 0,AC,6915455.01075
Generator,ror,DE0 1,AC,15151343.34446
Generator,ror,ES0 0,AC,279492.33674
Generator,ror,ES6 0,AC,339003.68525
Generator,ror,FI1 0,AC,6937722.57791
Generator,ror,FR0 0,AC,29252872.20153
Generator,ror,FR5 0,AC,575184.97105
Generator,ror,GB2 0,AC,2653135.34599
Generator,ror,GB3 0,AC,1709152.03931
Generator,ror,GR0 0,AC,220191.97957
Generator,ror,HR0 0,AC,1180773.25961
Generator,ror,HU0 0,AC,64008.05158
Generator,ror,IE3 0,AC,557154.76088
Generator,ror,IT0 0,AC,32442333.5465
Generator,ror,IT4 0,AC,496248.78818
Generator,ror,LT0 0,AC,491010.54967
Generator,ror,LV0 0,AC,2809681.44443
Generator,ror,ME0 0,AC,20288.87328
Generator,ror,MK0 0,AC,490209.62036
Generator,ror,NO1 0,AC,4336422.95988
Generator,ror,PL0 0,AC,1169076.33097
Generator,ror,PT0 0,AC,6683616.75278
Generator,ror,RO0 0,AC,6572054.01748
Generator,ror,RS0 0,AC,6781549.33196
Generator,ror,SE1 0,AC,6360549.64348
Generator,ror,SI0 0,AC,2039922.77156
Generator,ror,SK0 0,AC,3483781.06463
Generator,ror,XK0 0,AC,52835.98229
Generator,solar,AL0 0,AC,1070.72434
Generator,solar,AT0 0,AC,182259669.48531
Generator,solar,BA0 0,AC,846.85042
Generator,solar,BE0 0,AC,448.55382
Generator,solar,BG0 0,AC,5080.3927
Generator,solar,CH0 0,AC,153238441.56026
Generator,solar,CZ0 0,AC,274.76173
Generator,solar,DE0 0,AC,336.77661
Generator,solar,DE0 1,AC,680.91943
Generator,solar,DK0 0,AC,108.90601
Generator,solar,DK1 0,AC,205.34724
Generator,solar,EE0 0,AC,120.37075
Generator,solar,ES0 0,AC,278618530.78564
Generator,solar,ES6 0,AC,313.40883
Generator,solar,FI1 0,AC,87.7722
Generator,solar,FR0 0,AC,511.18523
Generator,solar,FR5 0,AC,3583782.53277
Generator,solar,GB2 0,AC,156.95868
Generator,solar,GB3 0,AC,82.21877
Generator,solar,GR0 0,AC,116073574.79074
Generator,solar,HR0 0,AC,394.28695
Generator,solar,HU0 0,AC,282.75782
Generator,solar,IE3 0,AC,117.80162
Generator,solar,IT0 0,AC,176981864.55482
Generator,solar,IT4 0,AC,17666466.30309
Generator,solar,LT0 0,AC,237.77312
Generator,solar,LU0 0,AC,559.25341
Generator,solar,LV0 0,AC,284.57978
Generator,solar,ME0 0,AC,1070.64316
Generator,solar,MK0 0,AC,6764021.87086
Generator,solar,NL0 0,AC,325.68602
Generator,solar,NO1 0,AC,90.61888
Generator,solar,PL0 0,AC,242.4171
Generator,solar,PT0 0,AC,449.81249
Generator,solar,RO0 0,AC,11499483.69394
Generator,solar,RS0 0,AC,985.96646
Generator,solar,SE1 0,AC,160.92931
Generator,solar,SI0 0,AC,154.12148
