,0
co2_shadow,0.0
co2_storage_shadow,0.0
electricity_price_mean,57.99712892546706
electricity_price_std,349.8578675156168
electricity_price_zero_hours,0.8699315068493151
line_volume,585054265.375394
line_volume_AC,216690781.24613175
line_volume_DC,368363484.12926227
total costs,95254192774656.1
