cost,component,location,carrier,0
capital,Generator,RO0 0,solar-hsat,27942.34715
capital,Generator,RS0 0,load,0.0
capital,Generator,RS0 0,onwind,57273.14031
capital,Generator,RS0 0,ror,526478263.35986
capital,Generator,RS0 0,solar,45336.56611
capital,Generator,RS0 0,solar rooftop,28804.23964
capital,Generator,RS0 0,solar-hsat,18385.10857
capital,Generator,SE1 0,load,0.0
capital,Generator,SE1 0,offwind-ac,9956772111.50677
capital,Generator,SE1 0,offwind-dc,13887043167.69784
capital,Generator,SE1 0,onwind,48070.99706
capital,Generator,SE1 0,ror,428664987.31771
capital,Generator,SE1 0,solar,9434.51244
capital,Generator,SE1 0,solar rooftop,7758.67598
capital,Generator,SE1 0,solar-hsat,7280.68229
capital,Generator,SI0 0,load,0.0
capital,Generator,SI0 0,offwind-ac,14867.02268
capital,Generator,SI0 0,onwind,6046.21043
capital,Generator,SI0 0,ror,155445758.14368
capital,Generator,SI0 0,solar,7951.24561
capital,Generator,SI0 0,solar rooftop,8225.61398
capital,Generator,SI0 0,solar-hsat,6520.49145
capital,Generator,SK0 0,load,0.0
capital,Generator,SK0 0,onwind,32921.77724
capital,Generator,SK0 0,ror,375255980.16312
capital,Generator,SK0 0,solar,16240.12169
capital,Generator,SK0 0,solar rooftop,12731.97743
capital,Generator,SK0 0,solar-hsat,11259.94353
capital,Generator,XK0 0,load,0.0
capital,Generator,XK0 0,onwind,3995.75189
capital,Generator,XK0 0,ror,9306745.23148
capital,Generator,XK0 0,solar,31149.58029
capital,Generator,XK0 0,solar rooftop,33754.14144
capital,Generator,XK0 0,solar-hsat,15827.25398
capital,Line,AL0 0,AC,130068540.98826
capital,Line,AT0 0,AC,996272241.03909
capital,Line,BA0 0,AC,172450740.57721
capital,Line,BE0 0,AC,522863116.55909
capital,Line,BG0 0,AC,325395358.85044
capital,Line,CH0 0,AC,1490331934.66947
capital,Line,CZ0 0,AC,516263210.00829
capital,Line,DE0 0,AC,1473524446.8314
capital,Line,DE0 1,AC,147732936.3217
capital,Line,DK1 0,AC,151653628.09856
capital,Line,EE0 0,AC,80314876.28004
capital,Line,ES0 0,AC,500944014.41806
capital,Line,FI1 0,AC,281760032.51875
capital,Line,FR0 0,AC,217635560.5891
capital,Line,GB3 0,AC,47852042.3574
capital,Line,GR0 0,AC,99049106.66041
capital,Line,HR0 0,AC,287981408.97818
capital,Line,HU0 0,AC,617907601.52664
capital,Line,IT0 0,AC,50105174.79053
capital,Line,LT0 0,AC,155879805.08827
capital,Line,ME0 0,AC,70540151.37848
capital,Line,MK0 0,AC,59791622.94795
capital,Line,NO1 0,AC,402309293.08328
capital,Line,PL0 0,AC,178732116.52775
capital,Line,RO0 0,AC,110210252.24455
