,0
co2_shadow,-388610.0872785926
co2_storage_shadow,0.9453453983517228
electricity_price_mean,58.50979730713543
electricity_price_std,209.2091194630853
electricity_price_zero_hours,0.03317351598173516
line_volume,477493156.6329764
line_volume_AC,213736578.69386163
line_volume_DC,263756577.9391148
total costs,21860508815978.348
