carrier,0
AC,58.50979730713543
EV battery,68.53716399801776
H2,84.89364478673485
agriculture machinery oil,99999.9810880599
battery,58.45585591536177
biogas,0.0
co2,-388610.07774653955
co2 sequestered,-31.000758152744016
co2 stored,-30.959847859074547
gas,24.558707194331213
gas for industry,4313.697199281168
home battery,65.66752448159096
industry methanol,96458.70116185636
kerosene for aviation,99999.98134420076
low voltage,66.04273870399427
methanol,79.61416698591185
naphtha for industry,845.5533916685272
non-sequestered HVC,-9978.777076782118
none,0.0
oil,88.32166812701904
oil primary,52.920427099499996
process emissions,-19483.695848283347
residential rural heat,32.691088765083485
residential urban decentral heat,41.96873698921091
services rural heat,33.42028533017491
services urban decentral heat,42.77276774445883
shipping methanol,96458.70148014331
solid biomass,13.653349060575643
solid biomass for industry,-150383.30774935219
urban central heat,13.676743611511615
