cost,component,location,carrier,0
capital,Generator,HR0 0,services urban decentral solar thermal,1690502.02517
capital,Generator,HR0 0,solar,82117757.39715
capital,Generator,HR0 0,solar rooftop,54341786.83692
capital,Generator,HR0 0,solar-hsat,17057894.01386
capital,Generator,HR0 0,urban central solar thermal,2017046.83519
capital,Generator,HU0 0,load,0.0
capital,Generator,HU0 0,nuclear,1431363931.37886
capital,Generator,HU0 0,onwind,3075840804.11671
capital,Generator,HU0 0,residential rural solar thermal,1879056.57734
capital,Generator,HU0 0,residential urban decentral solar thermal,1941017.81956
capital,Generator,HU0 0,ror,6070956.3265
capital,Generator,HU0 0,services rural solar thermal,1919368.14835
capital,Generator,HU0 0,services urban decentral solar thermal,1742736.5325
capital,Generator,HU0 0,solar,155914968.31072
capital,Generator,HU0 0,solar rooftop,75694320.38441
capital,Generator,HU0 0,solar-hsat,21300101.3987
capital,Generator,HU0 0,urban central solar thermal,2122601.02119
capital,Generator,IE3 0,load,0.0
capital,Generator,IE3 0,offwind-ac,6944693337.4569
capital,Generator,IE3 0,offwind-dc,6746270728.61712
capital,Generator,IE3 0,onwind,447870356.56127
capital,Generator,IE3 0,residential rural solar thermal,1601654.78122
capital,Generator,IE3 0,residential urban decentral solar thermal,1662480.45049
capital,Generator,IE3 0,ror,66564800.33115
capital,Generator,IE3 0,services rural solar thermal,1518436.7676
capital,Generator,IE3 0,services urban decentral solar thermal,1477027.01828
capital,Generator,IE3 0,solar,36100652.91884
capital,Generator,IE3 0,solar rooftop,6300286.36919
capital,Generator,IE3 0,solar-hsat,10691786.52836
capital,Generator,IE3 0,urban central solar thermal,1688778.25531
capital,Generator,IT0 0,load,0.0
capital,Generator,IT0 0,nuclear,1109854300.58961
capital,Generator,IT0 0,offwind-ac,26034569.24738
capital,Generator,IT0 0,offwind-dc,18556339590.55293
capital,Generator,IT0 0,onwind,902025348.68083
capital,Generator,IT0 0,residential rural solar thermal,2972428.90629
capital,Generator,IT0 0,residential urban decentral solar thermal,3157337.02948
capital,Generator,IT0 0,ror,2385990614.24019
capital,Generator,IT0 0,services rural solar thermal,3107723.71047
capital,Generator,IT0 0,services urban decentral solar thermal,2911107.70912
capital,Generator,IT0 0,solar,6209532484.1336
capital,Generator,IT0 0,solar rooftop,3078824527.02796
capital,Generator,IT0 0,solar-hsat,53007387.53906
capital,Generator,IT0 0,urban central solar thermal,3165677.54087
capital,Generator,IT4 0,load,0.0
capital,Generator,IT4 0,offwind-ac,22350672.93884
capital,Generator,IT4 0,offwind-dc,83186186.95638
capital,Generator,IT4 0,onwind,2343444465.7323
capital,Generator,IT4 0,residential rural solar thermal,2129210.83835
capital,Generator,IT4 0,residential urban decentral solar thermal,1861251.55327
capital,Generator,IT4 0,ror,39784795.01274
capital,Generator,IT4 0,services rural solar thermal,2066491.57745
capital,Generator,IT4 0,services urban decentral solar thermal,1767704.98163
capital,Generator,IT4 0,solar,1087999144.35544
capital,Generator,IT4 0,solar rooftop,93318856.608
capital,Generator,IT4 0,solar-hsat,29147406.17348
capital,Generator,IT4 0,urban central solar thermal,1695346.87601
capital,Generator,LT0 0,load,0.0
capital,Generator,LT0 0,nuclear,1960265275.88728
capital,Generator,LT0 0,offwind-ac,62340973.60834
capital,Generator,LT0 0,offwind-dc,793658073.89881
capital,Generator,LT0 0,onwind,112553034.97941
capital,Generator,LT0 0,residential rural solar thermal,1358383.89927
capital,Generator,LT0 0,residential urban decentral solar thermal,1399782.69915
capital,Generator,LT0 0,ror,31125207.56225
capital,Generator,LT0 0,services rural solar thermal,1332301.32576
capital,Generator,LT0 0,services urban decentral solar thermal,1267134.06156
capital,Generator,LT0 0,solar,226016156.43304
capital,Generator,LT0 0,solar rooftop,30798528.00668
capital,Generator,LT0 0,solar-hsat,23286322.29584
capital,Generator,LT0 0,urban central solar thermal,1450741.76385
capital,Generator,LU0 0,load,0.0
capital,Generator,LU0 0,onwind,14500490.34594
capital,Generator,LU0 0,residential rural solar thermal,1051121.00733
capital,Generator,LU0 0,residential urban decentral solar thermal,1147456.75092
capital,Generator,LU0 0,services rural solar thermal,1111083.64829
capital,Generator,LU0 0,services urban decentral solar thermal,1118718.21281
capital,Generator,LU0 0,solar,161046103.60466
capital,Generator,LU0 0,solar rooftop,36184453.79477
capital,Generator,LU0 0,solar-hsat,14488813.35436
capital,Generator,LU0 0,urban central solar thermal,1148528.92158
capital,Generator,LV0 0,load,0.0
capital,Generator,LV0 0,offwind-ac,40663718.39515
capital,Generator,LV0 0,offwind-dc,102949402.88107
capital,Generator,LV0 0,onwind,82912194.51232
capital,Generator,LV0 0,residential rural solar thermal,1383323.55299
capital,Generator,LV0 0,residential urban decentral solar thermal,1419681.8234
capital,Generator,LV0 0,ror,473380508.2809
capital,Generator,LV0 0,services rural solar thermal,1400861.58559
capital,Generator,LV0 0,services urban decentral solar thermal,1301110.83781
capital,Generator,LV0 0,solar,506816875.56483
capital,Generator,LV0 0,solar rooftop,44610681.37636
capital,Generator,LV0 0,solar-hsat,22909908.64357
capital,Generator,LV0 0,urban central solar thermal,1517934.64325
capital,Generator,ME0 0,load,0.0
capital,Generator,ME0 0,offwind-ac,18450333.62449
capital,Generator,ME0 0,offwind-dc,198298048.18777
capital,Generator,ME0 0,onwind,11127396.47948
capital,Generator,ME0 0,residential rural solar thermal,1613475.4904
capital,Generator,ME0 0,residential urban decentral solar thermal,1565343.00881
capital,Generator,ME0 0,ror,1651793.1934
capital,Generator,ME0 0,services rural solar thermal,1449858.61623
capital,Generator,ME0 0,services urban decentral solar thermal,1414940.54805
capital,Generator,ME0 0,solar,251225691.18081
capital,Generator,ME0 0,solar rooftop,41799943.16877
capital,Generator,ME0 0,solar-hsat,20920254.69186
capital,Generator,ME0 0,urban central solar thermal,1519780.71217
capital,Generator,MK0 0,load,0.0
capital,Generator,MK0 0,onwind,6896053.22043
capital,Generator,MK0 0,residential rural solar thermal,1692246.81028
capital,Generator,MK0 0,residential urban decentral solar thermal,1666498.58077
capital,Generator,MK0 0,ror,59045443.2567
capital,Generator,MK0 0,services rural solar thermal,1626139.38956
capital,Generator,MK0 0,services urban decentral solar thermal,1561444.31293
capital,Generator,MK0 0,solar,289911559.65651
capital,Generator,MK0 0,solar rooftop,87877634.34963
capital,Generator,MK0 0,solar-hsat,21561659.9452
capital,Generator,MK0 0,urban central solar thermal,1660304.89036
capital,Generator,NL0 0,load,0.0
capital,Generator,NL0 0,nuclear,45394095.68827
capital,Generator,NL0 0,offwind-ac,1067399499.81026
capital,Generator,NL0 0,offwind-dc,41215260.53161
capital,Generator,NL0 0,onwind,4408911424.0334
capital,Generator,NL0 0,residential rural solar thermal,1524724.72959
capital,Generator,NL0 0,residential urban decentral solar thermal,2024277.20334
capital,Generator,NL0 0,services rural solar thermal,2218994.058
capital,Generator,NL0 0,services urban decentral solar thermal,1851818.37401
capital,Generator,NL0 0,solar,2729297268.21007
capital,Generator,NL0 0,solar rooftop,34522671.95243
capital,Generator,NL0 0,solar-hsat,22236692.00699
capital,Generator,NL0 0,urban central solar thermal,2199272.08352
capital,Generator,NO1 0,load,0.0
capital,Generator,NO1 0,offwind-ac,2312907669.5047
capital,Generator,NO1 0,offwind-dc,735401581.89016
capital,Generator,NO1 0,onwind,520431719.8662
capital,Generator,NO1 0,residential rural solar thermal,1401016.44827
capital,Generator,NO1 0,residential urban decentral solar thermal,1673609.49377
capital,Generator,NO1 0,ror,340682346.13927
capital,Generator,NO1 0,services rural solar thermal,1375162.01128
capital,Generator,NO1 0,services urban decentral solar thermal,1606550.34049
