cost,component,location,carrier,0
capital,Generator,FR0 0,offwind-ac,7177900783.66006
capital,Generator,FR0 0,offwind-dc,430766727.70413
capital,Generator,FR0 0,onwind,2216994891.17574
capital,Generator,FR0 0,residential rural solar thermal,228657.96767
capital,Generator,FR0 0,residential urban decentral solar thermal,255457.25622
capital,Generator,FR0 0,ror,2104829751.47617
capital,Generator,FR0 0,services rural solar thermal,247146.06108
capital,Generator,FR0 0,services urban decentral solar thermal,242080.11383
capital,Generator,FR0 0,solar,21143008005.46154
capital,Generator,FR0 0,solar rooftop,352220508.77575
capital,Generator,FR0 0,solar-hsat,1583339.84077
capital,Generator,FR0 0,urban central solar thermal,243091.88203
capital,Generator,FR5 0,load,0.0
capital,Generator,FR5 0,offwind-ac,478874.69121
capital,Generator,FR5 0,offwind-dc,785567.7486
capital,Generator,FR5 0,onwind,1654035.12452
capital,Generator,FR5 0,residential rural solar thermal,156440.27737
capital,Generator,FR5 0,residential urban decentral solar thermal,0.0
capital,Generator,FR5 0,ror,45627745.23532
capital,Generator,FR5 0,services rural solar thermal,150261.85505
capital,Generator,FR5 0,services urban decentral solar thermal,122742.62588
capital,Generator,FR5 0,solar,322010703.4089
capital,Generator,FR5 0,solar rooftop,18468068.05034
capital,Generator,FR5 0,solar-hsat,782876.0178
capital,Generator,GB2 0,load,0.0
capital,Generator,GB2 0,nuclear,12016883258.55822
capital,Generator,GB2 0,offwind-ac,4499403246.48661
capital,Generator,GB2 0,offwind-dc,1149241.81746
capital,Generator,GB2 0,onwind,28049243016.62194
capital,Generator,GB2 0,residential rural solar thermal,143771.63101
capital,Generator,GB2 0,residential urban decentral solar thermal,160606.55791
capital,Generator,GB2 0,ror,678984076.15559
capital,Generator,GB2 0,services rural solar thermal,129007.35062
capital,Generator,GB2 0,services urban decentral solar thermal,148516.76095
capital,Generator,GB2 0,solar,387301141.55609
capital,Generator,GB2 0,solar rooftop,977551.34808
capital,Generator,GB2 0,solar-hsat,1061706.34333
capital,Generator,GB2 0,urban central solar thermal,142651.07805
capital,Generator,GB3 0,load,0.0
capital,Generator,GB3 0,nuclear,2441512168.12784
capital,Generator,GB3 0,offwind-ac,1094989124.87121
capital,Generator,GB3 0,offwind-dc,1208209.66601
capital,Generator,GB3 0,onwind,817787974.2723
capital,Generator,GB3 0,residential rural solar thermal,98271.26021
capital,Generator,GB3 0,residential urban decentral solar thermal,92378.87803
capital,Generator,GB3 0,ror,441577325.90046
capital,Generator,GB3 0,services rural solar thermal,87763.88589
capital,Generator,GB3 0,services urban decentral solar thermal,83959.02762
capital,Generator,GB3 0,solar,10388800.54275
capital,Generator,GB3 0,solar rooftop,334936.86247
capital,Generator,GB3 0,solar-hsat,639503.33759
capital,Generator,GB3 0,urban central solar thermal,78764.06677
capital,Generator,GR0 0,load,0.0
capital,Generator,GR0 0,offwind-ac,691064.55264
capital,Generator,GR0 0,offwind-dc,865909.29299
capital,Generator,GR0 0,onwind,473092025.40454
capital,Generator,GR0 0,residential rural solar thermal,195239.31474
capital,Generator,GR0 0,residential urban decentral solar thermal,238686.15815
capital,Generator,GR0 0,ror,31772365.34325
capital,Generator,GR0 0,services rural solar thermal,216924.00608
capital,Generator,GR0 0,services urban decentral solar thermal,218350.11859
capital,Generator,GR0 0,solar,5276778285.98213
capital,Generator,GR0 0,solar rooftop,566658025.64934
capital,Generator,GR0 0,solar-hsat,1620321.05994
capital,Generator,GR0 0,urban central solar thermal,241090.22264
capital,Generator,HR0 0,load,0.0
capital,Generator,HR0 0,offwind-ac,584646.70663
capital,Generator,HR0 0,offwind-dc,680246.3569
capital,Generator,HR0 0,onwind,107318259.76162
capital,Generator,HR0 0,residential rural solar thermal,154684.59972
capital,Generator,HR0 0,residential urban decentral solar thermal,163691.81636
capital,Generator,HR0 0,ror,85877138.08148
capital,Generator,HR0 0,services rural solar thermal,151351.90303
capital,Generator,HR0 0,services urban decentral solar thermal,140507.22266
capital,Generator,HR0 0,solar,374616010.65241
capital,Generator,HR0 0,solar rooftop,3592611.81228
capital,Generator,HR0 0,solar-hsat,1251152.79558
capital,Generator,HR0 0,urban central solar thermal,151662.13753
capital,Generator,HU0 0,load,0.0
capital,Generator,HU0 0,nuclear,1431367319.85935
capital,Generator,HU0 0,onwind,30430185.08073
capital,Generator,HU0 0,residential rural solar thermal,131762.48374
capital,Generator,HU0 0,residential urban decentral solar thermal,141776.70959
capital,Generator,HU0 0,ror,6070956.3265
capital,Generator,HU0 0,services rural solar thermal,140119.33788
capital,Generator,HU0 0,services urban decentral solar thermal,126198.81423
capital,Generator,HU0 0,solar,581561593.87322
capital,Generator,HU0 0,solar rooftop,1777686.44271
capital,Generator,HU0 0,solar-hsat,1211234.52881
capital,Generator,HU0 0,urban central solar thermal,143722.35905
capital,Generator,IE3 0,load,0.0
capital,Generator,IE3 0,offwind-ac,207309277.39876
capital,Generator,IE3 0,offwind-dc,5485770.39117
capital,Generator,IE3 0,onwind,447645762.27575
capital,Generator,IE3 0,residential rural solar thermal,117571.38633
capital,Generator,IE3 0,residential urban decentral solar thermal,127761.19976
capital,Generator,IE3 0,ror,66564800.33115
capital,Generator,IE3 0,services rural solar thermal,112827.45444
capital,Generator,IE3 0,services urban decentral solar thermal,112614.05899
capital,Generator,IE3 0,solar,36006502.68966
capital,Generator,IE3 0,solar rooftop,865533.64949
capital,Generator,IE3 0,solar-hsat,1309404.54491
capital,Generator,IE3 0,urban central solar thermal,112459.87016
capital,Generator,IT0 0,load,0.0
capital,Generator,IT0 0,nuclear,1109571099.85338
capital,Generator,IT0 0,offwind-ac,5540276.35712
capital,Generator,IT0 0,offwind-dc,2443353.51726
capital,Generator,IT0 0,onwind,901785510.39016
capital,Generator,IT0 0,residential rural solar thermal,295804.1906
capital,Generator,IT0 0,residential urban decentral solar thermal,313690.33495
capital,Generator,IT0 0,ror,2385990614.24019
capital,Generator,IT0 0,services rural solar thermal,313011.68613
capital,Generator,IT0 0,services urban decentral solar thermal,338583.26301
capital,Generator,IT0 0,solar,21290252456.51659
capital,Generator,IT0 0,solar rooftop,3673716391.68846
capital,Generator,IT0 0,solar-hsat,1314946.23679
capital,Generator,IT0 0,urban central solar thermal,332419.24458
capital,Generator,IT4 0,load,0.0
capital,Generator,IT4 0,offwind-ac,698986.45777
capital,Generator,IT4 0,offwind-dc,1408641.73232
capital,Generator,IT4 0,onwind,1628042227.16622
capital,Generator,IT4 0,residential rural solar thermal,214800.1706
capital,Generator,IT4 0,residential urban decentral solar thermal,190635.40001
capital,Generator,IT4 0,ror,39784795.01274
capital,Generator,IT4 0,services rural solar thermal,206427.50295
capital,Generator,IT4 0,services urban decentral solar thermal,184828.10908
capital,Generator,IT4 0,solar,1142367111.14842
capital,Generator,IT4 0,solar rooftop,93387914.71116
capital,Generator,IT4 0,solar-hsat,1178487.18684
capital,Generator,IT4 0,urban central solar thermal,157948.67739
capital,Generator,LT0 0,load,0.0
capital,Generator,LT0 0,nuclear,1959842458.04502
capital,Generator,LT0 0,offwind-ac,5523325.16254
capital,Generator,LT0 0,offwind-dc,8951273.73395
capital,Generator,LT0 0,onwind,112539474.45252
capital,Generator,LT0 0,residential rural solar thermal,92119.76414
capital,Generator,LT0 0,residential urban decentral solar thermal,96622.13855
capital,Generator,LT0 0,ror,31125207.56225
capital,Generator,LT0 0,services rural solar thermal,95420.9454
capital,Generator,LT0 0,services urban decentral solar thermal,91284.18078
capital,Generator,LT0 0,solar,18861566.16643
capital,Generator,LT0 0,solar rooftop,1146305.9378
capital,Generator,LT0 0,solar-hsat,1473363.45994
capital,Generator,LT0 0,urban central solar thermal,109547.16701
capital,Generator,LU0 0,load,0.0
capital,Generator,LU0 0,onwind,14400081.1054
capital,Generator,LU0 0,residential rural solar thermal,88242.34414
capital,Generator,LU0 0,residential urban decentral solar thermal,108443.31427
capital,Generator,LU0 0,services rural solar thermal,88228.75082
capital,Generator,LU0 0,services urban decentral solar thermal,99888.36904
capital,Generator,LU0 0,solar,174013347.64494
capital,Generator,LU0 0,solar rooftop,936481.74595
capital,Generator,LU0 0,solar-hsat,1161938.59026
capital,Generator,LU0 0,urban central solar thermal,77537.3135
capital,Generator,LV0 0,load,0.0
capital,Generator,LV0 0,offwind-ac,1308174.27984
capital,Generator,LV0 0,offwind-dc,1695947.55357
capital,Generator,LV0 0,onwind,9514748.57941
capital,Generator,LV0 0,residential rural solar thermal,100520.00711
capital,Generator,LV0 0,residential urban decentral solar thermal,106724.91319
capital,Generator,LV0 0,ror,473380508.2809
capital,Generator,LV0 0,services rural solar thermal,103183.34233
capital,Generator,LV0 0,services urban decentral solar thermal,95635.1248
capital,Generator,LV0 0,solar,912677131.99957
capital,Generator,LV0 0,solar rooftop,4975474.64036
capital,Generator,LV0 0,solar-hsat,1501781.69025
capital,Generator,LV0 0,urban central solar thermal,114389.98624
capital,Generator,ME0 0,load,0.0
capital,Generator,ME0 0,offwind-ac,616114.17838
capital,Generator,ME0 0,offwind-dc,829798.82458
capital,Generator,ME0 0,onwind,11111557.49659
capital,Generator,ME0 0,residential rural solar thermal,135566.60317
capital,Generator,ME0 0,residential urban decentral solar thermal,145080.66953
capital,Generator,ME0 0,ror,1651793.1934
capital,Generator,ME0 0,services rural solar thermal,123029.26944
capital,Generator,ME0 0,services urban decentral solar thermal,131062.84328
capital,Generator,ME0 0,solar,447378166.48383
capital,Generator,ME0 0,solar rooftop,22852659.31466
capital,Generator,ME0 0,solar-hsat,1034105.56232
capital,Generator,ME0 0,urban central solar thermal,116406.66811
capital,Generator,MK0 0,load,0.0
capital,Generator,MK0 0,onwind,6875981.08942
capital,Generator,MK0 0,residential rural solar thermal,149799.14677
capital,Generator,MK0 0,residential urban decentral solar thermal,154797.93159
capital,Generator,MK0 0,ror,59045443.2567
capital,Generator,MK0 0,services rural solar thermal,137327.30642
capital,Generator,MK0 0,services urban decentral solar thermal,136808.55323
capital,Generator,MK0 0,solar,1298062757.71584
capital,Generator,MK0 0,solar rooftop,26251019.05021
capital,Generator,MK0 0,solar-hsat,1162251.18504
capital,Generator,MK0 0,urban central solar thermal,128455.92941
capital,Generator,NL0 0,load,0.0
capital,Generator,NL0 0,nuclear,45237336.18768
capital,Generator,NL0 0,offwind-ac,1067399499.81026
capital,Generator,NL0 0,offwind-dc,1629259.25678
capital,Generator,NL0 0,onwind,4409954273.55206
capital,Generator,NL0 0,residential rural solar thermal,105499.54949
capital,Generator,NL0 0,residential urban decentral solar thermal,141974.82504
capital,Generator,NL0 0,services rural solar thermal,151757.88935
capital,Generator,NL0 0,services urban decentral solar thermal,132700.51146
capital,Generator,NL0 0,solar,3164433675.18923
capital,Generator,NL0 0,solar rooftop,1223511.44142
capital,Generator,NL0 0,solar-hsat,1591496.93977
capital,Generator,NL0 0,urban central solar thermal,140380.28647
capital,Generator,NO1 0,load,0.0
capital,Generator,NO1 0,offwind-ac,25795246.74166
capital,Generator,NO1 0,offwind-dc,2251364.13122
capital,Generator,NO1 0,onwind,520440681.28249
capital,Generator,NO1 0,residential rural solar thermal,90320.32134
capital,Generator,NO1 0,residential urban decentral solar thermal,110710.35585
capital,Generator,NO1 0,ror,340682346.13927
capital,Generator,NO1 0,services rural solar thermal,89087.9136
capital,Generator,NO1 0,services urban decentral solar thermal,107507.66313
capital,Generator,NO1 0,solar,4723021.45009
capital,Generator,NO1 0,solar rooftop,425594.10493
capital,Generator,NO1 0,solar-hsat,824718.29502
capital,Generator,NO1 0,urban central solar thermal,119249.18282
capital,Generator,PL0 0,load,0.0
capital,Generator,PL0 0,offwind-ac,1007697740.40941
capital,Generator,PL0 0,offwind-dc,3584146652.41908
capital,Generator,PL0 0,onwind,4172912348.74601
capital,Generator,PL0 0,residential rural solar thermal,149579.61547
capital,Generator,PL0 0,residential urban decentral solar thermal,149971.79719
capital,Generator,PL0 0,ror,56210389.48212
capital,Generator,PL0 0,services rural solar thermal,161808.77907
capital,Generator,PL0 0,services urban decentral solar thermal,130019.04788
capital,Generator,PL0 0,solar,966442182.73631
capital,Generator,PL0 0,solar rooftop,1367604.00771
capital,Generator,PL0 0,solar-hsat,1877704.91595
