,0
co2_shadow,-247.66535823002246
co2_storage_shadow,110.19904646254797
electricity_price_mean,45.780195627263836
electricity_price_std,132.36263107132064
electricity_price_zero_hours,0.1865068493150685
line_volume,346997145.0969282
line_volume_AC,164742415.09649557
line_volume_DC,182254730.0004326
total costs,801685984924.5668
