component,location,carrier,0
Generator,CH0 0,nuclear,0.47131620948844277
Generator,CH0 0,onwind,0.03667134511871356
Generator,CH0 0,residential rural solar thermal,0.024660158408546694
Generator,CH0 0,residential urban decentral solar thermal,0.02848778345673892
Generator,CH0 0,ror,0.24956172586401326
Generator,CH0 0,services rural solar thermal,0.022208373649080803
Generator,CH0 0,services urban decentral solar thermal,0.026006675759590408
Generator,CH0 0,solar,0.13709220617515092
Generator,CH0 0,solar rooftop,0.13457255213001637
Generator,CH0 0,solar-hsat,0.12691893286439987
Generator,CH0 0,urban central solar thermal,0.02543917486407946
Generator,CZ0 0,load,0.0
Generator,CZ0 0,nuclear,0.5592891531482784
Generator,CZ0 0,onwind,0.16344503838952384
Generator,CZ0 0,residential rural solar thermal,0.019289661014806104
Generator,CZ0 0,residential urban decentral solar thermal,0.021300661944025082
Generator,CZ0 0,ror,0.3919457828420057
Generator,CZ0 0,services rural solar thermal,0.02016103848085201
Generator,CZ0 0,services urban decentral solar thermal,0.01790225209796198
Generator,CZ0 0,solar,0.10500329542949574
Generator,CZ0 0,solar rooftop,0.08782791414046436
Generator,CZ0 0,solar-hsat,0.1040547197317048
Generator,CZ0 0,urban central solar thermal,0.020002547577362334
Generator,DE0 0,load,0.0
Generator,DE0 0,nuclear,0.6894834025401129
Generator,DE0 0,offwind-ac,0.48521089208449986
Generator,DE0 0,offwind-dc,0.5341313010577022
Generator,DE0 0,onwind,0.2457443544635602
Generator,DE0 0,residential rural solar thermal,0.020928834218277056
Generator,DE0 0,residential urban decentral solar thermal,0.022781972943405285
Generator,DE0 0,ror,0.4653330976591959
Generator,DE0 0,services rural solar thermal,0.021957853094450152
Generator,DE0 0,services urban decentral solar thermal,0.022061124439344947
Generator,DE0 0,solar,0.10745144217716444
Generator,DE0 0,solar rooftop,0.09056354076550203
Generator,DE0 0,solar-hsat,0.1090433828445883
Generator,DE0 0,urban central solar thermal,0.022197214339302603
Generator,DE0 1,load,0.0
Generator,DE0 1,nuclear,0.6443001800383605
Generator,DE0 1,offwind-ac,0.46638247169909314
