component,carrier,location,bus_carrier,0
Generator,offwind-dc,BG0 0,AC,21434.78877
Generator,offwind-dc,DE0 0,AC,188634.42901
Generator,offwind-dc,DE0 1,AC,1223388.42682
Generator,offwind-dc,DK0 0,AC,21711.98027
Generator,offwind-dc,DK1 0,AC,15189.98839
Generator,offwind-dc,EE0 0,AC,15461.12357
Generator,offwind-dc,ES0 0,AC,18402.54225
Generator,offwind-dc,ES6 0,AC,7246.40608
Generator,offwind-dc,FI1 0,AC,33042948.67529
Generator,offwind-dc,FR0 0,AC,364821.21517
Generator,offwind-dc,FR5 0,AC,8446.01751
Generator,offwind-dc,GB2 0,AC,21425.18342
Generator,offwind-dc,GB3 0,AC,19892.02882
Generator,offwind-dc,GR0 0,AC,10620.34064
Generator,offwind-dc,HR0 0,AC,9165.27684
Generator,offwind-dc,IE3 0,AC,76100.42458
Generator,offwind-dc,IT0 0,AC,18906.74286
Generator,offwind-dc,IT4 0,AC,13181.11448
Generator,offwind-dc,LT0 0,AC,65686.60841
Generator,offwind-dc,LV0 0,AC,33623.96805
Generator,offwind-dc,ME0 0,AC,9792.23619
Generator,offwind-dc,NL0 0,AC,47522.49336
Generator,offwind-dc,NO1 0,AC,30781.82992
Generator,offwind-dc,PL0 0,AC,80674490.76604
Generator,offwind-dc,PT0 0,AC,12632.43898
Generator,offwind-dc,RO0 0,AC,117423.16411
Generator,offwind-dc,SE1 0,AC,51860.33328
Generator,oil primary,EU,oil primary,1330105106.68213
Generator,onwind,AL0 0,AC,104002.57501
Generator,onwind,AT0 0,AC,3432578.82344
Generator,onwind,BA0 0,AC,160594.35941
Generator,onwind,BE0 0,AC,37808603.53803
Generator,onwind,BG0 0,AC,712227.54162
Generator,onwind,CH0 0,AC,27072.82698
Generator,onwind,CZ0 0,AC,485026.52181
Generator,onwind,DE0 0,AC,64676561.77641
Generator,onwind,DE0 1,AC,41810017.22352
Generator,onwind,DK0 0,AC,131276076.13734
Generator,onwind,DK1 0,AC,63599441.5015
Generator,onwind,EE0 0,AC,20285250.26234
Generator,onwind,ES0 0,AC,45163609.38743
Generator,onwind,ES6 0,AC,17676786.38854
Generator,onwind,FI1 0,AC,17580005.80509
Generator,onwind,FR0 0,AC,45172403.80325
Generator,onwind,FR5 0,AC,19163.3985
Generator,onwind,GB2 0,AC,728450552.4369
Generator,onwind,GB3 0,AC,21401683.55266
Generator,onwind,GR0 0,AC,6342998.44941
Generator,onwind,HR0 0,AC,914219.14101
Generator,onwind,HU0 0,AC,411662.83563
Generator,onwind,IE3 0,AC,14056948.68168
Generator,onwind,IT0 0,AC,8905167.34362
Generator,onwind,IT4 0,AC,24631292.28164
Generator,onwind,LT0 0,AC,2327631.57464
Generator,onwind,LU0 0,AC,290561.84752
Generator,onwind,LV0 0,AC,205038.18362
Generator,onwind,ME0 0,AC,36380.30039
Generator,onwind,MK0 0,AC,15070.2495
Generator,onwind,NL0 0,AC,138597831.02802
Generator,onwind,NO1 0,AC,9810372.30744
Generator,onwind,PL0 0,AC,91133326.26849
Generator,onwind,PT0 0,AC,7420427.62672
Generator,onwind,RO0 0,AC,5750148.82075
Generator,onwind,RS0 0,AC,691764.26205
Generator,onwind,SE1 0,AC,32266721.04138
Generator,onwind,SI0 0,AC,1302.38279
Generator,onwind,SK0 0,AC,8446.56371
Generator,onwind,XK0 0,AC,41839.07853
Generator,residential rural solar thermal,AL0 0,residential rural heat,3043.88643
Generator,residential rural solar thermal,AT0 0,residential rural heat,1730.49934
Generator,residential rural solar thermal,BA0 0,residential rural heat,2070.48672
Generator,residential rural solar thermal,BE0 0,residential rural heat,851.89707
Generator,residential rural solar thermal,BG0 0,residential rural heat,2230.02626
Generator,residential rural solar thermal,CH0 0,residential rural heat,2035.72987
Generator,residential rural solar thermal,CZ0 0,residential rural heat,974.80847
Generator,residential rural solar thermal,DE0 0,residential rural heat,1078.82475
Generator,residential rural solar thermal,DE0 1,residential rural heat,1167.47967
Generator,residential rural solar thermal,DK0 0,residential rural heat,895.02856
Generator,residential rural solar thermal,DK1 0,residential rural heat,966.82846
Generator,residential rural solar thermal,EE0 0,residential rural heat,965.57448
Generator,residential rural solar thermal,ES0 0,residential rural heat,4917.93326
Generator,residential rural solar thermal,ES6 0,residential rural heat,2310.50135
Generator,residential rural solar thermal,FI1 0,residential rural heat,248.34475
Generator,residential rural solar thermal,FR0 0,residential rural heat,2374.00887
Generator,residential rural solar thermal,FR5 0,residential rural heat,2687.37837
Generator,residential rural solar thermal,GB2 0,residential rural heat,917.54763
Generator,residential rural solar thermal,GB3 0,residential rural heat,685.42687
Generator,residential rural solar thermal,GR0 0,residential rural heat,3628.78738
Generator,residential rural solar thermal,HR0 0,residential rural heat,2100.27085
Generator,residential rural solar thermal,HU0 0,residential rural heat,1652.31259
Generator,residential rural solar thermal,IE3 0,residential rural heat,886.16129
