cost,component,location,carrier,0
capital,Generator,GB2 0,services rural solar thermal,194301.44861
capital,Generator,GB2 0,services urban decentral solar thermal,195455.54691
capital,Generator,GB2 0,solar,387307680.51833
capital,Generator,GB2 0,solar rooftop,1145259.37057
capital,Generator,GB2 0,solar-hsat,1301584.35991
capital,Generator,GB2 0,urban central solar thermal,192948.97535
capital,Generator,GB3 0,load,0.0
capital,Generator,GB3 0,nuclear,2441521438.44438
capital,Generator,GB3 0,offwind-ac,1095285211.74242
capital,Generator,GB3 0,offwind-dc,1186041.3226
capital,Generator,GB3 0,onwind,646334412.67449
capital,Generator,GB3 0,residential rural solar thermal,169369.70301
capital,Generator,GB3 0,residential urban decentral solar thermal,158444.41397
capital,Generator,GB3 0,ror,441577325.90046
capital,Generator,GB3 0,services rural solar thermal,159867.15099
capital,Generator,GB3 0,services urban decentral solar thermal,164555.22617
capital,Generator,GB3 0,solar,10388696.63009
capital,Generator,GB3 0,solar rooftop,375272.58696
capital,Generator,GB3 0,solar-hsat,565359.85284
capital,Generator,GB3 0,urban central solar thermal,145168.03619
capital,Generator,GR0 0,load,0.0
capital,Generator,GR0 0,offwind-ac,773116.80835
capital,Generator,GR0 0,offwind-dc,924915.35422
capital,Generator,GR0 0,onwind,473113129.79513
capital,Generator,GR0 0,residential rural solar thermal,315552.60498
capital,Generator,GR0 0,residential urban decentral solar thermal,323589.68876
capital,Generator,GR0 0,ror,31772365.34325
capital,Generator,GR0 0,services rural solar thermal,338319.88528
capital,Generator,GR0 0,services urban decentral solar thermal,321862.87107
capital,Generator,GR0 0,solar,6307624662.41573
capital,Generator,GR0 0,solar rooftop,566796832.08291
capital,Generator,GR0 0,solar-hsat,1510917.26866
capital,Generator,GR0 0,urban central solar thermal,308768.00138
capital,Generator,HR0 0,load,0.0
capital,Generator,HR0 0,offwind-ac,772430.91997
capital,Generator,HR0 0,offwind-dc,981895.64064
capital,Generator,HR0 0,onwind,107314791.4673
capital,Generator,HR0 0,residential rural solar thermal,249450.50766
capital,Generator,HR0 0,residential urban decentral solar thermal,244987.65016
capital,Generator,HR0 0,ror,85877138.08148
capital,Generator,HR0 0,services rural solar thermal,256886.12909
capital,Generator,HR0 0,services urban decentral solar thermal,251942.8059
capital,Generator,HR0 0,solar,3338404.18651
capital,Generator,HR0 0,solar rooftop,939216.57244
capital,Generator,HR0 0,solar-hsat,846211.20628
capital,Generator,HR0 0,urban central solar thermal,253062.61909
capital,Generator,HU0 0,load,0.0
capital,Generator,HU0 0,nuclear,1431383511.85641
capital,Generator,HU0 0,onwind,30407388.61595
capital,Generator,HU0 0,residential rural solar thermal,206984.25981
capital,Generator,HU0 0,residential urban decentral solar thermal,207026.81252
capital,Generator,HU0 0,ror,6070956.3265
capital,Generator,HU0 0,services rural solar thermal,214565.83152
capital,Generator,HU0 0,services urban decentral solar thermal,200993.13904
capital,Generator,HU0 0,solar,75862964.37774
capital,Generator,HU0 0,solar rooftop,1124170.73315
capital,Generator,HU0 0,solar-hsat,1212877.26242
capital,Generator,HU0 0,urban central solar thermal,193783.1113
capital,Generator,IE3 0,load,0.0
capital,Generator,IE3 0,offwind-ac,8815825.83156
capital,Generator,IE3 0,offwind-dc,3726138.71047
capital,Generator,IE3 0,onwind,447633872.42104
capital,Generator,IE3 0,residential rural solar thermal,193407.42185
capital,Generator,IE3 0,residential urban decentral solar thermal,189612.50348
capital,Generator,IE3 0,ror,66564800.33115
capital,Generator,IE3 0,services rural solar thermal,192839.38618
capital,Generator,IE3 0,services urban decentral solar thermal,186599.16094
capital,Generator,IE3 0,solar,35993243.31188
capital,Generator,IE3 0,solar rooftop,792535.46461
capital,Generator,IE3 0,solar-hsat,1189575.35384
capital,Generator,IE3 0,urban central solar thermal,162759.92956
capital,Generator,IT0 0,load,0.0
capital,Generator,IT0 0,nuclear,1109618834.66019
capital,Generator,IT0 0,offwind-ac,5565767.71601
capital,Generator,IT0 0,offwind-dc,1751563.61532
capital,Generator,IT0 0,onwind,901815427.91841
capital,Generator,IT0 0,residential rural solar thermal,375783.25833
capital,Generator,IT0 0,residential urban decentral solar thermal,383621.14244
capital,Generator,IT0 0,ror,2385990614.24019
capital,Generator,IT0 0,services rural solar thermal,377482.68593
capital,Generator,IT0 0,services urban decentral solar thermal,373597.4784
capital,Generator,IT0 0,solar,21289876288.96254
capital,Generator,IT0 0,solar rooftop,3673771477.74875
capital,Generator,IT0 0,solar-hsat,1821124.84819
capital,Generator,IT0 0,urban central solar thermal,404937.54304
capital,Generator,IT4 0,load,0.0
capital,Generator,IT4 0,offwind-ac,792494.41338
capital,Generator,IT4 0,offwind-dc,1044523.41818
capital,Generator,IT4 0,onwind,1529461682.6953
capital,Generator,IT4 0,residential rural solar thermal,329615.72191
capital,Generator,IT4 0,residential urban decentral solar thermal,320748.49901
capital,Generator,IT4 0,ror,39784795.01274
capital,Generator,IT4 0,services rural solar thermal,331207.36689
capital,Generator,IT4 0,services urban decentral solar thermal,327518.9209
capital,Generator,IT4 0,solar,1142408358.73714
capital,Generator,IT4 0,solar rooftop,93391938.26459
capital,Generator,IT4 0,solar-hsat,1138251.41169
capital,Generator,IT4 0,urban central solar thermal,240547.71877
capital,Generator,LT0 0,load,0.0
capital,Generator,LT0 0,nuclear,1959888519.81249
capital,Generator,LT0 0,offwind-ac,2772827.59478
capital,Generator,LT0 0,offwind-dc,3414327.31143
capital,Generator,LT0 0,onwind,112503737.69312
capital,Generator,LT0 0,residential rural solar thermal,158326.38692
capital,Generator,LT0 0,residential urban decentral solar thermal,155244.50134
capital,Generator,LT0 0,ror,31125207.56225
capital,Generator,LT0 0,services rural solar thermal,168833.24605
capital,Generator,LT0 0,services urban decentral solar thermal,172414.81765
capital,Generator,LT0 0,solar,32423199.55692
capital,Generator,LT0 0,solar rooftop,1274382.93453
capital,Generator,LT0 0,solar-hsat,1900549.34946
capital,Generator,LT0 0,urban central solar thermal,168494.59948
capital,Generator,LU0 0,load,0.0
capital,Generator,LU0 0,onwind,14414206.99353
