,0
co2_shadow,0.0
co2_storage_shadow,0.0
electricity_price_mean,58.71900519887003
electricity_price_std,351.4034107172526
electricity_price_zero_hours,0.8772602739726028
line_volume,601150305.7554878
line_volume_AC,221470176.3341756
line_volume_DC,379680129.4213122
total costs,532723879149.32245
