,0
AC,95.16880693269783
EV battery,80.50182562275499
battery,467.7074309885195
co2 sequestered,8793.951027060539
co2 stored,54881.794247996564
home battery,10.108372574178036
low voltage,101.42964949389128
residential rural heat,94.3416561030118
residential urban decentral heat,117.90703977545894
services rural heat,93.892056233499
services urban decentral heat,118.24788850643688
urban central heat,88.03711156562268
