component,carrier,location,bus_carrier,0
Generator,offwind-dc,BG0 0,AC,24056.4017
Generator,offwind-dc,DE0 0,AC,231202.47279
Generator,offwind-dc,DE0 1,AC,1221958.56454
Generator,offwind-dc,DK0 0,AC,24075.7967
Generator,offwind-dc,DK1 0,AC,16167.25606
Generator,offwind-dc,EE0 0,AC,16363.43406
Generator,offwind-dc,ES0 0,AC,20871.23812
Generator,offwind-dc,ES6 0,AC,8283.26551
Generator,offwind-dc,FI1 0,AC,32997613.11127
Generator,offwind-dc,FR0 0,AC,553652.65867
Generator,offwind-dc,FR5 0,AC,10530.73786
Generator,offwind-dc,GB2 0,AC,24252.68525
Generator,offwind-dc,GB3 0,AC,23029.86473
Generator,offwind-dc,GR0 0,AC,11461.06371
Generator,offwind-dc,HR0 0,AC,10259.69184
Generator,offwind-dc,IE3 0,AC,69513.58799
Generator,offwind-dc,IT0 0,AC,18292.95626
Generator,offwind-dc,IT4 0,AC,15000.04522
Generator,offwind-dc,LT0 0,AC,83146.56326
Generator,offwind-dc,LV0 0,AC,41527.57084
Generator,offwind-dc,ME0 0,AC,10716.60028
Generator,offwind-dc,NL0 0,AC,53995.23008
Generator,offwind-dc,NO1 0,AC,34769.61381
Generator,offwind-dc,PL0 0,AC,80616414.38476
Generator,offwind-dc,PT0 0,AC,14511.49001
Generator,offwind-dc,RO0 0,AC,126630.16216
Generator,offwind-dc,SE1 0,AC,62693.50645
Generator,oil primary,EU,oil primary,1330110406.25598
Generator,onwind,AL0 0,AC,103967.84604
Generator,onwind,AT0 0,AC,3458368.89316
Generator,onwind,BA0 0,AC,160290.75072
Generator,onwind,BE0 0,AC,37655363.97923
Generator,onwind,BG0 0,AC,713552.59409
Generator,onwind,CH0 0,AC,26650.53561
Generator,onwind,CZ0 0,AC,484761.3016
Generator,onwind,DE0 0,AC,64702770.99891
Generator,onwind,DE0 1,AC,41849985.26773
Generator,onwind,DK0 0,AC,131861769.13787
Generator,onwind,DK1 0,AC,63558422.03409
Generator,onwind,EE0 0,AC,20378269.16396
Generator,onwind,ES0 0,AC,44959319.06828
Generator,onwind,ES6 0,AC,17662817.01174
Generator,onwind,FI1 0,AC,17582754.82296
Generator,onwind,FR0 0,AC,44991096.47545
