,0
co2_shadow,-161.27994404520712
co2_storage_shadow,76.09909808963879
electricity_price_mean,44.44380900482537
electricity_price_std,126.71554897932555
electricity_price_zero_hours,0.16917808219178082
line_volume,323310416.58581454
line_volume_AC,163507176.15750426
line_volume_DC,159803240.42831028
total costs,777994089575.0713
