carrier,0
H2 Electrolysis,-inf
battery charger,-inf
electricity distribution grid,-208575.25650460203
AC,18.86657547664647
solar,26.034408277807447
solar-hsat,33.60754801025943
DC,48.73571987269575
ror,48.785530930753644
onwind,58.51582587596513
load,60.66666666666666
offwind-dc,70.404242532522
offwind-ac,73.2293394600366
hydro,139.03363845879596
PHS,465.2278250387038
battery discharger,892.6650013637072
