carrier,0
AC,57.99617249142572
EV battery,72.95048471930495
H2,-79622.95006600251
battery,57.32813390537241
biogas,0.0
co2,0.010392938371208332
co2 sequestered,8616.140899422793
co2 stored,55026.54366019036
home battery,65.26085365076949
land transport oil,100000.00998375002
low voltage,65.71619020842729
none,0.0
oil,100000.00636259298
residential rural heat,35.404242327572234
residential urban decentral heat,44.6343489578922
services rural heat,35.40443966291437
services urban decentral heat,44.63426550253443
solid biomass,0.0
urban central heat,35.166966352192894
