cost,component,location,carrier,0
capital,Generator,DK0 0,residential rural solar thermal,266053.19956
capital,Generator,DK0 0,residential urban decentral solar thermal,310629.57087
capital,Generator,DK0 0,services rural solar thermal,277896.37098
capital,Generator,DK0 0,services urban decentral solar thermal,274344.9408
capital,Generator,DK0 0,solar,48108833.50287
capital,Generator,DK0 0,solar rooftop,1184390.97304
capital,Generator,DK0 0,solar-hsat,2218655.16043
capital,Generator,DK0 0,urban central solar thermal,312945.09278
capital,Generator,DK1 0,load,0.0
capital,Generator,DK1 0,offwind-ac,2116265804.41547
capital,Generator,DK1 0,offwind-dc,663842046.76403
capital,Generator,DK1 0,onwind,1509370727.33971
capital,Generator,DK1 0,residential rural solar thermal,274052.28143
capital,Generator,DK1 0,residential urban decentral solar thermal,312363.47782
capital,Generator,DK1 0,services rural solar thermal,288206.40769
capital,Generator,DK1 0,services urban decentral solar thermal,283599.98908
capital,Generator,DK1 0,solar,927557380.4731
capital,Generator,DK1 0,solar rooftop,15713052.16822
capital,Generator,DK1 0,solar-hsat,3610431.3789
capital,Generator,DK1 0,urban central solar thermal,313226.7387
capital,Generator,EE0 0,load,0.0
capital,Generator,EE0 0,offwind-ac,5985499.31582
capital,Generator,EE0 0,offwind-dc,4086780.21578
capital,Generator,EE0 0,onwind,1529809032.03113
capital,Generator,EE0 0,residential rural solar thermal,356339.2344
capital,Generator,EE0 0,residential urban decentral solar thermal,367231.88501
capital,Generator,EE0 0,services rural solar thermal,340492.18451
capital,Generator,EE0 0,services urban decentral solar thermal,334023.99666
capital,Generator,EE0 0,solar,26005448.79899
capital,Generator,EE0 0,solar rooftop,26384856.47422
capital,Generator,EE0 0,solar-hsat,3677478.36627
capital,Generator,EE0 0,urban central solar thermal,366819.42353
capital,Generator,ES0 0,load,0.0
capital,Generator,ES0 0,nuclear,3543530562.22653
capital,Generator,ES0 0,offwind-ac,4199836.73087
capital,Generator,ES0 0,offwind-dc,33682088.68104
capital,Generator,ES0 0,onwind,11235995956.58021
capital,Generator,ES0 0,residential rural solar thermal,1840316.9957
capital,Generator,ES0 0,residential urban decentral solar thermal,2319131.09801
capital,Generator,ES0 0,ror,40062148.34745
capital,Generator,ES0 0,services rural solar thermal,507233.86586
capital,Generator,ES0 0,services urban decentral solar thermal,485060.71301
capital,Generator,ES0 0,solar,11114811829.28992
capital,Generator,ES0 0,solar rooftop,1765510580.56381
capital,Generator,ES0 0,solar-hsat,1305989174.59614
capital,Generator,ES0 0,urban central solar thermal,4368083.21599
capital,Generator,ES6 0,load,0.0
capital,Generator,ES6 0,nuclear,2286127551.06881
capital,Generator,ES6 0,offwind-ac,1658787.89543
capital,Generator,ES6 0,offwind-dc,3629980.32456
capital,Generator,ES6 0,onwind,256255894.25404
capital,Generator,ES6 0,residential rural solar thermal,359622.28035
capital,Generator,ES6 0,residential urban decentral solar thermal,386942.40258
capital,Generator,ES6 0,ror,45303586.30495
capital,Generator,ES6 0,services rural solar thermal,329606.72168
capital,Generator,ES6 0,services urban decentral solar thermal,317567.87131
capital,Generator,ES6 0,solar,7969407.06741
capital,Generator,ES6 0,solar rooftop,35692332.42586
capital,Generator,ES6 0,solar-hsat,2476491.94498
capital,Generator,ES6 0,urban central solar thermal,382866.45173
capital,Generator,EU,biogas,0.0
capital,Generator,EU,gas,0.0
capital,Generator,EU,load,0.0
capital,Generator,EU,oil primary,0.0
capital,Generator,EU,solid biomass,0.0
capital,Generator,FI1 0,load,0.0
capital,Generator,FI1 0,nuclear,3288072563.96214
capital,Generator,FI1 0,offwind-ac,14157901.12182
capital,Generator,FI1 0,offwind-dc,7987963931.83309
capital,Generator,FI1 0,onwind,891298771.70348
capital,Generator,FI1 0,residential rural solar thermal,253739.3259
capital,Generator,FI1 0,residential urban decentral solar thermal,295020.48731
capital,Generator,FI1 0,ror,453195348.92122
capital,Generator,FI1 0,services rural solar thermal,265264.29967
capital,Generator,FI1 0,services urban decentral solar thermal,260243.724
capital,Generator,FI1 0,solar,9374019.1737
capital,Generator,FI1 0,solar rooftop,3609113.41489
capital,Generator,FI1 0,solar-hsat,2648529.71027
capital,Generator,FI1 0,urban central solar thermal,318328.55955
capital,Generator,FR0 0,load,0.0
capital,Generator,FR0 0,nuclear,48756610625.52437
capital,Generator,FR0 0,offwind-ac,467101914.47554
capital,Generator,FR0 0,offwind-dc,49771854771.77903
capital,Generator,FR0 0,onwind,2217100731.88256
capital,Generator,FR0 0,residential rural solar thermal,626971.70202
capital,Generator,FR0 0,residential urban decentral solar thermal,674797.93757
capital,Generator,FR0 0,ror,2104829751.47617
capital,Generator,FR0 0,services rural solar thermal,468697.37218
capital,Generator,FR0 0,services urban decentral solar thermal,471255.32134
capital,Generator,FR0 0,solar,2488950751.48182
capital,Generator,FR0 0,solar rooftop,3124970475.5151
capital,Generator,FR0 0,solar-hsat,17651755.48937
capital,Generator,FR0 0,urban central solar thermal,907113.32596
capital,Generator,FR5 0,load,0.0
capital,Generator,FR5 0,offwind-ac,2075930.13432
capital,Generator,FR5 0,offwind-dc,3194843.27281
capital,Generator,FR5 0,onwind,2465015.60765
capital,Generator,FR5 0,residential rural solar thermal,666097.46287
capital,Generator,FR5 0,residential urban decentral solar thermal,0.0
capital,Generator,FR5 0,ror,45627745.23532
capital,Generator,FR5 0,services rural solar thermal,381981.00204
capital,Generator,FR5 0,services urban decentral solar thermal,347362.97189
capital,Generator,FR5 0,solar,259745531.49641
capital,Generator,FR5 0,solar rooftop,14621611.69771
capital,Generator,FR5 0,solar-hsat,4936536.66632
capital,Generator,GB2 0,load,0.0
capital,Generator,GB2 0,nuclear,12020794819.36628
capital,Generator,GB2 0,offwind-ac,21551555862.84546
capital,Generator,GB2 0,offwind-dc,19749066.27371
capital,Generator,GB2 0,onwind,22584193384.14302
capital,Generator,GB2 0,residential rural solar thermal,375275.0538
capital,Generator,GB2 0,residential urban decentral solar thermal,439996.33554
capital,Generator,GB2 0,ror,678984076.15559
capital,Generator,GB2 0,services rural solar thermal,328304.55301
capital,Generator,GB2 0,services urban decentral solar thermal,394487.4016
capital,Generator,GB2 0,solar,387430341.9764
capital,Generator,GB2 0,solar rooftop,5469461.52485
capital,Generator,GB2 0,solar-hsat,5526070.24169
capital,Generator,GB2 0,urban central solar thermal,468909.72781
capital,Generator,GB3 0,load,0.0
capital,Generator,GB3 0,nuclear,2441605000.51207
capital,Generator,GB3 0,offwind-ac,1095290448.01552
capital,Generator,GB3 0,offwind-dc,400647499.78814
capital,Generator,GB3 0,onwind,2088720296.05142
capital,Generator,GB3 0,residential rural solar thermal,312314.15329
capital,Generator,GB3 0,residential urban decentral solar thermal,306480.64709
capital,Generator,GB3 0,ror,441577325.90046
capital,Generator,GB3 0,services rural solar thermal,295198.43306
capital,Generator,GB3 0,services urban decentral solar thermal,285010.89473
capital,Generator,GB3 0,solar,10380871.27449
capital,Generator,GB3 0,solar rooftop,983980.31825
capital,Generator,GB3 0,solar-hsat,1194279.62698
capital,Generator,GB3 0,urban central solar thermal,232035.01023
capital,Generator,GR0 0,load,0.0
capital,Generator,GR0 0,offwind-ac,5704300.2649
capital,Generator,GR0 0,offwind-dc,12938437.98284
capital,Generator,GR0 0,onwind,867775128.55687
capital,Generator,GR0 0,residential rural solar thermal,1001910.07183
capital,Generator,GR0 0,residential urban decentral solar thermal,1075767.44225
capital,Generator,GR0 0,ror,31772365.34325
capital,Generator,GR0 0,services rural solar thermal,563732.96485
capital,Generator,GR0 0,services urban decentral solar thermal,560992.94683
capital,Generator,GR0 0,solar,5361796528.43983
capital,Generator,GR0 0,solar rooftop,215537749.22468
capital,Generator,GR0 0,solar-hsat,16994071.75776
capital,Generator,GR0 0,urban central solar thermal,787593.75525
capital,Generator,HR0 0,load,0.0
capital,Generator,HR0 0,offwind-ac,6516620.32079
capital,Generator,HR0 0,offwind-dc,11926911.35695
capital,Generator,HR0 0,onwind,107349118.60798
capital,Generator,HR0 0,residential rural solar thermal,554018.40052
capital,Generator,HR0 0,residential urban decentral solar thermal,533125.74413
capital,Generator,HR0 0,ror,85877138.08148
capital,Generator,HR0 0,services rural solar thermal,425970.01577
capital,Generator,HR0 0,services urban decentral solar thermal,407206.1109
capital,Generator,HR0 0,solar,5270966.41714
capital,Generator,HR0 0,solar rooftop,22517753.46259
capital,Generator,HR0 0,solar-hsat,3315293.25305
capital,Generator,HR0 0,urban central solar thermal,662120.50684
capital,Generator,HU0 0,load,0.0
capital,Generator,HU0 0,nuclear,1431475445.85902
capital,Generator,HU0 0,onwind,4052904762.13755
capital,Generator,HU0 0,residential rural solar thermal,457184.84668
capital,Generator,HU0 0,residential urban decentral solar thermal,481473.41857
capital,Generator,HU0 0,ror,6070956.3265
capital,Generator,HU0 0,services rural solar thermal,429420.9767
capital,Generator,HU0 0,services urban decentral solar thermal,410155.5253
capital,Generator,HU0 0,solar,75922477.92938
capital,Generator,HU0 0,solar rooftop,105205964.40302
capital,Generator,HU0 0,solar-hsat,5887450.27772
capital,Generator,HU0 0,urban central solar thermal,526134.16673
capital,Generator,IE3 0,load,0.0
capital,Generator,IE3 0,offwind-ac,8876723665.00096
capital,Generator,IE3 0,offwind-dc,6794438463.05702
capital,Generator,IE3 0,onwind,447606500.3421
capital,Generator,IE3 0,residential rural solar thermal,390053.05122
capital,Generator,IE3 0,residential urban decentral solar thermal,399500.96053
capital,Generator,IE3 0,ror,66564800.33115
capital,Generator,IE3 0,services rural solar thermal,394771.01757
capital,Generator,IE3 0,services urban decentral solar thermal,414644.10648
capital,Generator,IE3 0,solar,36024723.23013
capital,Generator,IE3 0,solar rooftop,1749533.20682
capital,Generator,IE3 0,solar-hsat,2626841.14875
capital,Generator,IE3 0,urban central solar thermal,462594.80908
capital,Generator,IT0 0,load,0.0
capital,Generator,IT0 0,nuclear,1110015337.19766
capital,Generator,IT0 0,offwind-ac,5910455.8833
capital,Generator,IT0 0,offwind-dc,21889069702.96
capital,Generator,IT0 0,onwind,901818893.9117
capital,Generator,IT0 0,residential rural solar thermal,1424182.64247
capital,Generator,IT0 0,residential urban decentral solar thermal,1625939.7089
capital,Generator,IT0 0,ror,2385990614.24019
capital,Generator,IT0 0,services rural solar thermal,586736.24796
capital,Generator,IT0 0,services urban decentral solar thermal,592182.01932
capital,Generator,IT0 0,solar,6732176520.15952
capital,Generator,IT0 0,solar rooftop,2077499889.09164
capital,Generator,IT0 0,solar-hsat,54426134.09835
capital,Generator,IT0 0,urban central solar thermal,8105774.84356
capital,Generator,IT4 0,load,0.0
capital,Generator,IT4 0,offwind-ac,3934546.60917
