component,carrier,location,bus_carrier,0
Generator,load,ES0 0,urban central heat,0.0
Generator,load,ES6 0,AC,1.10681
Generator,load,ES6 0,EV battery,1.85418
Generator,load,ES6 0,H2,1.46331
Generator,load,ES6 0,battery,1.07827
Generator,load,ES6 0,home battery,1.11366
Generator,load,ES6 0,low voltage,1.06354
Generator,load,ES6 0,residential rural heat,0.0
Generator,load,ES6 0,residential urban decentral heat,0.0
Generator,load,ES6 0,services rural heat,0.0
Generator,load,ES6 0,services urban decentral heat,0.0
Generator,load,ES6 0,urban central heat,0.0
Generator,load,EU,agriculture machinery oil,1.91185
Generator,load,EU,biogas,1.92534
Generator,load,EU,co2,0.0
Generator,load,EU,co2 sequestered,0.98258
Generator,load,EU,co2 stored,0.71773
Generator,load,EU,gas,1.48934
Generator,load,EU,gas for industry,1.16909
Generator,load,EU,industry methanol,1.77291
Generator,load,EU,kerosene for aviation,1.77929
Generator,load,EU,methanol,1.60121
Generator,load,EU,naphtha for industry,1.54724
Generator,load,EU,non-sequestered HVC,1.57643
Generator,load,EU,none,0.0
Generator,load,EU,oil,1.7433
Generator,load,EU,process emissions,0.51157
Generator,load,EU,shipping methanol,1.47718
Generator,load,EU,solid biomass,2.12954
Generator,load,EU,solid biomass for industry,0.98317
Generator,load,FI1 0,AC,1.08025
Generator,load,FI1 0,EV battery,1.26432
Generator,load,FI1 0,H2,1.10997
Generator,load,FI1 0,battery,1.0563
Generator,load,FI1 0,home battery,1.06256
Generator,load,FI1 0,low voltage,1.05273
Generator,load,FI1 0,residential rural heat,0.0
Generator,load,FI1 0,residential urban decentral heat,0.0
Generator,load,FI1 0,services rural heat,0.0
Generator,load,FI1 0,services urban decentral heat,0.0
Generator,load,FI1 0,urban central heat,0.0
Generator,load,FR0 0,AC,1.0749
Generator,load,FR0 0,EV battery,1.00436
Generator,load,FR0 0,H2,1.11882
Generator,load,FR0 0,battery,1.05083
Generator,load,FR0 0,home battery,1.06927
Generator,load,FR0 0,low voltage,1.04678
Generator,load,FR0 0,residential rural heat,0.0
Generator,load,FR0 0,residential urban decentral heat,0.0
Generator,load,FR0 0,services rural heat,0.0
Generator,load,FR0 0,services urban decentral heat,0.0
