cost,component,location,carrier,0
capital,Generator,IT0 0,solar-hsat,1836570.94076
capital,Generator,IT4 0,load,0.0
capital,Generator,IT4 0,offwind-ac,1234789.07946
capital,Generator,IT4 0,offwind-dc,2266551.8311
capital,Generator,IT4 0,onwind,946341845.148
capital,Generator,IT4 0,ror,39784795.01274
capital,Generator,IT4 0,solar,1142394082.37213
capital,Generator,IT4 0,solar rooftop,93394041.26734
capital,Generator,IT4 0,solar-hsat,1181802.52095
capital,Generator,LT0 0,load,0.0
capital,Generator,LT0 0,offwind-ac,207781602.16497
capital,Generator,LT0 0,offwind-dc,801449932.79499
capital,Generator,LT0 0,onwind,4932486.83408
capital,Generator,LT0 0,ror,31125207.56225
capital,Generator,LT0 0,solar,350028272.57145
capital,Generator,LT0 0,solar rooftop,2107630.52132
capital,Generator,LT0 0,solar-hsat,2294613.10291
capital,Generator,LU0 0,load,0.0
capital,Generator,LU0 0,onwind,3114621.00167
capital,Generator,LU0 0,solar,174379407.10233
capital,Generator,LU0 0,solar rooftop,1980182.30514
capital,Generator,LU0 0,solar-hsat,1116866.24056
capital,Generator,LV0 0,load,0.0
capital,Generator,LV0 0,offwind-ac,2690013.97762
capital,Generator,LV0 0,offwind-dc,7003828.96193
capital,Generator,LV0 0,onwind,5029590.98752
capital,Generator,LV0 0,ror,473380508.2809
capital,Generator,LV0 0,solar,1065255071.26319
capital,Generator,LV0 0,solar rooftop,9508801.74365
capital,Generator,LV0 0,solar-hsat,2002356.67977
capital,Generator,ME0 0,load,0.0
capital,Generator,ME0 0,offwind-ac,1066395.0465
capital,Generator,ME0 0,offwind-dc,2243873.55569
capital,Generator,ME0 0,onwind,203441.75933
capital,Generator,ME0 0,ror,1651793.1934
capital,Generator,ME0 0,solar,447655202.25226
capital,Generator,ME0 0,solar rooftop,30779662.20309
capital,Generator,ME0 0,solar-hsat,1006261.81848
capital,Generator,MK0 0,load,0.0
capital,Generator,MK0 0,onwind,147646.26021
capital,Generator,MK0 0,ror,59045443.2567
capital,Generator,MK0 0,solar,1240276158.91679
capital,Generator,MK0 0,solar rooftop,21425359.51726
capital,Generator,MK0 0,solar-hsat,1174428.49915
capital,Generator,NL0 0,load,0.0
capital,Generator,NL0 0,offwind-ac,713026642.07204
capital,Generator,NL0 0,offwind-dc,73065074.46271
capital,Generator,NL0 0,onwind,4410053078.80673
capital,Generator,NL0 0,solar,3528808144.20069
capital,Generator,NL0 0,solar rooftop,2031125.93776
capital,Generator,NL0 0,solar-hsat,2062454.18457
capital,Generator,NO1 0,load,0.0
capital,Generator,NO1 0,offwind-ac,28930825.69406
capital,Generator,NO1 0,offwind-dc,9315773.49951
capital,Generator,NO1 0,onwind,1546564.26919
capital,Generator,NO1 0,ror,340682346.13927
capital,Generator,NO1 0,solar,1543716.33102
capital,Generator,NO1 0,solar rooftop,618818.69506
capital,Generator,NO1 0,solar-hsat,1443863.99292
capital,Generator,PL0 0,load,0.0
capital,Generator,PL0 0,offwind-ac,1294995031.52419
capital,Generator,PL0 0,offwind-dc,3584417196.72334
capital,Generator,PL0 0,onwind,8357426540.24605
capital,Generator,PL0 0,ror,56210389.48212
capital,Generator,PL0 0,solar,53850309.25975
capital,Generator,PL0 0,solar rooftop,3013878.6718
capital,Generator,PL0 0,solar-hsat,2520036.72897
capital,Generator,PT0 0,load,0.0
capital,Generator,PT0 0,offwind-ac,1362285.09555
capital,Generator,PT0 0,offwind-dc,970511.37683
capital,Generator,PT0 0,onwind,1711335.88088
capital,Generator,PT0 0,ror,788238177.25466
capital,Generator,PT0 0,solar,1557962302.77906
capital,Generator,PT0 0,solar rooftop,368237373.9993
capital,Generator,PT0 0,solar-hsat,1887344.95308
capital,Generator,RO0 0,load,0.0
capital,Generator,RO0 0,offwind-ac,308105044.53189
capital,Generator,RO0 0,offwind-dc,1550854551.18886
capital,Generator,RO0 0,onwind,1062615.53921
capital,Generator,RO0 0,ror,1085206556.13942
capital,Generator,RO0 0,solar,4968726273.89134
capital,Generator,RO0 0,solar rooftop,8188663.843
capital,Generator,RO0 0,solar-hsat,1691444.6409
capital,Generator,RS0 0,load,0.0
capital,Generator,RS0 0,onwind,1365808.41367
capital,Generator,RS0 0,ror,526478263.35986
capital,Generator,RS0 0,solar,62767125.14319
capital,Generator,RS0 0,solar rooftop,3746161.35663
capital,Generator,RS0 0,solar-hsat,1640124.72933
capital,Generator,SE1 0,load,0.0
capital,Generator,SE1 0,offwind-ac,19531125.8459
capital,Generator,SE1 0,offwind-dc,5170445296.21597
capital,Generator,SE1 0,onwind,1520489.2538
capital,Generator,SE1 0,ror,428664987.31771
capital,Generator,SE1 0,solar,11041066.53716
capital,Generator,SE1 0,solar rooftop,1445278.4833
capital,Generator,SE1 0,solar-hsat,2563252.71401
capital,Generator,SI0 0,load,0.0
capital,Generator,SI0 0,offwind-ac,356080.26223
capital,Generator,SI0 0,onwind,357526.80019
capital,Generator,SI0 0,ror,155445758.14368
capital,Generator,SI0 0,solar,946525.05505
capital,Generator,SI0 0,solar rooftop,1285418.28118
capital,Generator,SI0 0,solar-hsat,537771.21142
capital,Generator,SK0 0,load,0.0
capital,Generator,SK0 0,onwind,1893743.13317
capital,Generator,SK0 0,ror,375255980.16312
capital,Generator,SK0 0,solar,1389647922.71454
capital,Generator,SK0 0,solar rooftop,3688533.27746
capital,Generator,SK0 0,solar-hsat,1551043.76018
capital,Generator,XK0 0,load,0.0
capital,Generator,XK0 0,onwind,233893.17949
capital,Generator,XK0 0,ror,9306745.23148
capital,Generator,XK0 0,solar,249278531.14351
capital,Generator,XK0 0,solar rooftop,12068680.4974
capital,Generator,XK0 0,solar-hsat,1047914.91246
capital,Line,AL0 0,AC,136180998.08329
capital,Line,AT0 0,AC,796985128.25434
capital,Line,BA0 0,AC,159739640.95752
capital,Line,BE0 0,AC,356430812.46639
capital,Line,BG0 0,AC,341929860.08267
capital,Line,CH0 0,AC,1372017442.58426
capital,Line,CZ0 0,AC,481485313.75165
capital,Line,DE0 0,AC,1536265993.84565
capital,Line,DE0 1,AC,267668278.56526
capital,Line,DK1 0,AC,151232884.32807
capital,Line,EE0 0,AC,60602189.64343
capital,Line,ES0 0,AC,500819468.53404
capital,Line,FI1 0,AC,269069551.07981
capital,Line,FR0 0,AC,229880598.00175
capital,Line,GB3 0,AC,73696020.52104
capital,Line,GR0 0,AC,80785780.5939
capital,Line,HR0 0,AC,194115075.6763
capital,Line,HU0 0,AC,400961631.52003
capital,Line,IT0 0,AC,48552211.40815
capital,Line,LT0 0,AC,168295101.38682
capital,Line,ME0 0,AC,72276151.19058
capital,Line,MK0 0,AC,80997434.56607
capital,Line,NO1 0,AC,128930343.98927
capital,Line,PL0 0,AC,198926152.76649
capital,Line,RO0 0,AC,110191973.45132
capital,Line,RS0 0,AC,47177772.70194
capital,Link,AL0 0,BEV charger,0.0
capital,Link,AL0 0,Fischer-Tropsch,489002.93946
capital,Link,AL0 0,H2 Electrolysis,222163272.0997
capital,Link,AL0 0,Sabatier,524371.6194
capital,Link,AL0 0,V2G,0.0
capital,Link,AL0 0,battery charger,257536.32173
capital,Link,AL0 0,battery discharger,0.0
capital,Link,AL0 0,electricity distribution grid,53940467.44989
capital,Link,AL0 0,home battery charger,259510.18374
capital,Link,AL0 0,home battery discharger,0.0
capital,Link,AL0 0,methanolisation,3473842.46192
capital,Link,AL0 0,residential rural air heat pump,9508019.91826
capital,Link,AL0 0,residential rural ground heat pump,29023336.27397
capital,Link,AL0 0,residential urban decentral air heat pump,20025368.3756
capital,Link,AL0 0,services rural air heat pump,4808527.37909
capital,Link,AL0 0,services rural ground heat pump,13785340.86751
capital,Link,AL0 0,services urban decentral air heat pump,9084477.5025
capital,Link,AL0 0,urban central air heat pump,39475418.46026
capital,Link,AT0 0,BEV charger,0.0
capital,Link,AT0 0,Fischer-Tropsch,457205.81458
capital,Link,AT0 0,H2 Electrolysis,199515204.56682
capital,Link,AT0 0,Sabatier,1119696.94642
capital,Link,AT0 0,V2G,0.0
capital,Link,AT0 0,battery charger,266972.78027
capital,Link,AT0 0,battery discharger,0.0
capital,Link,AT0 0,electricity distribution grid,1043890131.80103
capital,Link,AT0 0,home battery charger,269069.8954
capital,Link,AT0 0,home battery discharger,0.0
capital,Link,AT0 0,methanolisation,319022.58048
capital,Link,AT0 0,residential rural air heat pump,96343663.69542
capital,Link,AT0 0,residential rural ground heat pump,694098204.39194
capital,Link,AT0 0,residential urban decentral air heat pump,343438041.66101
capital,Link,AT0 0,services rural air heat pump,31427116.56261
capital,Link,AT0 0,services rural ground heat pump,280058432.65307
capital,Link,AT0 0,services urban decentral air heat pump,111524990.16548
capital,Link,AT0 0,urban central air heat pump,645541218.45201
capital,Link,BA0 0,BEV charger,0.0
capital,Link,BA0 0,Fischer-Tropsch,1613301.68156
capital,Link,BA0 0,H2 Electrolysis,222766908.6667
capital,Link,BA0 0,Sabatier,22173747.86015
capital,Link,BA0 0,V2G,0.0
capital,Link,BA0 0,battery charger,267440.94251
capital,Link,BA0 0,battery discharger,0.0
capital,Link,BA0 0,electricity distribution grid,142940258.25246
capital,Link,BA0 0,home battery charger,269862.62852
capital,Link,BA0 0,home battery discharger,0.0
capital,Link,BA0 0,methanolisation,2080802.70066
capital,Link,BA0 0,residential rural air heat pump,30769105.66173
capital,Link,BA0 0,residential rural ground heat pump,139604501.85163
capital,Link,BA0 0,residential urban decentral air heat pump,53619053.06723
capital,Link,BA0 0,services rural air heat pump,8712230.85706
capital,Link,BA0 0,services rural ground heat pump,39399128.5411
capital,Link,BA0 0,services urban decentral air heat pump,14950755.44088
capital,Link,BA0 0,urban central air heat pump,92791531.64297
capital,Link,BE0 0,BEV charger,0.0
capital,Link,BE0 0,DC,287173733.57579
capital,Link,BE0 0,Fischer-Tropsch,467623.86578
capital,Link,BE0 0,H2 Electrolysis,222142208.31501
capital,Link,BE0 0,Sabatier,821468.98183
capital,Link,BE0 0,V2G,0.0
capital,Link,BE0 0,battery charger,255021.78321
capital,Link,BE0 0,battery discharger,0.0
capital,Link,BE0 0,electricity distribution grid,1693372751.2493
capital,Link,BE0 0,home battery charger,255779.63928
capital,Link,BE0 0,home battery discharger,0.0
capital,Link,BE0 0,methanolisation,313742.28209
capital,Link,BE0 0,residential rural air heat pump,7961152.75546
capital,Link,BE0 0,residential rural ground heat pump,124119077.854
capital,Link,BE0 0,residential urban decentral air heat pump,841203688.12535
capital,Link,BE0 0,services rural air heat pump,3582325.60032
capital,Link,BE0 0,services rural ground heat pump,153976399.69102
capital,Link,BE0 0,services urban decentral air heat pump,376059346.56772
capital,Link,BE0 0,urban central air heat pump,1732555830.49614
capital,Link,BG0 0,BEV charger,0.0
capital,Link,BG0 0,Fischer-Tropsch,1180321.00255
capital,Link,BG0 0,H2 Electrolysis,926754502.67262
capital,Link,BG0 0,Sabatier,6147360.88956
capital,Link,BG0 0,V2G,0.0
capital,Link,BG0 0,battery charger,275738.93479
capital,Link,BG0 0,battery discharger,0.0
capital,Link,BG0 0,electricity distribution grid,434711214.62234
capital,Link,BG0 0,home battery charger,278592.80787
capital,Link,BG0 0,home battery discharger,0.0
capital,Link,BG0 0,methanolisation,119282709.23539
capital,Link,BG0 0,residential rural air heat pump,32696064.71663
capital,Link,BG0 0,residential rural ground heat pump,104611583.80381
capital,Link,BG0 0,residential urban decentral air heat pump,136776511.54769
capital,Link,BG0 0,services rural air heat pump,12572330.8972
capital,Link,BG0 0,services rural ground heat pump,59332137.93622
capital,Link,BG0 0,services urban decentral air heat pump,51735366.74244
capital,Link,BG0 0,urban central air heat pump,264363435.73646
capital,Link,CH0 0,BEV charger,0.0
capital,Link,CH0 0,DC,0.0
capital,Link,CH0 0,Fischer-Tropsch,67431514.3896
capital,Link,CH0 0,H2 Electrolysis,1387704995.57677
capital,Link,CH0 0,Sabatier,299611958.90866
capital,Link,CH0 0,V2G,0.0
capital,Link,CH0 0,battery charger,273235.77199
capital,Link,CH0 0,battery discharger,0.0
capital,Link,CH0 0,electricity distribution grid,761447762.23552
capital,Link,CH0 0,home battery charger,275921.70721
