,0
co2_shadow,-108.81264484561734
co2_storage_shadow,0.016740543390786414
electricity_price_mean,50.001373131073585
electricity_price_std,137.29924236040807
electricity_price_zero_hours,0.3323287671232877
line_volume,425119372.1669994
line_volume_AC,196288763.23538
line_volume_DC,228830608.9316194
total costs,690889466688.6497
