component,location,carrier,0
Line,AL0 0,AC,0.38879728781507106
Line,AT0 0,AC,0.3577079148633598
Line,BA0 0,AC,0.3328832090452528
Line,BE0 0,AC,0.32939468371256325
Line,BG0 0,AC,0.36863524806026393
Line,CH0 0,AC,0.35407638343011383
Line,CZ0 0,AC,0.2522484176218239
Line,DE0 0,AC,0.3064978646080501
Line,DE0 1,AC,0.3606059414270105
Line,DK1 0,AC,0.5415239826794345
Line,EE0 0,AC,0.39241074770930484
Line,ES0 0,AC,0.4512669502018725
Line,FI1 0,AC,0.44795832649485506
Line,FR0 0,AC,0.3220183325300391
Line,GB3 0,AC,0.4433402036766802
Line,GR0 0,AC,0.43784076579504705
Line,HR0 0,AC,0.31235943164690394
Line,HU0 0,AC,0.3419000065195956
Line,IT0 0,AC,0.4019427274842635
Line,LT0 0,AC,0.4235541783934611
Line,ME0 0,AC,0.41703501072207816
Line,MK0 0,AC,0.5059756266857824
Line,NO1 0,AC,0.5335041335529317
Line,PL0 0,AC,0.26481762405561277
Line,RO0 0,AC,0.38864041282359535
Line,RS0 0,AC,0.45010950871838024
StorageUnit,AL0 0,hydro,0.33159417992547463
StorageUnit,AT0 0,PHS,0.5346278996096769
StorageUnit,AT0 0,hydro,0.4151552633513434
StorageUnit,BA0 0,PHS,0.05471343181818182
StorageUnit,BA0 0,hydro,0.4108329799830843
StorageUnit,BE0 0,PHS,0.07560896024464832
StorageUnit,BE0 0,hydro,0.5137177706394717
StorageUnit,BG0 0,PHS,0.22758715277777777
StorageUnit,BG0 0,hydro,0.2016108594699606
StorageUnit,CH0 0,PHS,0.3202868498595217
StorageUnit,CH0 0,hydro,0.2308152222099849
StorageUnit,CZ0 0,PHS,0.046594302148437856
StorageUnit,CZ0 0,hydro,0.3892827153814527
StorageUnit,DE0 0,PHS,0.06466310519988407
StorageUnit,DE0 1,PHS,0.07115812877291969
StorageUnit,ES0 0,PHS,0.4433974301012889
StorageUnit,ES0 0,hydro,0.24505787039918026
StorageUnit,ES6 0,PHS,0.21645906441270765
StorageUnit,ES6 0,hydro,0.24118052480173868
StorageUnit,FI1 0,hydro,0.4925090264730999
StorageUnit,FR0 0,PHS,0.16456255180184481
StorageUnit,FR0 0,hydro,0.4392967967012831
StorageUnit,FR5 0,hydro,0.42049736489404493
StorageUnit,GB3 0,PHS,0.23105402272727274
StorageUnit,GB3 0,hydro,0.12488130925507901
StorageUnit,GR0 0,PHS,0.11739218884120173
