cost,component,location,carrier,0
capital,Generator,DK0 0,residential rural solar thermal,146416.13245
capital,Generator,DK0 0,residential urban decentral solar thermal,182313.08092
capital,Generator,DK0 0,services rural solar thermal,152571.57959
capital,Generator,DK0 0,services urban decentral solar thermal,151754.28936
capital,Generator,DK0 0,solar,48061260.75215
capital,Generator,DK0 0,solar rooftop,313958.19516
capital,Generator,DK0 0,solar-hsat,1337168.0368
capital,Generator,DK0 0,urban central solar thermal,213794.58266
capital,Generator,DK1 0,load,0.0
capital,Generator,DK1 0,offwind-ac,2116726432.29187
capital,Generator,DK1 0,offwind-dc,663900407.57287
capital,Generator,DK1 0,onwind,1509413768.55876
capital,Generator,DK1 0,residential rural solar thermal,140067.09466
capital,Generator,DK1 0,residential urban decentral solar thermal,163669.74297
capital,Generator,DK1 0,services rural solar thermal,145142.64975
capital,Generator,DK1 0,services urban decentral solar thermal,144280.6258
capital,Generator,DK1 0,solar,615401648.07073
capital,Generator,DK1 0,solar rooftop,1082791.65682
capital,Generator,DK1 0,solar-hsat,2387741.12975
capital,Generator,DK1 0,urban central solar thermal,194102.66018
capital,Generator,EE0 0,load,0.0
capital,Generator,EE0 0,offwind-ac,5619102.99369
capital,Generator,EE0 0,offwind-dc,3041886.92608
capital,Generator,EE0 0,onwind,1343381800.05399
capital,Generator,EE0 0,residential rural solar thermal,146290.71993
capital,Generator,EE0 0,residential urban decentral solar thermal,150796.305
capital,Generator,EE0 0,services rural solar thermal,145403.46651
capital,Generator,EE0 0,services urban decentral solar thermal,144232.69577
capital,Generator,EE0 0,solar,21056011.0781
capital,Generator,EE0 0,solar rooftop,1633202.31302
capital,Generator,EE0 0,solar-hsat,2846518.28726
capital,Generator,EE0 0,urban central solar thermal,165544.85608
capital,Generator,ES0 0,load,0.0
capital,Generator,ES0 0,nuclear,3543094100.73164
capital,Generator,ES0 0,offwind-ac,3950570.64817
capital,Generator,ES0 0,offwind-dc,23788064.53204
capital,Generator,ES0 0,onwind,9953796410.59069
capital,Generator,ES0 0,residential rural solar thermal,273858.27542
capital,Generator,ES0 0,residential urban decentral solar thermal,326221.55815
capital,Generator,ES0 0,ror,40062148.34745
capital,Generator,ES0 0,services rural solar thermal,302537.3166
capital,Generator,ES0 0,services urban decentral solar thermal,275692.60568
capital,Generator,ES0 0,solar,12149656211.6892
capital,Generator,ES0 0,solar rooftop,2912663665.19075
capital,Generator,ES0 0,solar-hsat,29556913.70263
capital,Generator,ES0 0,urban central solar thermal,415697.06068
capital,Generator,ES6 0,load,0.0
capital,Generator,ES6 0,nuclear,2286083521.95651
capital,Generator,ES6 0,offwind-ac,1277162.24017
capital,Generator,ES6 0,offwind-dc,2740449.2848
capital,Generator,ES6 0,onwind,225025225.25423
capital,Generator,ES6 0,residential rural solar thermal,214458.3545
capital,Generator,ES6 0,residential urban decentral solar thermal,216292.77584
capital,Generator,ES6 0,ror,45303586.30495
capital,Generator,ES6 0,services rural solar thermal,218058.83493
capital,Generator,ES6 0,services urban decentral solar thermal,216292.08287
capital,Generator,ES6 0,solar,26260462.73987
capital,Generator,ES6 0,solar rooftop,48408701.72634
capital,Generator,ES6 0,solar-hsat,2618875.74658
capital,Generator,ES6 0,urban central solar thermal,210162.3548
capital,Generator,EU,biogas,0.0
capital,Generator,EU,gas,0.0
capital,Generator,EU,load,0.0
capital,Generator,EU,oil primary,0.0
capital,Generator,EU,solid biomass,0.0
capital,Generator,FI1 0,load,0.0
capital,Generator,FI1 0,nuclear,3288021594.9502
capital,Generator,FI1 0,offwind-ac,13721982.26187
capital,Generator,FI1 0,offwind-dc,8036886532.59562
capital,Generator,FI1 0,onwind,891252110.38063
capital,Generator,FI1 0,residential rural solar thermal,138872.16906
capital,Generator,FI1 0,residential urban decentral solar thermal,170838.48716
capital,Generator,FI1 0,ror,453195348.92122
capital,Generator,FI1 0,services rural solar thermal,147384.29332
capital,Generator,FI1 0,services urban decentral solar thermal,142005.27632
capital,Generator,FI1 0,solar,9338103.15836
capital,Generator,FI1 0,solar rooftop,598167.18868
capital,Generator,FI1 0,solar-hsat,1804936.56631
capital,Generator,FI1 0,urban central solar thermal,209884.12339
capital,Generator,FR0 0,load,0.0
capital,Generator,FR0 0,nuclear,48757434345.00863
capital,Generator,FR0 0,offwind-ac,466584199.55568
capital,Generator,FR0 0,offwind-dc,49723949306.94899
capital,Generator,FR0 0,onwind,2216991418.36872
capital,Generator,FR0 0,residential rural solar thermal,331306.4445
capital,Generator,FR0 0,residential urban decentral solar thermal,370576.01105
capital,Generator,FR0 0,ror,2104829751.47617
capital,Generator,FR0 0,services rural solar thermal,358184.32182
capital,Generator,FR0 0,services urban decentral solar thermal,333735.20897
capital,Generator,FR0 0,solar,4762408499.13491
capital,Generator,FR0 0,solar rooftop,1925265772.20642
capital,Generator,FR0 0,solar-hsat,5041760.9489
capital,Generator,FR0 0,urban central solar thermal,419790.10693
capital,Generator,FR5 0,load,0.0
capital,Generator,FR5 0,offwind-ac,1550156.38025
capital,Generator,FR5 0,offwind-dc,2544461.55681
capital,Generator,FR5 0,onwind,1981243.72283
capital,Generator,FR5 0,residential rural solar thermal,196053.3757
capital,Generator,FR5 0,residential urban decentral solar thermal,0.0
capital,Generator,FR5 0,ror,45627745.23532
capital,Generator,FR5 0,services rural solar thermal,194201.36961
capital,Generator,FR5 0,services urban decentral solar thermal,197889.8796
capital,Generator,FR5 0,solar,179570782.89609
capital,Generator,FR5 0,solar rooftop,18467649.18295
capital,Generator,FR5 0,solar-hsat,1671051.62305
capital,Generator,GB2 0,load,0.0
