component,carrier,0
Generator,biogas,347323678.55875
Generator,gas,29502.00372
Generator,load,inf
Generator,nuclear,154485.7188
Generator,offwind-ac,208506.75829
Generator,offwind-dc,490038.13437
Generator,oil primary,1.80166
Generator,onwind,858803.84352
Generator,residential rural solar thermal,2916.53609
Generator,residential urban decentral solar thermal,3002.7201
Generator,ror,49069.42293
Generator,services rural solar thermal,2946.40787
Generator,services urban decentral solar thermal,2806.8382
Generator,solar,1837958.63672
Generator,solar rooftop,369502.80067
Generator,solar-hsat,42255.93103
Generator,solid biomass,1049092861.83616
Generator,urban central solar thermal,5272.51508
Line,AC,602894.51725
Link,BEV charger,3212340.17729
Link,CCGT,2773.1651
Link,DC,847446.34562
Link,Fischer-Tropsch,132807.38561
Link,H2 Electrolysis,349200.39603
Link,H2 pipeline,484087.96483
Link,HVC to air,0.00658
Link,V2G,1606170.08865
Link,agriculture machinery oil,3474.27669
Link,battery charger,333740.18204
Link,battery discharger,340622.14694
Link,co2 sequestered,68827.72501
Link,electricity distribution grid,1926879.25539
Link,gas for industry,0.00742
Link,gas for industry CC,29448.44598
Link,home battery charger,35205.78762
Link,home battery discharger,35931.75652
Link,industry methanol,997.55488
Link,kerosene for aviation,70993.38623
Link,methanolisation,82787.70658
Link,naphtha for industry,31605.01758
Link,oil refining,1000000.0
Link,process emissions,0.00145
Link,process emissions CC,15304.44241
Link,residential rural air heat pump,67350.27408
Link,residential rural ground heat pump,159084.50417
Link,residential urban decentral air heat pump,300962.50182
Link,services rural air heat pump,32718.5438
Link,services rural ground heat pump,81383.44305
Link,services urban decentral air heat pump,124946.74505
Link,shipping methanol,57416.48602
Link,solid biomass for industry,0.00376
Link,solid biomass for industry CC,94958.192
Link,urban central air heat pump,608348.17282
Link,waste CHP,952.02201
Link,waste CHP CC,150280.44938
StorageUnit,PHS,56037.67555
StorageUnit,hydro,106407.54413
Store,EV battery,7300773.13021
Store,H2 Store,3060822.87299
Store,battery,2422289.46359
Store,co2,inf
Store,co2 sequestered,143829700.26868
Store,co2 stored,31318.51647
Store,gas,436488.5043
Store,home battery,99139.74167
Store,methanol,62509601.323
Store,non-sequestered HVC,117504290.15947
Store,oil,2794428.23457
