carrier,0
H2 Electrolysis,-inf
H2 pipeline,-inf
battery charger,-inf
methanolisation,-inf
electricity distribution grid,-2404.6380117386902
AC,13.147628077988381
DC,13.67622887119284
solar-hsat,24.536952088714784
solar,24.86381331329558
onwind,37.396180632656296
offwind-ac,46.242201097873405
battery discharger,48.602280517799514
offwind-dc,51.293748894991516
ror,52.092310703192396
CCGT,58.791008971837066
load,58.85363267564079
waste CHP,61.22354614974213
nuclear,83.03854985849
PHS,83.67429830596078
hydro,118.75567131880076
waste CHP CC,519.3367636531024
