component,carrier,location,bus_carrier,0
Generator,load,NO1 0,services urban decentral heat,5.47065
Generator,load,NO1 0,urban central heat,0.0
Generator,load,PL0 0,AC,48.92693
Generator,load,PL0 0,EV battery,49.17574
Generator,load,PL0 0,H2,49.31711
Generator,load,PL0 0,battery,49.60293
Generator,load,PL0 0,home battery,49.68844
Generator,load,PL0 0,low voltage,48.79599
Generator,load,PL0 0,residential rural heat,1.23042
Generator,load,PL0 0,residential urban decentral heat,1.973
Generator,load,PL0 0,services rural heat,1.23749
Generator,load,PL0 0,services urban decentral heat,1.74192
Generator,load,PL0 0,urban central heat,0.0
Generator,load,PT0 0,AC,47.97422
Generator,load,PT0 0,EV battery,50.01524
Generator,load,PT0 0,H2,49.37361
Generator,load,PT0 0,battery,49.06177
Generator,load,PT0 0,home battery,49.19301
Generator,load,PT0 0,low voltage,47.35985
Generator,load,PT0 0,residential rural heat,0.0
Generator,load,PT0 0,residential urban decentral heat,0.0
Generator,load,PT0 0,services rural heat,0.0
Generator,load,PT0 0,services urban decentral heat,0.0
Generator,load,PT0 0,urban central heat,0.0
Generator,load,RO0 0,AC,46.36299
Generator,load,RO0 0,EV battery,49.7102
Generator,load,RO0 0,H2,49.27131
Generator,load,RO0 0,battery,46.44105
Generator,load,RO0 0,home battery,48.23089
Generator,load,RO0 0,low voltage,45.72175
Generator,load,RO0 0,residential rural heat,0.0
Generator,load,RO0 0,residential urban decentral heat,1.00402
Generator,load,RO0 0,services rural heat,0.0
Generator,load,RO0 0,services urban decentral heat,0.96899
Generator,load,RO0 0,urban central heat,0.0
Generator,load,RS0 0,AC,50.46646
Generator,load,RS0 0,EV battery,50.95093
Generator,load,RS0 0,H2,49.25788
Generator,load,RS0 0,battery,50.74693
Generator,load,RS0 0,home battery,51.14347
Generator,load,RS0 0,low voltage,50.62925
Generator,load,RS0 0,residential rural heat,0.0
Generator,load,RS0 0,residential urban decentral heat,0.30247
Generator,load,RS0 0,services rural heat,0.0
Generator,load,RS0 0,services urban decentral heat,0.26868
Generator,load,RS0 0,urban central heat,0.0
Generator,load,SE1 0,AC,46.39223
Generator,load,SE1 0,EV battery,50.2596
Generator,load,SE1 0,H2,49.3255
Generator,load,SE1 0,battery,48.10828
Generator,load,SE1 0,home battery,48.21064
Generator,load,SE1 0,low voltage,46.04861
Generator,load,SE1 0,residential rural heat,11.88179
Generator,load,SE1 0,residential urban decentral heat,6.2045
Generator,load,SE1 0,services rural heat,11.78606
Generator,load,SE1 0,services urban decentral heat,5.46508
Generator,load,SE1 0,urban central heat,0.0
Generator,load,SI0 0,AC,44.91689
Generator,load,SI0 0,EV battery,52.72911
Generator,load,SI0 0,H2,49.22801
Generator,load,SI0 0,battery,46.6047
Generator,load,SI0 0,home battery,48.27077
Generator,load,SI0 0,low voltage,45.5184
Generator,load,SI0 0,residential rural heat,0.0
Generator,load,SI0 0,residential urban decentral heat,0.4167
Generator,load,SI0 0,services rural heat,0.0
Generator,load,SI0 0,services urban decentral heat,0.45796
Generator,load,SI0 0,urban central heat,0.0
Generator,load,SK0 0,AC,44.99573
Generator,load,SK0 0,EV battery,51.64791
Generator,load,SK0 0,H2,49.29703
Generator,load,SK0 0,battery,46.70071
Generator,load,SK0 0,home battery,48.2899
Generator,load,SK0 0,low voltage,45.47072
Generator,load,SK0 0,residential rural heat,0.0
Generator,load,SK0 0,residential urban decentral heat,1.78462
Generator,load,SK0 0,services rural heat,0.0
Generator,load,SK0 0,services urban decentral heat,1.17623
Generator,load,SK0 0,urban central heat,0.0
Generator,load,XK0 0,AC,49.85698
Generator,load,XK0 0,EV battery,54.12646
Generator,load,XK0 0,H2,49.24574
Generator,load,XK0 0,battery,50.24742
Generator,load,XK0 0,home battery,50.84211
Generator,load,XK0 0,low voltage,49.97605
Generator,load,XK0 0,residential rural heat,0.0
Generator,load,XK0 0,residential urban decentral heat,0.40227
Generator,load,XK0 0,services rural heat,0.0
Generator,load,XK0 0,services urban decentral heat,0.42754
Generator,load,XK0 0,urban central heat,0.0
Generator,nuclear,BE0 0,AC,30589907.42122
Generator,nuclear,BG0 0,AC,9891614.16233
Generator,nuclear,CH0 0,AC,15576616.50049
Generator,nuclear,CZ0 0,AC,22441431.36307
Generator,nuclear,DE0 0,AC,90816931.67457
Generator,nuclear,DE0 1,AC,44365818.50479
Generator,nuclear,ES0 0,AC,23350759.19326
Generator,nuclear,ES6 0,AC,14961237.65242
Generator,nuclear,FI1 0,AC,23559658.91068
Generator,nuclear,FR0 0,AC,220104086.68155
Generator,nuclear,GB2 0,AC,59465471.8229
Generator,nuclear,GB3 0,AC,10969937.69693
Generator,nuclear,HU0 0,AC,9752100.37354
Generator,nuclear,IT0 0,AC,7987836.95207
Generator,nuclear,LT0 0,AC,15346933.09647
Generator,nuclear,NL0 0,AC,304862.35546
Generator,nuclear,RO0 0,AC,6461533.49437
Generator,nuclear,SE1 0,AC,47832218.61019
Generator,nuclear,SI0 0,AC,3536171.38354
Generator,nuclear,SK0 0,AC,10453072.50392
Generator,offwind-ac,AL0 0,AC,380953.17092
Generator,offwind-ac,BA0 0,AC,16019.49991
Generator,offwind-ac,BE0 0,AC,9637940.99412
Generator,offwind-ac,BG0 0,AC,1558078.06033
Generator,offwind-ac,DE0 0,AC,33441585.44744
Generator,offwind-ac,DE0 1,AC,9320117.55035
Generator,offwind-ac,DK0 0,AC,6567026.07587
Generator,offwind-ac,DK1 0,AC,48005578.61385
Generator,offwind-ac,EE0 0,AC,585294.77536
Generator,offwind-ac,ES0 0,AC,347062.41425
Generator,offwind-ac,ES6 0,AC,105723.52472
Generator,offwind-ac,FI1 0,AC,982107.12016
Generator,offwind-ac,FR0 0,AC,9817552.59512
Generator,offwind-ac,FR5 0,AC,100652.50023
Generator,offwind-ac,GB2 0,AC,519061260.30045
Generator,offwind-ac,GB3 0,AC,25330093.1876
Generator,offwind-ac,GR0 0,AC,385177.54989
Generator,offwind-ac,HR0 0,AC,222692.92051
Generator,offwind-ac,IE3 0,AC,130055791.3421
Generator,offwind-ac,IT0 0,AC,200314.80742
Generator,offwind-ac,IT4 0,AC,251645.51196
Generator,offwind-ac,LT0 0,AC,1486751.604
Generator,offwind-ac,LV0 0,AC,755982.14281
Generator,offwind-ac,ME0 0,AC,151105.8592
Generator,offwind-ac,NL0 0,AC,24311332.52493
Generator,offwind-ac,NO1 0,AC,51247902.397
Generator,offwind-ac,PL0 0,AC,27788040.00409
Generator,offwind-ac,PT0 0,AC,4249723.47011
Generator,offwind-ac,RO0 0,AC,5436469.61404
Generator,offwind-ac,SE1 0,AC,8777248.63457
Generator,offwind-ac,SI0 0,AC,26797.7978
Generator,offwind-dc,AL0 0,AC,15813924.85997
Generator,offwind-dc,BE0 0,AC,3979847.33072
Generator,offwind-dc,BG0 0,AC,4743163.43387
Generator,offwind-dc,DE0 0,AC,15557128.69138
Generator,offwind-dc,DE0 1,AC,1195186.71227
Generator,offwind-dc,DK0 0,AC,778882.11175
Generator,offwind-dc,DK1 0,AC,13140878.06234
Generator,offwind-dc,EE0 0,AC,400816.30219
Generator,offwind-dc,ES0 0,AC,3407725.03653
Generator,offwind-dc,ES6 0,AC,193438.46824
Generator,offwind-dc,FI1 0,AC,181609804.70779
Generator,offwind-dc,FR0 0,AC,1027549924.8037
Generator,offwind-dc,FR5 0,AC,203609.07347
Generator,offwind-dc,GB2 0,AC,1989942.5636
Generator,offwind-dc,GB3 0,AC,2491034.18421
Generator,offwind-dc,GR0 0,AC,1044396.22988
Generator,offwind-dc,HR0 0,AC,515352.17498
Generator,offwind-dc,IE3 0,AC,149566956.85813
Generator,offwind-dc,IT0 0,AC,252847729.38227
Generator,offwind-dc,IT4 0,AC,931402.5085
Generator,offwind-dc,LT0 0,AC,16821924.70289
Generator,offwind-dc,LV0 0,AC,2257046.31214
Generator,offwind-dc,ME0 0,AC,1900244.76143
Generator,offwind-dc,NL0 0,AC,822353.25143
Generator,offwind-dc,NO1 0,AC,13269958.8325
Generator,offwind-dc,PL0 0,AC,80414027.92294
Generator,offwind-dc,PT0 0,AC,1267886.51266
Generator,offwind-dc,RO0 0,AC,77823188.71096
Generator,offwind-dc,SE1 0,AC,245624373.40794
Generator,oil primary,EU,oil primary,15367.61184
Generator,onwind,AL0 0,AC,94474.22577
Generator,onwind,AT0 0,AC,3506797.83119
Generator,onwind,BA0 0,AC,143419.61141
Generator,onwind,BE0 0,AC,37488121.44038
Generator,onwind,BG0 0,AC,647537.52745
Generator,onwind,CH0 0,AC,19220.63703
Generator,onwind,CZ0 0,AC,419030.46737
Generator,onwind,DE0 0,AC,64342591.98801
Generator,onwind,DE0 1,AC,41490354.29085
Generator,onwind,DK0 0,AC,214831370.16779
Generator,onwind,DK1 0,AC,63217229.08638
Generator,onwind,EE0 0,AC,34378589.45886
Generator,onwind,ES0 0,AC,171038750.13152
Generator,onwind,ES6 0,AC,6350739.38423
Generator,onwind,FI1 0,AC,16414699.90424
Generator,onwind,FR0 0,AC,45369509.35912
Generator,onwind,FR5 0,AC,154786.3299
Generator,onwind,GB2 0,AC,896582225.10713
Generator,onwind,GB3 0,AC,38519118.06807
Generator,onwind,GR0 0,AC,25766932.07283
Generator,onwind,HR0 0,AC,866169.30589
Generator,onwind,HU0 0,AC,41913186.30278
Generator,onwind,IE3 0,AC,11713558.89302
Generator,onwind,IT0 0,AC,9352897.73142
Generator,onwind,IT4 0,AC,37117760.39058
Generator,onwind,LT0 0,AC,2125592.74575
Generator,onwind,LU0 0,AC,250658.98252
Generator,onwind,LV0 0,AC,1610307.78386
Generator,onwind,ME0 0,AC,28687.21355
Generator,onwind,MK0 0,AC,12277.78687
Generator,onwind,NL0 0,AC,136242031.78041
Generator,onwind,NO1 0,AC,9365067.83812
Generator,onwind,PL0 0,AC,174296178.60392
Generator,onwind,PT0 0,AC,7946504.64498
Generator,onwind,RO0 0,AC,5877365.02164
Generator,onwind,RS0 0,AC,668923.04251
Generator,onwind,SE1 0,AC,31454076.18788
Generator,onwind,SI0 0,AC,21257.80014
Generator,onwind,SK0 0,AC,263508.02791
Generator,onwind,XK0 0,AC,34338.55417
Generator,residential rural solar thermal,AL0 0,residential rural heat,10116.57383
Generator,residential rural solar thermal,AT0 0,residential rural heat,12967.93929
Generator,residential rural solar thermal,BA0 0,residential rural heat,9261.66529
Generator,residential rural solar thermal,BE0 0,residential rural heat,4816.46554
Generator,residential rural solar thermal,BG0 0,residential rural heat,10466.19397
Generator,residential rural solar thermal,CH0 0,residential rural heat,11216.77319
Generator,residential rural solar thermal,CZ0 0,residential rural heat,7257.38482
Generator,residential rural solar thermal,DE0 0,residential rural heat,10549.13993
Generator,residential rural solar thermal,DE0 1,residential rural heat,12767.69594
Generator,residential rural solar thermal,DK0 0,residential rural heat,5133.01328
Generator,residential rural solar thermal,DK1 0,residential rural heat,4550.19051
Generator,residential rural solar thermal,EE0 0,residential rural heat,4949.50908
Generator,residential rural solar thermal,ES0 0,residential rural heat,26103.69442
Generator,residential rural solar thermal,ES6 0,residential rural heat,5320.74706
Generator,residential rural solar thermal,FI1 0,residential rural heat,1803.10689
Generator,residential rural solar thermal,FR0 0,residential rural heat,20726.05019
Generator,residential rural solar thermal,FR5 0,residential rural heat,8961.39537
Generator,residential rural solar thermal,GB2 0,residential rural heat,10020.22475
Generator,residential rural solar thermal,GB3 0,residential rural heat,3768.46581
