component,carrier,location,bus_carrier,0
Generator,offwind-ac,SE1 0,AC,779989.41984
Generator,offwind-ac,SI0 0,AC,1357.37269
Generator,offwind-dc,AL0 0,AC,7534084.96095
Generator,offwind-dc,BE0 0,AC,4053520.19458
Generator,offwind-dc,BG0 0,AC,50579.10261
Generator,offwind-dc,DE0 0,AC,110029823.46458
Generator,offwind-dc,DE0 1,AC,1229065.92335
Generator,offwind-dc,DK0 0,AC,17168.97895
Generator,offwind-dc,DK1 0,AC,15125.73848
Generator,offwind-dc,EE0 0,AC,11373.945
Generator,offwind-dc,ES0 0,AC,54124.92286
Generator,offwind-dc,ES6 0,AC,6127.75867
Generator,offwind-dc,FI1 0,AC,128602590.27668
Generator,offwind-dc,FR0 0,AC,588981498.66653
Generator,offwind-dc,FR5 0,AC,7846.71942
Generator,offwind-dc,GB2 0,AC,29140.75413
Generator,offwind-dc,GB3 0,AC,25092.22444
Generator,offwind-dc,GR0 0,AC,23305.20755
Generator,offwind-dc,HR0 0,AC,8148.5214
Generator,offwind-dc,IE3 0,AC,938410.84908
Generator,offwind-dc,IT0 0,AC,52405291.59577
Generator,offwind-dc,IT4 0,AC,30535.81885
Generator,offwind-dc,LT0 0,AC,10785098.52465
Generator,offwind-dc,LV0 0,AC,162304.7863
Generator,offwind-dc,ME0 0,AC,9992.82629
Generator,offwind-dc,NL0 0,AC,109556.12746
Generator,offwind-dc,NO1 0,AC,287316.93992
Generator,offwind-dc,PL0 0,AC,80052676.45913
Generator,offwind-dc,PT0 0,AC,32620.32014
Generator,offwind-dc,RO0 0,AC,65345322.97655
Generator,offwind-dc,SE1 0,AC,576188.01804
Generator,oil primary,EU,oil primary,270959474.05198
Generator,onwind,AL0 0,AC,106397.13964
Generator,onwind,AT0 0,AC,3550105.81094
Generator,onwind,BA0 0,AC,163292.5008
Generator,onwind,BE0 0,AC,37609857.15857
Generator,onwind,BG0 0,AC,725823.91775
Generator,onwind,CH0 0,AC,28352.85373
Generator,onwind,CZ0 0,AC,487686.99984
Generator,onwind,DE0 0,AC,64393317.83596
Generator,onwind,DE0 1,AC,41668615.43953
Generator,onwind,DK0 0,AC,221296100.93413
Generator,onwind,DK1 0,AC,63016249.92711
Generator,onwind,EE0 0,AC,23845274.71342
Generator,onwind,ES0 0,AC,102958464.98768
Generator,onwind,ES6 0,AC,5092085.96092
Generator,onwind,FI1 0,AC,17083764.24865
Generator,onwind,FR0 0,AC,45893906.20799
Generator,onwind,FR5 0,AC,18760.70645
Generator,onwind,GB2 0,AC,922020116.42191
Generator,onwind,GB3 0,AC,15103425.28351
Generator,onwind,GR0 0,AC,8768635.71019
Generator,onwind,HR0 0,AC,936113.53868
Generator,onwind,HU0 0,AC,14382416.08536
Generator,onwind,IE3 0,AC,13720156.67203
Generator,onwind,IT0 0,AC,9416051.42024
Generator,onwind,IT4 0,AC,12046908.4124
Generator,onwind,LT0 0,AC,2308085.89682
Generator,onwind,LU0 0,AC,283631.39386
Generator,onwind,LV0 0,AC,201916.34323
Generator,onwind,ME0 0,AC,37481.42735
Generator,onwind,MK0 0,AC,15137.12561
Generator,onwind,NL0 0,AC,137109895.3061
Generator,onwind,NO1 0,AC,9720780.14398
Generator,onwind,PL0 0,AC,119551205.3615
Generator,onwind,PT0 0,AC,8046786.27727
Generator,onwind,RO0 0,AC,6007818.39746
Generator,onwind,RS0 0,AC,714480.98857
Generator,onwind,SE1 0,AC,32084001.35502
Generator,onwind,SI0 0,AC,1208.4729
Generator,onwind,SK0 0,AC,9564.70445
Generator,onwind,XK0 0,AC,44008.69019
Generator,residential rural solar thermal,AL0 0,residential rural heat,7331.11977
Generator,residential rural solar thermal,AT0 0,residential rural heat,525.46155
Generator,residential rural solar thermal,BA0 0,residential rural heat,863.16221
Generator,residential rural solar thermal,BE0 0,residential rural heat,222.78488
Generator,residential rural solar thermal,BG0 0,residential rural heat,848.04784
Generator,residential rural solar thermal,CH0 0,residential rural heat,640.82435
Generator,residential rural solar thermal,CZ0 0,residential rural heat,275.25431
Generator,residential rural solar thermal,DE0 0,residential rural heat,265.00587
Generator,residential rural solar thermal,DE0 1,residential rural heat,363.35066
Generator,residential rural solar thermal,DK0 0,residential rural heat,228.76674
Generator,residential rural solar thermal,DK1 0,residential rural heat,279.12142
Generator,residential rural solar thermal,EE0 0,residential rural heat,365.96426
Generator,residential rural solar thermal,ES0 0,residential rural heat,5122.31984
Generator,residential rural solar thermal,ES6 0,residential rural heat,891.30115
Generator,residential rural solar thermal,FI1 0,residential rural heat,61.19027
