component,location,carrier,0
Line,AL0 0,AC,0.40004042873053147
Line,AT0 0,AC,0.3292234030980446
Line,BA0 0,AC,0.3793243310511716
Line,BE0 0,AC,0.3771927293944408
Line,BG0 0,AC,0.4265353822313592
Line,CH0 0,AC,0.35563220334143014
Line,CZ0 0,AC,0.2967472635359721
Line,DE0 0,AC,0.31060390953026784
Line,DE0 1,AC,0.37280693264897563
Line,DK1 0,AC,0.5991252481650207
Line,EE0 0,AC,0.40765024060002497
Line,ES0 0,AC,0.4323024657042881
Line,FI1 0,AC,0.4918896502109297
Line,FR0 0,AC,0.4106809701887821
Line,GB3 0,AC,0.44865784882272064
Line,GR0 0,AC,0.5375810869071667
Line,HR0 0,AC,0.29885834222980795
Line,HU0 0,AC,0.3884231283270821
Line,IT0 0,AC,0.34443413481867696
Line,LT0 0,AC,0.40827403054989597
Line,ME0 0,AC,0.3893677144262072
Line,MK0 0,AC,0.4839173408027379
Line,NO1 0,AC,0.4909603782352396
Line,PL0 0,AC,0.32259144929337236
Line,RO0 0,AC,0.32528857434541164
Line,RS0 0,AC,0.46357340330132185
StorageUnit,AL0 0,hydro,0.36145299580055595
StorageUnit,AT0 0,PHS,0.5851916033413157
StorageUnit,AT0 0,hydro,0.46708002076671445
StorageUnit,BA0 0,PHS,0.018461681818181818
StorageUnit,BA0 0,hydro,0.41491688187200454
StorageUnit,BE0 0,PHS,0.13246717125382262
StorageUnit,BE0 0,hydro,0.5216922234951125
StorageUnit,BG0 0,PHS,0.4756852199074074
StorageUnit,BG0 0,hydro,0.2016224586263856
StorageUnit,CH0 0,PHS,0.49411584614932796
StorageUnit,CH0 0,hydro,0.24387741731274878
StorageUnit,CZ0 0,PHS,0.053013262743268764
StorageUnit,CZ0 0,hydro,0.3893452428802532
StorageUnit,DE0 0,PHS,0.12450705640850192
StorageUnit,DE0 1,PHS,0.1519970396324875
StorageUnit,ES0 0,PHS,0.633124800789507
StorageUnit,ES0 0,hydro,0.24507503619187795
StorageUnit,ES6 0,PHS,0.48072892742640627
StorageUnit,ES6 0,hydro,0.24497628306991526
StorageUnit,FI1 0,hydro,0.4926740563620837
StorageUnit,FR0 0,PHS,0.3202807726830013
StorageUnit,FR0 0,hydro,0.4613560854805007
StorageUnit,FR5 0,hydro,0.44719289105161514
StorageUnit,GB3 0,PHS,0.27367661363636364
StorageUnit,GB3 0,hydro,0.12474650112866818
StorageUnit,GR0 0,PHS,0.34595140200286123
StorageUnit,GR0 0,hydro,0.2438276305533905
StorageUnit,HR0 0,PHS,0.43460724460724465
StorageUnit,HR0 0,hydro,0.5064995325062552
StorageUnit,HU0 0,hydro,0.4425246428571428
StorageUnit,IE3 0,PHS,0.15016461734693878
StorageUnit,IE3 0,hydro,0.21172
StorageUnit,IT0 0,PHS,0.47020241265421586
StorageUnit,IT0 0,hydro,0.4447899017787334
StorageUnit,IT4 0,PHS,0.37799920731707315
StorageUnit,IT4 0,hydro,0.44270235294117644
StorageUnit,LT0 0,PHS,0.23109413333333334
StorageUnit,LU0 0,PHS,0.15989734157650695
StorageUnit,ME0 0,PHS,0.2972241368078176
StorageUnit,ME0 0,hydro,0.5447552332002747
StorageUnit,MK0 0,hydro,0.269982884097035
StorageUnit,NO1 0,PHS,0.666507255655143
StorageUnit,NO1 0,hydro,0.40700019426475137
StorageUnit,PL0 0,PHS,0.16409906200941915
StorageUnit,PL0 0,hydro,0.7505816867434267
StorageUnit,PT0 0,PHS,0.5841429594697936
StorageUnit,PT0 0,hydro,0.3225497596959874
StorageUnit,RO0 0,hydro,0.19275335847224906
StorageUnit,RS0 0,PHS,0.2814637785016287
StorageUnit,RS0 0,hydro,0.39911702316162506
StorageUnit,SE1 0,PHS,0.7019419565217391
StorageUnit,SE1 0,hydro,0.47292955551773486
StorageUnit,SI0 0,PHS,0.24789766666666668
StorageUnit,SI0 0,hydro,0.4335168086915774
StorageUnit,SK0 0,PHS,0.2322797378787142
StorageUnit,SK0 0,hydro,0.2961553470254958
StorageUnit,XK0 0,hydro,0.20744828571428572
Generator,AL0 0,load,0.0
Generator,AL0 0,offwind-ac,0.19969659772564097
Generator,AL0 0,offwind-dc,0.31868671462931425
Generator,AL0 0,onwind,0.051902295167208526
Generator,AL0 0,residential rural solar thermal,0.033538303211684564
Generator,AL0 0,residential urban decentral solar thermal,0.03415436168563673
