carrier,0
H2 Electrolysis,-inf
H2 pipeline,-inf
battery charger,-inf
methanolisation,-inf
electricity distribution grid,-4034.180824585584
AC,8.243583171243598
DC,10.880165040765084
solar-hsat,22.354817457802792
solar,25.819872593869206
onwind,36.304981610115505
offwind-ac,43.842242609865494
battery discharger,48.72328262703702
offwind-dc,49.07793955194684
ror,49.410155660657814
load,53.62643585180392
PHS,60.94531056480384
nuclear,67.64878692228412
hydro,92.83513757270848
waste CHP CC,111.14321107144104
waste CHP,161.874233892341
CCGT,364.7882498421546
