cost,component,location,carrier,0
marginal,Link,DE0 0,residential rural ground heat pump,-1023630.47081
marginal,Link,DE0 0,residential urban decentral air heat pump,-1456113.05136
marginal,Link,DE0 0,services rural air heat pump,-117.47471
marginal,Link,DE0 0,services rural ground heat pump,-426440.43572
marginal,Link,DE0 0,services urban decentral air heat pump,-543247.88394
marginal,Link,DE0 0,urban central air heat pump,-4282368.07673
marginal,Link,DE0 0,urban central aquifer thermal energy storage charger,4899454.50832
marginal,Link,DE0 0,urban central aquifer thermal energy storage discharger,805240.60253
marginal,Link,EU,co2 sequestered,0.0
marginal,Link,FR0 0,BEV charger,1391376.19577
marginal,Link,FR0 0,H2 Electrolysis,0.0
marginal,Link,FR0 0,battery charger,0.0
marginal,Link,FR0 0,battery discharger,0.0
marginal,Link,FR0 0,residential rural air heat pump,-992.22052
marginal,Link,FR0 0,residential rural ground heat pump,-749630.26369
marginal,Link,FR0 0,residential urban decentral air heat pump,-1252279.0156
marginal,Link,FR0 0,services rural air heat pump,-343.1111
marginal,Link,FR0 0,services rural ground heat pump,-259624.18713
marginal,Link,FR0 0,services urban decentral air heat pump,-464685.11406
marginal,Link,FR0 0,urban central air heat pump,-2904547.17758
marginal,Link,FR0 0,urban central aquifer thermal energy storage charger,4198944.86272
marginal,Link,FR0 0,urban central aquifer thermal energy storage discharger,765428.10628
marginal,Link,NL0 0,BEV charger,386282.62561
marginal,Link,NL0 0,H2 Electrolysis,0.0
marginal,Link,NL0 0,battery charger,27229.77876
marginal,Link,NL0 0,battery discharger,29182.23645
marginal,Link,NL0 0,residential rural air heat pump,-66.31765
marginal,Link,NL0 0,residential rural ground heat pump,-49224.46525
marginal,Link,NL0 0,residential urban decentral air heat pump,-306786.14342
marginal,Link,NL0 0,services rural air heat pump,-5.22297
marginal,Link,NL0 0,services rural ground heat pump,-26681.35577
marginal,Link,NL0 0,services urban decentral air heat pump,-178779.61876
marginal,Link,NL0 0,urban central air heat pump,-820659.71305
marginal,Link,NL0 0,urban central aquifer thermal energy storage charger,925503.03714
marginal,Link,NL0 0,urban central aquifer thermal energy storage discharger,166067.53789
marginal,StorageUnit,BE0 0,PHS,370.78149
marginal,StorageUnit,BE0 0,hydro,604.4769
marginal,StorageUnit,CH0 0,PHS,3023.1923
marginal,StorageUnit,CH0 0,hydro,237063.77157
marginal,StorageUnit,DE0 0,PHS,2649.35919
marginal,StorageUnit,FR0 0,PHS,6506.07155
marginal,StorageUnit,FR0 0,hydro,382295.31109
marginal,Store,BE0 0,H2 Store,-0.0
marginal,Store,BE0 0,battery,0.0
marginal,Store,BE0 0,urban central aquifer thermal energy storage,-44407.90275
marginal,Store,CH0 0,H2 Store,-0.0
marginal,Store,CH0 0,battery,0.0
marginal,Store,CH0 0,urban central aquifer thermal energy storage,-7705.49004
marginal,Store,DE0 0,battery,0.0
marginal,Store,DE0 0,urban central aquifer thermal energy storage,-245636.26273
marginal,Store,EU,co2,0.0
marginal,Store,EU,co2 sequestered,0.0
marginal,Store,EU,co2 stored,-0.0
marginal,Store,FR0 0,battery,0.0
marginal,Store,FR0 0,urban central aquifer thermal energy storage,-176571.72903
marginal,Store,NL0 0,battery,-0.0
marginal,Store,NL0 0,urban central aquifer thermal energy storage,-43643.51153
